"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","CellMarker"
"Pi16",740.08331917397,2.52529960047056,0.483096937803714,5.22731444324868,1.71989862281473e-07,8.88972600667366e-06,0
"Fst",363.719172165953,2.522048899095,0.455563083104314,5.53611342233697,3.09257336128927e-08,2.49876372910149e-06,0
"Atp10a",184.741281857162,2.50468690658424,0.473848446819969,5.28583964639617,1.25129470114508e-07,6.9809334140471e-06,0
"Mdk",334.362165398446,2.50117113266565,0.497760663430983,5.02484691221979,5.03834275467567e-07,2.22050347297759e-05,0
"Kazald1",118.403075912006,2.50060952145326,0.559725212103724,4.4675663475203,7.91144781259989e-06,0.000205215949810594,0
"Gpx3",3749.59483849393,2.49637047313257,0.528296958594446,4.72531676081243,2.29756930999572e-06,7.40860709386007e-05,0
"Lpar1",348.348087680565,2.49353196916927,0.464975081410903,5.36272172178128,8.19772484403149e-08,5.05490410448416e-06,0
"Itga1",134.769555976578,2.48826490346989,0.442535648115844,5.62274454965157,1.87947225075418e-08,1.73115636017195e-06,0
"Snai1",420.354856767812,2.48013799649506,0.442974711017691,5.598825248505,2.15809201931849e-08,1.90984162411163e-06,0
"Lhfpl6",232.341364950645,2.47851007944723,0.431869861718326,5.73902070773292,9.52255772738498e-09,9.91686215476336e-07,0
"Xylt1",128.602144832837,2.45941429926872,0.457464708604409,5.37618367714456,7.60811798580355e-08,4.73285534346956e-06,0
"Dlc1",239.70617407455,2.45832376123662,0.42269566467635,5.81582440198177,6.03357786422818e-09,7.18865010111729e-07,0
"Rgs5",236.448806234953,2.44061810300216,0.587961488247417,4.15098293304397,3.31050454307158e-05,0.000645525428169811,0
"Bicc1",105.178526729594,2.43551211400585,0.478303671095034,5.09197871810174,3.54345885292855e-07,1.66058293377742e-05,0
"Fbn2",115.360209407137,2.42034802387598,0.605880806007357,3.99475936500717,6.4759993334468e-05,0.00112402561270282,0
"Adamts18",148.192682626735,2.412496860208,0.519618765840411,4.64282088870697,3.43684273108416e-06,0.000102369855839644,0
"Col17a1",359.484895847766,2.40995772023154,0.411213418562724,5.86060087400562,4.61195272898124e-09,5.94857279052727e-07,0
"Rn45s",226.617291976325,2.40929246078255,0.612020108168425,3.93662304330616,8.26362587129271e-05,0.00137164481847112,0
"Tbx2",124.953530015455,2.40694239854848,0.552568963555329,4.35591312089224,1.32513332180916e-05,0.000315229261781979,0
"Smim38",4504.38721213782,-2.39836443482499,0.436452994177841,-5.4951265470016,3.90430339434587e-08,2.91274549692945e-06,0
"Qprt",320.279760065978,2.39096908380984,0.512628118210355,4.6641395562869,3.09911017925613e-06,9.39017026081076e-05,0
"Gpm6b",532.743279055859,2.38538172302446,0.351712432372032,6.78219335875301,1.18364905541408e-11,8.32046103503325e-09,0
"Zcchc24",224.454530798415,2.38513101760577,0.497271587935336,4.79643533930584,1.61514061183328e-06,5.63455629324172e-05,0
"Upk1b",171.944912910725,2.38446781177217,0.48911238765019,4.87509184387602,1.0875784315632e-06,4.07932628313243e-05,0
"Tgfbr3",230.115647945159,2.37914458303758,0.293753194598326,8.09912752196889,5.53547361519393e-16,3.89116117780057e-12,0
"Mnda",372.859200111275,2.3786555501734,0.519404592481162,4.57958128327421,4.65907701583659e-06,0.000131530047722182,0
"Plpp3",908.554533996978,2.37427411146306,0.374405245894689,6.34145524801457,2.27604875738947e-10,6.80829137875287e-08,0
"Tnfrsf11b",280.886671640899,2.35641513312203,0.659659317561619,3.57216986160727,0.000354035647548025,0.00432064858409521,0
"Tspan5",262.22761586888,2.3500717266498,0.419430102825161,5.60301158839193,2.10659134917043e-08,1.89849793448635e-06,0
"Lrp1",1711.45425085601,2.3459388355179,0.414599951606698,5.65831912528376,1.52862701055376e-08,1.47841371886715e-06,0
"Selenom",721.558250667176,2.34365005443204,0.43329149759949,5.4089454037669,6.33969508839317e-08,4.16494267512709e-06,0
"Cav1",1433.91698714146,2.34362099206736,0.429118680818649,5.46147510426797,4.72194474671229e-08,3.36983863929077e-06,0
"C1r",3131.74571834773,2.3388077824192,0.427811751753974,5.46690868782913,4.57951808336374e-08,3.28486962928627e-06,0
"Igfbp2",1851.87289174618,2.33668610869812,0.468651013954065,4.98598325646033,6.16474834511819e-07,2.57947014833383e-05,0
"S1pr3",354.375790364856,2.3302035410936,0.479915685964683,4.85544358986649,1.20117545984178e-06,4.39774109112385e-05,0
"Reln",209.509683143421,2.32025416741899,0.495411239621731,4.68349117228469,2.82029605816522e-06,8.73359962152971e-05,0
"Osr1",234.177726204931,2.31882347766473,0.511475380095407,4.53359744750997,5.7987494900151e-06,0.000158560366776546,0
"Lefty1",311.385144165755,-2.31314603061543,0.506514928611403,-4.56678747249732,4.95255682959838e-06,0.00013842544029289,0
"Ltbp4",906.24576177551,2.31086543849647,0.439026770079865,5.2636094105972,1.4125438115408e-07,7.56655110460243e-06,0
"Atp1b2",114.979344375277,2.3104293871618,0.535867997509676,4.31156441119639,1.62103537317527e-05,0.000367582843733404,0
"Entpd1",103.715012646851,2.3098624933983,0.516792838325003,4.46961010699158,7.83623112438506e-06,0.000204396240032893,0
"Angptl2",604.397071499222,2.2953600450572,0.595352808555493,3.85546185735891,0.000115511340707192,0.00181045032218774,0
"Fgl2",12212.4255557943,2.29103639048113,0.545470921038329,4.20010728733263,2.66788531919429e-05,0.000543786323149615,0
"Rgs16",259.122243325221,2.28663992108726,0.538812773959688,4.24384875711639,2.19718465936228e-05,0.000463019335676495,0
"Rspo3",118.306127246053,-2.28261100297148,0.511772198305922,-4.46020907452069,8.18797371344508e-06,0.000210832824976785,0
"Apold1",227.643380107704,2.28020560242478,0.604256835815485,3.77357022258175,0.000160927894813245,0.00232765974606936,0
"RGD1564664",1319.12103875795,2.27668261151314,0.428735386578527,5.31022789996865,1.09488236324213e-07,6.29009624117603e-06,0
"Fam102b",445.278017388537,2.26938258290187,0.371722155685544,6.1050506357809,1.02768095814353e-09,2.06402379864855e-07,0
"Emp1",2353.19899840564,2.26766746442242,0.404580780864863,5.60498069032068,2.08278182910334e-08,1.88915030550735e-06,0
"Reck",329.243820220458,2.25886685285449,0.379978875887028,5.94471692033238,2.76935016504246e-09,4.32603266337022e-07,0
"Penk",1540.39594414242,2.25774525718771,0.438286259984571,5.15130284318561,2.58683075030776e-07,1.26278658050614e-05,0
"Ptx3",141.111147474664,2.24938931509258,0.540221187689296,4.16383023537815,3.12952840320298e-05,0.000617879740078591,0
"Chst12",436.387142895477,2.24217524878313,0.347507812514865,6.45215781641517,1.10268658079045e-10,3.8425317269391e-08,0
"Nrgn",217.23430321811,2.24009973757631,0.558842952507824,4.00846020787021,6.11159340213094e-05,0.00107654291018789,0
"Serpinh1",4143.74895239397,2.23980066962461,0.429570640384338,5.21404504651586,1.84766568771723e-07,9.4459388740424e-06,0
"Ccr7",2037.2987434007,-2.23690239935194,0.554487522282175,-4.03417986782685,5.47933354900084e-05,0.000988882546410819,0
"Jam2",120.386769115572,2.23608911710736,0.518883092993652,4.30942759033916,1.63677637224706e-05,0.000370554573549458,0
"Nt5e",383.678900797971,2.22810429332672,0.378469786041892,5.88713914690167,3.92937877156329e-09,5.37149109487082e-07,0
"Esam",191.295222046219,2.22773526146466,0.604315396715668,3.68637845994318,0.000227468000584485,0.00305150059181038,0
"Bst1",140.921506661891,2.22200783555903,0.503992260858722,4.40881340473975,1.03938527311175e-05,0.000258632169109346,0
"Anpep",427.465155652657,2.21771008720343,0.480471588372193,4.61569454026801,3.91782841954545e-06,0.000114751561979978,0
"Il16",879.184097625733,2.21692065898855,0.457430496357518,4.84646449382302,1.25681068527392e-06,4.547449411698e-05,0
"Crispld2",844.022889486456,2.21635518498601,0.372999097952762,5.94198537516756,2.81590547959269e-09,4.35041924588941e-07,0
"Cercam",317.445491172938,2.20724214243492,0.412815033361549,5.34680659389115,8.95195829342897e-08,5.40152710932695e-06,0
"Il34",244.541179315046,2.20505430844485,0.516161847542217,4.27202110916285,1.93709234033512e-05,0.000423539365672961,0
"Flrt2",114.016804305697,2.20424845392041,0.616546305930274,3.57515474947909,0.000350020800139407,0.00429027238810804,0
"Cybrd1",447.785438766894,2.20094815792547,0.430158119808927,5.11660260860149,3.1108808344681e-07,1.47258833844401e-05,0
"Slc12a4",448.946904946458,2.19749858096097,0.38883528655548,5.65148960740584,1.590633061727e-08,1.52127280372925e-06,0
"Gpr65",233.604542429748,-2.18722424340851,0.61282659635297,-3.5690752595025,0.000358243511806037,0.0043531076339508,0
"Enc1",229.290026352099,2.18620571090778,0.416115663387814,5.25384142742608,1.48959143819549e-07,7.84350787625109e-06,0
"Ccl9",233.554865094688,-2.17853654632453,0.586670757332116,-3.71338867515984,0.000204502444421457,0.00281104541731568,0
"Fcrla",166.780484970388,2.16936483960405,0.53821002767873,4.03070312338921,5.56102472083551e-05,0.000998498678802381,0
"Fscn1",737.001306987194,2.16761626071693,0.476800705806472,4.5461683137624,5.46313539438505e-06,0.000150012149432928,0
"Mmp19",645.779831383829,2.16709735738764,0.502452772608099,4.31303691715901,1.61027217349327e-05,0.000365732091876282,0
"Krt17",1884.07485681398,2.16448918459828,0.474345302929022,4.56310871264632,5.04016993103376e-06,0.000140316334773076,0
"Il1rl1",3784.5982300099,2.16284083587408,0.556005817699149,3.88996080081374,0.00010026041607908,0.00160359634773127,0
"Smpd3",178.925804746864,2.15954261306808,0.411649631668141,5.24606958669413,1.55378235849727e-07,8.1509799172064e-06,0
"Gramd1b",163.031544658471,2.15115360327159,0.43415329671403,4.95482498820808,7.23954207385977e-07,2.89973566998275e-05,0
"Adamts1",1757.58637394108,2.14673010867753,0.420264453667288,5.1080458743176,3.25507633383591e-07,1.53053906947823e-05,0
"Hpgd",489.926257247028,-2.14449214870462,0.545024584791942,-3.93467048742996,8.33109147566946e-05,0.00137796253007573,0
"Ptprv",161.463757300703,2.13587083584716,0.453261125376292,4.71223035964971,2.45020173897486e-06,7.79352630050849e-05,0
"Grb10",101.493138628342,2.13358792277117,0.528427350160401,4.0376182688567,5.39966239842611e-05,0.000979533595606099,0
"Egr2",739.991400227637,2.1275053587215,0.368681462188524,5.77057860759378,7.8999802256228e-09,8.84785650743909e-07,0
"Fmod",136.954056799355,2.11526047623725,0.657317187941705,3.2180209418544,0.00129078393171303,0.0116322299968392,0
"Gpnmb",1703.49129479331,2.1128241195197,0.487170173813452,4.33693241723117,1.44485025732005e-05,0.000337427737004363,0
"Cd72",302.521543270455,2.11204045560954,0.48581080857446,4.3474546435206,1.37726539960562e-05,0.000325428138706813,0
"Tpsb2",593.559754536748,2.11061901899582,0.789391098865263,2.67373045126782,0.00750127173412727,0.044476498372511,0
"Pcdhgc3",233.745233852466,2.10900270410572,0.398103337860001,5.29762627824886,1.17317769981292e-07,6.66134474172961e-06,0
"Tpst1",338.938579185027,2.10775518625399,0.422142509181928,4.99299440451667,5.94502806007292e-07,2.50242962564566e-05,0
"Dse",555.16898508624,2.10754050260107,0.420670152214619,5.0099596833907,5.44414392799138e-07,2.34782881851628e-05,0
"Spats2l",120.337235775167,2.104585936334,0.45900324397306,4.58512214013355,4.53721122812657e-06,0.000128493085594605,0
"Ca4",208.006521103196,2.09464840782774,0.657255694818894,3.18696121515527,0.00143776053275027,0.0127288887468111,0
"Rnase4",971.650089095896,2.08962039235515,0.43025039721899,4.85675412704282,1.19325610398569e-06,4.38015341147125e-05,0
"Myh11",475.368576037119,2.08604283879528,0.448312077632076,4.65310426124025,3.26974811586967e-06,9.82251896602814e-05,0
"Lrrc32",852.101440024336,2.07515417397272,0.455455806583705,4.5562141133694,5.20838455604896e-06,0.000144712803307297,0
"Slc7a5",1803.66075683482,2.07515113344652,0.375737647026062,5.52287254117654,3.3350167446058e-08,2.6792571664236e-06,0
"Mark1",200.460842507603,2.06954661940692,0.406489234697023,5.09127042675424,3.55672326498755e-07,1.66126154094552e-05,0
"Calcrl",138.467601501885,2.06861826041583,0.462288981900105,4.4747297500221,7.65080199874686e-06,0.000200302840410395,0
"Plod2",105.13790318794,2.06624406096215,0.498088925631322,4.14834370859221,3.34889354795418e-05,0.000649408198492246,0
"Adamts12",211.979147953897,2.06472108821885,0.557449897182751,3.70386845284854,0.000212336398534424,0.00289828876407327,0
"Jag2",263.775409465111,2.05916191844506,0.341671476904917,6.0267305222499,1.67309616109899e-09,2.94025736611134e-07,0
"Spef2",231.793111949333,-2.04725669242856,0.347438649401235,-5.89242646423113,3.80565468549215e-09,5.37149109487082e-07,0
"Tie1",319.9769251706,2.04679596323927,0.536685603370126,3.81377094967032,0.000136862322340045,0.00205351909261333,0
"Itga4",997.001517164211,2.04609122728756,0.485824717813223,4.21158321564483,2.53587102565358e-05,0.000523521450068484,0
"Clec4e",207.663156802488,-2.04401763283979,0.557557007574408,-3.6660244693759,0.000246350363744655,0.00324900540702261,0
"Gulp1",139.636761176982,2.03896364888808,0.549231554313686,3.71239349391705,0.000205308464960816,0.00281603093549669,0
"Septin5",131.790690130098,2.03386498301902,0.502801306914698,4.04506701762428,5.23081582626435e-05,0.000955065450668188,0
"Oaf",2181.89747005481,2.03078440352434,0.419811767881102,4.83736893268673,1.31569085448259e-06,4.70669153261343e-05,0
"Gng2",1119.14469873233,2.03025280889953,0.401568878820431,5.05580216988725,4.28585435926275e-07,1.9626979295399e-05,0
"Zbtb40",1077.58014655666,-2.02744098091216,0.401709465521637,-5.0470331294769,4.48723565325281e-07,2.00910974678603e-05,0
"Emp3",3941.59832566975,2.02487968736452,0.43247653041643,4.68205681685147,2.84010731751533e-06,8.73721417438688e-05,0
"Zeb2",385.274442989393,2.02127504440001,0.486787326037553,4.15227541122154,3.29185756136263e-05,0.000643674902019433,0
"Gja1",2550.1918239132,2.01206192541868,0.430827188137407,4.67022969027887,3.00863140793468e-06,9.15548678877785e-05,0
"Lix1l",128.891256235479,2.00998245627789,0.462515974058368,4.34575791759407,1.38795577293937e-05,0.000326855447433076,0
"Havcr2",300.518302513464,-2.00671797227265,0.539820889470229,-3.71737739575437,0.000201301623257282,0.00277733024668707,0
"Bco2",1491.8856801199,-1.99970239695879,0.27978200141685,-7.14735896816826,8.84633288760915e-13,1.24370594066897e-09,0
"Aadat",101.550657041615,-1.99880393630904,0.541269818012998,-3.69280508498821,0.000221794017061763,0.00299539105271021,0
"Il1r1",112.266014258448,1.99484271445101,0.414432480652012,4.81343236252282,1.48359829102173e-06,5.21447709336862e-05,0
"Mmd",2288.97903910803,1.99196863054854,0.396104759558554,5.02889344921917,4.93318407934437e-07,2.19479857504755e-05,0
"Cdr2",183.9219858482,1.99114321715158,0.345310804479124,5.76623491452888,8.10620495618229e-09,8.88044437308059e-07,0
"Nfatc4",115.542914710889,1.98988021966883,0.468254667391282,4.249568361496,2.14182837582988e-05,0.000452811505801388,0
"Tph1",1224.67053241425,-1.98845772131425,0.400638216093941,-4.96322527766049,6.93320847775096e-07,2.79295065870203e-05,0
"Napsa",1927.485936625,-1.98606916367657,0.496349182985133,-4.0013547554002,6.29808500699867e-05,0.00110130319792779,0
"Il9r",164.098352741578,-1.97911993204278,0.691680172778152,-2.86132234222298,0.00421877874333117,0.0291601820808717,0
"Septin4",316.837835149627,1.97793358212721,0.397443644061986,4.97663910765354,6.46977852922839e-07,2.66796903540118e-05,0
"Fkbp7",210.74567043957,1.97732910453574,0.343519676020701,5.75608689272453,8.60860862647709e-09,9.16882035451829e-07,0
"Clec7a",921.130249371398,-1.97681965822912,0.526348980773631,-3.75572050186851,0.000172843504751092,0.00245952108633158,0
"Ppic",1223.34503296371,1.9745977386475,0.509259728078447,3.87738835367584,0.000105583752475429,0.00167350842846906,0
"S100a4",5939.08739858016,1.96630542625962,0.39778309741648,4.94315982511668,7.68664170516794e-07,3.0527258681626e-05,0
"Plagl1",119.829620115674,1.96311183279706,0.50475601004104,3.88922923896924,0.000100563094611648,0.00160560132036911,0
"Gsn",21229.9871016304,1.95862323212457,0.364965647518295,5.36659613156165,8.02364441939951e-08,4.96935757234968e-06,0
"Nrg2",121.436167644833,1.9585441129754,0.37075661976915,5.28256006378222,1.27391049424547e-07,7.07901487691585e-06,0
"Il17b",168.564914504043,1.95265323990996,0.523012087586039,3.73347631203405,0.000188854963001456,0.00264717041359668,0
"Cdo1",2539.98283874862,-1.94873739476807,0.378503856232939,-5.14852718850182,2.62539735726304e-07,1.27277453261245e-05,0
"Adora2b",120.21122500933,1.94452661814689,0.523326667974275,3.71570328275813,0.000202639271255366,0.00279030902505307,0
"LOC310926",3065.70804081659,1.94352393625667,0.452512928047915,4.29495781400279,1.74726558702114e-05,0.000390537470396347,0
"Fstl1",2928.0674635496,1.940304650526,0.408501414412431,4.74981133986241,2.03606507076839e-06,6.71949268308283e-05,0
"Rgl1",143.642455057191,1.93995377966404,0.485832259282406,3.99305262793672,6.5228083934701e-05,0.0011307541702071,0
"Lyc2",857.261406247154,-1.93742267676959,0.520108955946421,-3.72503233143551,0.000195290190579705,0.00271035023628833,0
"Bcl2a1",3786.34050511447,-1.9339188017764,0.423083934238341,-4.57100505425229,4.85390573550963e-06,0.00013648212147106,0
"Unc5b",223.497263075102,1.93022258850888,0.338140907928116,5.70833798352259,1.14084702894805e-08,1.17935061617505e-06,0
"Rnase1l1",174.959557680474,-1.92982674717873,0.576867668382112,-3.34535432119318,0.000821775160656713,0.00818804888991689,0
"Rftn1",1215.3651119721,1.92446559284245,0.445538253607799,4.31941719315651,1.56441794699176e-05,0.000358795300436494,0
"Runx2",471.802814239157,1.92240511949672,0.315956842118991,6.08439148398859,1.16934568490401e-09,2.25203164165281e-07,0
"Rbp7",480.147416471093,-1.92158126962653,0.430251059331052,-4.46618602779078,7.96263782447243e-06,0.000205902106652781,0
"LOC361346",121.765224993281,1.92072175058528,0.383094619762753,5.01370066688684,5.33930280878111e-07,2.30970025195857e-05,0
"Akap12",213.756065340847,1.9182471545424,0.469147289887689,4.08879513084604,4.33619601962708e-05,0.000811752061783451,0
"Lef1",184.347425522623,1.91605566716833,0.379540413272846,5.04835743484031,4.45624826397322e-07,2.00161004291372e-05,0
"Fbp1",331.146028780801,-1.90670634878414,0.551937490033102,-3.4545693728284,0.000551172396768993,0.00608236477721764,0
"Bdkrb2",132.011167486181,1.90495870396178,0.623756255440604,3.05401138240477,0.00225803513375069,0.0181611647284903,0
"Susd2",183.13804545027,1.90470848537069,0.536009976885283,3.55349446373894,0.000380149198641089,0.00454841601603684,0
"Robo1",110.929620795146,1.90154100307398,0.604066017863046,3.14790262461859,0.00164446463952337,0.0142011845006505,0
"Rgma",393.952108112017,1.89112162790893,0.378651722530993,4.99435633163967,5.90323166864401e-07,2.49229831920319e-05,0
"Ch25h",110.021153507321,1.88780553933562,0.511027674680537,3.69413562683423,0.000220636022727863,0.00298563278009684,0
"Sgce",211.125671354551,1.88496049263933,0.496134225607002,3.7992954231955,0.000145108037109003,0.00214293476230617,0
"Adcy7",865.287229285617,1.88022604577517,0.345326107054105,5.4447839516535,5.18683014189194e-08,3.57459043945386e-06,0
"Ramp2",160.797288051333,1.87990701051601,0.427341938238594,4.39906979002472,1.08715863725288e-05,0.00026909090283694,0
"Tgfbi",874.470377620143,1.87555836633826,0.431206063811955,4.34956398747718,1.3640847768613e-05,0.000323252437306931,0
"Ccl7",1563.8041878946,1.86167393754391,0.625145413850149,2.97798543554566,0.00290149771911427,0.0219312668994772,0
"Ndrg4",175.785661998161,1.85819335653601,0.402264387854552,4.61933348474258,3.84974686964955e-06,0.000113229270377412,0
"Papss2",142.109262050238,1.8551565411099,0.498925494114675,3.71830376076854,0.000200565009675089,0.00276988553145587,0
"Akap2",590.949219620917,1.85277368697877,0.393025214472789,4.71413440856235,2.42740400959467e-06,7.75376067037067e-05,0
"Eng",550.928936651329,1.8518882043267,0.369865131275992,5.00692833070774,5.5305507631918e-07,2.37779856818696e-05,0
"Mitf",232.078649474177,1.84887059255739,0.389970360281851,4.74105414375882,2.12609100491684e-06,6.95132870654091e-05,0
"Prnp",5001.97304643436,1.82944175239877,0.31673205920653,5.77599172304138,7.65011343150943e-09,8.6736245752896e-07,0
"Mylk",178.055380728308,1.82880604512704,0.462169445686824,3.95700335059855,7.58958666595591e-05,0.0012809363617848,0
"Spdef",262.547244158901,-1.8242396655542,0.424300666369411,-4.29940325374355,1.71258614658064e-05,0.000384007155259605,0
"Selp",109.13677175214,1.81881041370608,0.59402136401669,3.06186026948179,0.00219966108896698,0.0177951763005946,0
"Rps4y2",110.156814533942,1.81709104008175,0.420786132476891,4.31832444046036,1.57218206097777e-05,0.000359988723050268,0
"Pcolce",1567.3340474534,1.81458472469645,0.506427168279412,3.58311093550038,0.000339526325794844,0.00418352376367197,0
"Lhfpl2",459.640126682746,1.81053013827369,0.490383958263906,3.69206640584955,0.000222439363308931,0.00299933227336557,0
"Cyp2s1",707.285570991295,1.80716036293248,0.474670211006618,3.8071914373984,0.000140553942646359,0.00210217859538846,0
"Tmprss6",169.005149918185,-1.80666865422135,0.420594862912026,-4.29550813272592,1.74293647037763e-05,0.000390190188487883,0
"Pecam1",259.564575443284,1.80363679514579,0.40470881342258,4.45662840868877,8.32587377371908e-06,0.000213991699057983,0
"Tmem47",654.893175596614,1.79005673823079,0.431282107765676,4.15054718477532,3.31681380300994e-05,0.000645859906599955,0
"Prlr",1038.41998708614,-1.78946899141415,0.338074037847422,-5.29312751374821,1.20242015709852e-07,6.75144771462169e-06,0
"Mfsd2a",157.326540903284,1.78193510482709,0.385044197829838,4.6278715920674,3.69442955075282e-06,0.000109347336955861,0
"Bmp3",268.31571733687,-1.77992462389124,0.468413717438307,-3.79989858884878,0.000144755312608581,0.00213997364875294,0
"Axl",1540.39092464623,1.77859771131482,0.481841431720297,3.69125109263595,0.000223153707185515,0.00300221815246044,0
"Pgr",553.853334634269,-1.77800711500435,0.417483759189049,-4.25886534714089,2.05467187252052e-05,0.00044509448159886,0
"Igf1",453.644847811043,1.77796326884498,0.517270380397287,3.43720293336616,0.000587755060371398,0.00638581792408152,0
"Gas7",621.402586373487,1.77732887666424,0.36133745035458,4.91875081013648,8.70982645932104e-07,3.41090390505834e-05,0
"Emilin1",858.243254552177,1.77702545740932,0.397651067658382,4.46880595058766,7.86574463123198e-06,0.000204786118093501,0
"Csrp2",122.092973561042,1.77385961242126,0.378856235139227,4.68214443341385,2.83889334160481e-06,8.73721417438688e-05,0
"Shc2",169.534168858735,1.77060426383851,0.412973855490308,4.28744880650214,1.8073689261817e-05,0.000401845623658771,0
"Mmrn2",117.952945829157,1.76811348469396,0.514769333158681,3.43476848911068,0.000593060253569304,0.00643351396985405,0
"Cited1",4874.41243795546,-1.76399881464573,0.435183477787269,-4.05345998799162,5.04656346644268e-05,0.000925027845824219,0
"Nbl1",1846.77876238498,1.76350084964584,0.447533340316555,3.94049044122267,8.13151910143572e-05,0.00135131237644308,0
"Abcc8",176.738880106575,-1.76014812161247,0.542770798858269,-3.24289391639156,0.00118322258040107,0.0108796116794366,0
"Dclk1",360.283984194421,1.75716602832533,0.330326304465111,5.31948562549587,1.0406103442496e-07,6.09580867908548e-06,0
"Chsy1",546.057351938468,1.75517813699851,0.325796438433332,5.38734599260413,7.15057007396265e-08,4.59040477944479e-06,0
"Blk",139.896510728784,1.75362686077789,0.577321361404486,3.03752290840536,0.00238531273278452,0.0189893044791719,0
"Ptprm",169.571939209937,1.74984902967665,0.297245056840896,5.88689025908102,3.93529826283302e-09,5.37149109487082e-07,0
"Nav3",107.802115734865,1.74961738419249,0.530004183985528,3.30113881561407,0.000962932271783096,0.00926616345585116,0
"Actg2",319.045424156494,1.74869162696622,0.521152632983339,3.35543085900925,0.000792414618652016,0.00798034177910365,0
"Acsm3",364.84519076267,-1.74747700035486,0.353253325034624,-4.94680977223238,7.54396337376197e-07,3.00454903885891e-05,0
"Flna",3143.6337480655,1.74721422064254,0.272628344705581,6.40877683694046,1.46691724961791e-10,4.79613711915771e-08,0
"Efemp2",808.406820566339,1.74530671317909,0.335177288980012,5.20711507181851,1.91799161290664e-07,9.69965614599083e-06,0
"Adamts7",115.412598983111,1.74174608096084,0.588399758053688,2.96014071576474,0.00307498555681541,0.0229465084624564,0
"Vill",391.176804197637,-1.73950274664569,0.38712726670266,-4.49336147634816,7.01076315899934e-06,0.000185271276790172,0
"Gem",1400.76358450431,1.73709053035396,0.413945095686601,4.1964273727478,2.71158359941365e-05,0.000550898176649661,0
"Krt15",994.195328043094,1.73344907014211,0.419551727085224,4.13166948968368,3.60137997720479e-05,0.00069263749794148,0
"Phlda3",425.869323334774,1.73322990113492,0.395596821323969,4.3813039127418,1.17971184819475e-05,0.000285958084030518,0
"Nnat",189.433260998048,1.72979586075042,0.404654575128513,4.2747468262309,1.91354611025781e-05,0.000419696486179635,0
"Rab3il1",143.586444652487,1.729301833497,0.533727574746591,3.24004588730132,0.00119510465329736,0.0109601932946559,0
"Mex3b",141.630133316402,1.72543123284031,0.316285995554858,5.45528811610329,4.8893502140946e-08,3.4369687329978e-06,0
"Abcc5",677.299914527804,1.72411915979709,0.324244913836689,5.31733602046713,1.05297505896024e-07,6.129776352948e-06,0
"Gask1b",398.616631615236,1.72292118559856,0.462442142344259,3.72570107227805,0.000194773118523046,0.00270584513173469,0
"Tent5a",709.89510649618,1.72219681850362,0.294122397788954,5.85537460407683,4.75936010830254e-09,5.97427176452012e-07,0
"Shisa8",282.551132302956,-1.71786857876055,0.468017785610215,-3.67051986394223,0.000242057656842813,0.00320140037399164,0
"Fgfrl1",144.871029813269,1.71168428547615,0.351114811530473,4.874998801717,1.08809115596747e-06,4.07932628313243e-05,0
"Cited4",1273.08136792709,-1.71118627075499,0.305641157630214,-5.59867749495081,2.15993184603278e-08,1.90984162411163e-06,0
"Cbs",570.930522916524,-1.7069625010705,0.44291106439138,-3.85396220213216,0.000116221545465687,0.00181955312661703,0
"Fbp2",100.915976304884,-1.70387039637772,0.40016643070869,-4.25790437583728,2.06352174655824e-05,0.000445373075266431,0
"Foxa1",537.760938056828,-1.69793328082632,0.380047599799516,-4.46768584177883,7.90703112147581e-06,0.000205215949810594,0
"Il1b",3574.75881473691,-1.69561291729342,0.531701261837202,-3.18903308868315,0.00142749536975747,0.0126459718988156,0
"Tcf4",861.913019385424,1.69505150095051,0.335030876250308,5.05938891340901,4.20602224675455e-07,1.93876940220073e-05,0
"Prex2",120.85706806745,1.69367512342315,0.458766002519734,3.69180609312978,0.000222667204989314,0.00299933227336557,0
"Tpm2",1865.68933976618,1.69184133079505,0.354715072778071,4.76957834789716,1.8461193200839e-06,6.26499239661389e-05,0
"Hdgfl3",286.814198048932,1.68890393577608,0.320887369801422,5.26322970212646,1.41546549577526e-07,7.56655110460243e-06,0
"Arhgap31",129.616247992948,1.67700518415533,0.409189995621026,4.09835333732964,4.16099759405512e-05,0.000782078411428087,0
"Col16a1",1951.5428160126,1.67483644634815,0.421347517982608,3.97495268126222,7.03932504562109e-05,0.00120396436516286,0
"Palm",311.455004871181,1.67366349549277,0.403850413901739,4.14426589123166,3.40904018122778e-05,0.000660161100659523,0
"Pde8a",110.027570154747,1.67202271295247,0.382426663408984,4.37213947910408,1.23034878708762e-05,0.000294675870488328,0
"P2ry14",118.92371686737,-1.66971340540425,0.511291952107693,-3.26567511677273,0.00109203460034734,0.0102421043671003,0
"Areg",3374.77541245197,-1.66910730643238,0.335630105245871,-4.97305599332233,6.59056149631702e-07,2.69350883943957e-05,0
"Plpp1",284.852878212853,1.66888002975498,0.29363845807762,5.68345182262818,1.32002922010347e-08,1.31619083726488e-06,0
"Nectin1",232.92111955851,1.66233438848361,0.334030246903782,4.97659838859577,6.47113906445554e-07,2.66796903540118e-05,0
"Nlrp3",348.020400263801,-1.66201141326123,0.532088793431566,-3.1235602662152,0.00178677269558424,0.0151509272178642,0
"Slc39a2",190.822297109615,-1.66151063732148,0.495212496523638,-3.35514682885667,0.000793228701997905,0.00798282199097247,0
