"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Tpm1",225.723587535065,-1.63552594259918,0.439459323551506,-3.72167765012156,0.000197903560490198,0.0132725448769589
"Ubl4a",486.571091288176,-2.12041165892402,0.589945199398653,-3.59425190862712,0.000325324965313063,0.0173335657433312
"Cox4i1",3620.97323319146,-2.2217774027991,0.658410915683418,-3.37445408312062,0.000739622537111273,0.0268453785344927
"Cd300le",734.720958110933,-2.76801657168303,0.810267677624354,-3.41617547894623,0.000635073085208992,0.0252064619503454
"Bnip3",297.595136579452,-3.06405045424486,0.808118584272048,-3.79158518796465,0.00014968878496116,0.0116893788775178
"Tspan17",219.861744420235,-1.69750118275074,0.503705573723807,-3.37002660145572,0.000751609275259132,0.0270076678392176
"Mrps18c",711.244882497177,-2.13754651048689,0.633337550041624,-3.375050966655,0.000738020215621086,0.0268453785344927
"Rab11fip1",1566.83655466653,1.73773927107301,0.472961928493833,3.67416311204352,0.000238630262009279,0.0145796358500126
"Slirp",443.662587492489,-2.24855181966496,0.649169383739718,-3.46373670106185,0.000532727673239652,0.0223833747356232
"Antkmt",572.975310406236,-1.57449338824071,0.466268800392798,-3.37679335806794,0.000733361226195134,0.0268404331380856
"C1qtnf6",738.499147210563,-1.93792094979165,0.465234143127832,-4.16547447864153,3.1070568191017e-05,0.00462886541349976
"Zfp608",128.104615713183,2.17813069098398,0.597525577901066,3.64525096755711,0.000267130984941697,0.015193419009519
"Ptn",481.470237083824,-1.54388639626294,0.493194769948593,-3.13037868674857,0.00174581090364012,0.0429026225184078
"Prdx4",780.652819386176,-1.55075551249935,0.501375504053598,-3.0930021510057,0.00198142699056002,0.0450808363986794
"Acsl3",334.539439232222,1.98452495059434,0.558353729732753,3.55424320626316,0.000379068495121749,0.0184257346923937
"Atp5me",1466.62073347047,-1.50169457149607,0.459185601113308,-3.27034333797744,0.00107417022257526,0.0330409299415969
"Rab30",211.480840507607,2.14109691569082,0.634150852540134,3.37632111841294,0.00073462124412741,0.0268404331380856
"Pygl",1872.64723396084,-1.54258180495585,0.463129220898356,-3.33078055831506,0.000866028437294138,0.029402331621857
"Rps15",10227.5667296068,-2.05161812926231,0.655582155514246,-3.12945999522058,0.00175127917104714,0.0429066499014024
"Fcer2",126.844465393415,7.1446856175249,1.86265338650953,3.83575692035408,0.000125178170543346,0.010543633082254
