"","knn","NearestCellType","KS.pval","CellType","MeanDistance","MedianDistance"
"1","knn1","CD8",1,"CD8",14.4975464091779,9.84327181378207
"2","knn3","CD8",1,"CD8",22.2382571596352,17.8251494556634
"3","knn5","CD8",1,"CD8",28.4766429901857,24.0504235502336
"4","knn1","EpCAM",0,"CD8",39.5416095443587,19.6657061912377
"5","knn3","EpCAM",0,"CD8",50.2145283791539,25.4538939485979
"6","knn5","EpCAM",0,"CD8",58.0647399934153,29.6509896541046
"7","knn1","EpCAM: SMA",0,"CD8",52.9123324478379,24.1006223986021
"8","knn3","EpCAM: SMA",0,"CD8",66.4967414431172,31.9480273837573
"9","knn5","EpCAM: SMA",0,"CD8",76.261038841355,37.7760222232675
"10","knn1","SMA",0,"CD8",14.1152367361247,10.4809350727862
"11","knn3","SMA",0,"CD8",18.1618832812065,14.3409635485283
"12","knn5","SMA",0,"CD8",21.3548256361442,17.3418504024402
"13","knn1","Unclass",0,"CD8",26.0632033387307,18.1176709319934
"14","knn3","Unclass",0,"CD8",34.8130814419572,26.6611492134912
"15","knn5","Unclass",0,"CD8",41.3930733991401,32.829298112619
"16","knn1","CD8",1,"EpCAM",33.6789358726067,29.36256119619
"17","knn3","CD8",1,"EpCAM",44.2440986411607,40.3014133176757
"18","knn5","CD8",1,"EpCAM",52.482156718397,48.5368724579966
"19","knn1","EpCAM",0,"EpCAM",9.57065924416144,8.46463230152419
"20","knn3","EpCAM",0,"EpCAM",12.9586666589188,11.2846590370086
"21","knn5","EpCAM",0,"EpCAM",16.1026668584168,14.2943420069964
"22","knn1","EpCAM: SMA",0,"EpCAM",17.052956063919,13.7317151150154
"23","knn3","EpCAM: SMA",0,"EpCAM",23.8637043367689,20.6941391243892
"24","knn5","EpCAM: SMA",0,"EpCAM",29.1775508588193,25.6734965051364
"25","knn1","SMA",0,"EpCAM",15.5320722533907,12.6289350303184
"26","knn3","SMA",0,"EpCAM",20.1866129099866,17.1950767421257
"27","knn5","SMA",0,"EpCAM",23.7125736103733,20.405119136512
"28","knn1","Unclass",0,"EpCAM",30.247817654257,24.4632377252059
"29","knn3","Unclass",0,"EpCAM",40.2589603501817,34.0681861721876
"30","knn5","Unclass",0,"EpCAM",47.6782908563929,40.9312496968517
"31","knn1","CD8",1,"EpCAM: SMA",32.8124519640525,28.5553847811581
"32","knn3","CD8",1,"EpCAM: SMA",43.2091532207036,39.4224623850353
"33","knn5","CD8",1,"EpCAM: SMA",51.3148878047001,47.5950757158676
"34","knn1","EpCAM",0,"EpCAM: SMA",11.9079681750879,9.81274681218189
"35","knn3","EpCAM",0,"EpCAM: SMA",16.3439787495405,14.3933320612062
"36","knn5","EpCAM",0,"EpCAM: SMA",19.9159922191261,17.9376083447421
"37","knn1","EpCAM: SMA",0,"EpCAM: SMA",13.7060176025016,11.132834320154
"38","knn3","EpCAM: SMA",0,"EpCAM: SMA",19.7577174804378,17.8439423623538
"39","knn5","EpCAM: SMA",0,"EpCAM: SMA",24.6128120645479,22.6360556125571
"40","knn1","SMA",0,"EpCAM: SMA",11.1233718477512,9.62548700066595
"41","knn3","SMA",0,"EpCAM: SMA",14.9942751928457,13.3263431044387
"42","knn5","SMA",0,"EpCAM: SMA",18.1761670229027,16.3476311970738
"43","knn1","Unclass",0,"EpCAM: SMA",33.0497613995884,26.5572965491588
"44","knn3","Unclass",0,"EpCAM: SMA",44.3976444998893,38.0213513404051
"45","knn5","Unclass",0,"EpCAM: SMA",52.7752637671078,45.9889860231322
"46","knn1","CD8",1,"SMA",29.3109142416299,24.3846263042927
"47","knn3","CD8",1,"SMA",39.1587330241209,34.7483309804853
"48","knn5","CD8",1,"SMA",46.8439901760173,42.5200051094197
"49","knn1","EpCAM",0,"SMA",33.5689279639412,16.980577139779
"50","knn3","EpCAM",0,"SMA",42.5067084468925,21.8730538037374
"51","knn5","EpCAM",0,"SMA",48.8438275598654,25.5360279102264
"52","knn1","EpCAM: SMA",0,"SMA",41.4395533046351,17.58010238878
"53","knn3","EpCAM: SMA",0,"SMA",52.5916598822086,24.3395799030705
"54","knn5","EpCAM: SMA",0,"SMA",60.4445232186606,29.4636352048306
"55","knn1","SMA",0,"SMA",9.26272810979091,8.54751425854325
"56","knn3","SMA",0,"SMA",11.9284864490139,10.8613334203127
"57","knn5","SMA",0,"SMA",14.4620318058069,13.2119245381268
"58","knn1","Unclass",0,"SMA",27.966971593288,19.8698263706571
"59","knn3","Unclass",0,"SMA",38.1232556860633,30.2011888780158
"60","knn5","Unclass",0,"SMA",45.7179849336194,37.6503559358387
"61","knn1","CD8",1,"Unclass",27.5359575893252,22.1634834807183
"62","knn3","CD8",1,"Unclass",37.1752175940176,31.9723118076321
"63","knn5","CD8",1,"Unclass",44.6209278276273,39.3515182274663
"64","knn1","EpCAM",0,"Unclass",47.0480502645788,23.1866340808673
"65","knn3","EpCAM",0,"Unclass",58.8264614650769,29.9380621572561
