"","knn","NearestCellType","KS.pval","CellType","MeanDistance","MedianDistance"
"1","knn1","CD8",1,"CD8",38.9536763299434,26.5263998420621
"2","knn3","CD8",1,"CD8",65.0684858603246,54.7160262203186
"3","knn5","CD8",1,"CD8",84.8907551693576,75.161829304744
"4","knn1","EpCAM",0,"CD8",11.9492335036448,9.80815986819114
"5","knn3","EpCAM",0,"CD8",15.5442937646535,13.5186941963045
"6","knn5","EpCAM",0,"CD8",18.6058145154578,16.6787941733576
"7","knn1","EpCAM: SMA",0,"CD8",40.1392087688309,22.8689728594166
"8","knn3","EpCAM: SMA",0,"CD8",53.4327554106199,32.1746827389943
"9","knn5","EpCAM: SMA",0,"CD8",63.1357673613803,39.245392358727
"10","knn1","SMA",0,"CD8",27.7315436732218,18.3578274609251
"11","knn3","SMA",0,"CD8",37.2896843417231,26.677753723906
"12","knn5","SMA",0,"CD8",44.4753355174796,32.6439123973684
"13","knn1","Unclass",0,"CD8",13.1412921075452,10.4752072624933
"14","knn3","Unclass",0,"CD8",17.3359761878132,15.1182236589601
"15","knn5","Unclass",0,"CD8",20.6857428214717,18.0917480832539
"16","knn1","CD8",1,"EpCAM",74.3498760760005,65.269058519332
"17","knn3","CD8",1,"EpCAM",102.41179748228,95.1121728534542
"18","knn5","CD8",1,"EpCAM",124.867071584221,117.930819419812
"19","knn1","EpCAM",0,"EpCAM",8.83330371159787,8.2280009722897
"20","knn3","EpCAM",0,"EpCAM",11.4804647020858,10.5501129926735
"21","knn5","EpCAM",0,"EpCAM",14.0778852298329,13.052380945861
"22","knn1","EpCAM: SMA",0,"EpCAM",47.0563503271828,31.457350492373
"23","knn3","EpCAM: SMA",0,"EpCAM",65.0489537142168,47.4664831979611
"24","knn5","EpCAM: SMA",0,"EpCAM",78.0581197647479,58.6669272128421
"25","knn1","SMA",0,"EpCAM",40.6729839843109,31.7308997666313
"26","knn3","SMA",0,"EpCAM",53.9165446725078,45.4472562504498
"27","knn5","SMA",0,"EpCAM",63.3320722058339,54.8992243693611
"28","knn1","Unclass",0,"EpCAM",13.6958638452029,11.384638773365
"29","knn3","Unclass",0,"EpCAM",18.0679657438514,16.0414937347451
"30","knn5","Unclass",0,"EpCAM",21.4537627670387,19.3899069679189
"31","knn1","CD8",1,"EpCAM: SMA",58.5148497690635,48.912370623391
"32","knn3","CD8",1,"EpCAM: SMA",81.9052796567374,71.5291276871092
"33","knn5","CD8",1,"EpCAM: SMA",100.431525835434,88.9272821122104
"34","knn1","EpCAM",0,"EpCAM: SMA",10.7789218830264,9.40212741883461
"35","knn3","EpCAM",0,"EpCAM: SMA",14.5618430533578,13.0842780357932
"36","knn5","EpCAM",0,"EpCAM: SMA",17.715653230003,16.2325759273565
"37","knn1","EpCAM: SMA",0,"EpCAM: SMA",17.8508893857438,12.6716218377916
"38","knn3","EpCAM: SMA",0,"EpCAM: SMA",26.5964842692856,21.1424199840896
"39","knn5","EpCAM: SMA",0,"EpCAM: SMA",33.4937110016374,27.0506090598833
"40","knn1","SMA",0,"EpCAM: SMA",17.9007562402077,12.4887949778994
"41","knn3","SMA",0,"EpCAM: SMA",25.0385941019548,19.4288602376274
"42","knn5","SMA",0,"EpCAM: SMA",30.4966422802225,24.2583434397356
"43","knn1","Unclass",0,"EpCAM: SMA",16.5121209979109,13.984634424968
"44","knn3","Unclass",0,"EpCAM: SMA",22.2602441881792,19.8508939832004
"45","knn5","Unclass",0,"EpCAM: SMA",26.6275343012871,24.1394847125294
"46","knn1","CD8",1,"SMA",62.1174993008189,52.4218465909016
"47","knn3","CD8",1,"SMA",87.2251088006569,75.3971488207227
"48","knn5","CD8",1,"SMA",106.656289662394,93.0634845681823
"49","knn1","EpCAM",0,"SMA",18.3024747209595,13.5532283976918
"50","knn3","EpCAM",0,"SMA",22.7558171803987,17.9406201158144
"51","knn5","EpCAM",0,"SMA",26.1228197581533,21.1837379155613
"52","knn1","EpCAM: SMA",0,"SMA",28.9396000176004,18.4439692040512
"53","knn3","EpCAM: SMA",0,"SMA",39.1609177351797,26.7861476422989
"54","knn5","EpCAM: SMA",0,"SMA",47.1297009355496,32.9411123038205
"55","knn1","SMA",0,"SMA",13.0842268010315,9.6150923032493
"56","knn3","SMA",0,"SMA",18.6233207612717,14.1599210648421
"57","knn5","SMA",0,"SMA",23.2979430534937,18.0794822273076
"58","knn1","Unclass",0,"SMA",14.1069772992855,10.9000000000005
