"","knn","NearestCellType","KS.pval","CellType","MeanDistance","MedianDistance"
"1","knn1","CD8",1,"CD8",16.2114660871246,10.0439036235925
"2","knn3","CD8",1,"CD8",26.4513315808582,18.8387975458634
"3","knn5","CD8",1,"CD8",34.983173162489,26.3596159085142
"4","knn1","EpCAM",0,"CD8",19.6598693087697,11.0440028975005
"5","knn3","EpCAM",0,"CD8",23.8097655692235,15.3305002481385
"6","knn5","EpCAM",0,"CD8",26.9861784111585,18.366135945667
"7","knn1","SMA",0,"CD8",21.8100985902829,13.0770791845889
"8","knn3","SMA",0,"CD8",27.4927614773069,18.2986736346972
"9","knn5","SMA",0,"CD8",31.8898807892759,22.1343054212641
"10","knn1","Unclass",0,"CD8",36.447618057057,28.3007067049572
"11","knn3","Unclass",0,"CD8",48.1920548844928,40.2377783245593
"12","knn5","Unclass",0,"CD8",56.7816059834106,48.6482203993707
"13","knn1","CD8",1,"EpCAM",51.5445584556415,44.5299898944525
"14","knn3","CD8",1,"EpCAM",65.8784078252843,59.9261831649565
"15","knn5","CD8",1,"EpCAM",77.6825232363981,72.1565778521858
"16","knn1","EpCAM",0,"EpCAM",8.45868082538438,8.07093550959152
"17","knn3","EpCAM",0,"EpCAM",10.685123920968,9.99478388006156
"18","knn5","EpCAM",0,"EpCAM",12.9781707350459,12.158528464482
"19","knn1","SMA",0,"EpCAM",20.7638681447709,12.5670203310086
"20","knn3","SMA",0,"EpCAM",27.8450105650057,17.9316348843228
"21","knn5","SMA",0,"EpCAM",33.3274509898778,21.7780435258433
"22","knn1","Unclass",0,"EpCAM",34.1565145757739,28.9698118737415
"23","knn3","Unclass",0,"EpCAM",44.2733656262504,39.686016166889
"24","knn5","Unclass",0,"EpCAM",51.6501917865044,47.1686870728342
"25","knn1","CD8",1,"SMA",47.6928420740932,40.2504658358137
"26","knn3","CD8",1,"SMA",61.7414579618798,55.2488673882434
"27","knn5","CD8",1,"SMA",73.2827449539034,67.4362200674541
"28","knn1","EpCAM",0,"SMA",12.1550048219272,9.66747123088522
"29","knn3","EpCAM",0,"SMA",15.5033369040791,12.9359280378892
"30","knn5","EpCAM",0,"SMA",18.2377106548031,15.6434009686964
"31","knn1","SMA",0,"SMA",10.140110544611,9.00277734924092
"32","knn3","SMA",0,"SMA",13.675138702113,12.2516744327148
"33","knn5","SMA",0,"SMA",16.8745217463091,15.2828740247505
"34","knn1","Unclass",0,"SMA",28.7584633893211,21.2849712238467
"35","knn3","Unclass",0,"SMA",38.737038608879,32.6822951926363
"36","knn5","Unclass",0,"SMA",46.041480634261,40.3002960663358
"37","knn1","CD8",1,"Unclass",46.4408373080466,38.4211530274912
"38","knn3","CD8",1,"Unclass",61.2676589661814,54.3703248067335
"39","knn5","CD8",1,"Unclass",73.3809138470387,66.9321977642559
"40","knn1","EpCAM",0,"Unclass",17.6871121536045,14.2898565423176
"41","knn3","EpCAM",0,"Unclass",21.9772015345477,18.2209717558132
"42","knn5","EpCAM",0,"Unclass",25.0749546292854,21.0764221253752
"43","knn1","SMA",0,"Unclass",19.0889258010126,11.5108644332213
"44","knn3","SMA",0,"Unclass",25.6166125410296,16.1054955856851
"45","knn5","SMA",0,"Unclass",30.7948158769072,19.6400618452112
"46","knn1","Unclass",0,"Unclass",12.4476534359934,8.95377015563798
"47","knn3","Unclass",0,"Unclass",17.8254517785005,12.8367893049536
"48","knn5","Unclass",0,"Unclass",22.5181150729472,16.5867200910427
