"","knn","NearestCellType","KS.pval","CellType","MeanDistance","MedianDistance"
"1","knn1","CD8",1,"CD8",24.0559296822567,15.8619040471176
"2","knn3","CD8",1,"CD8",36.1942768609173,29.9410378917694
"3","knn5","CD8",1,"CD8",45.62182051033,40.0346808407035
"4","knn1","EpCAM",0,"CD8",78.6108229901018,38.0938315216529
"5","knn3","EpCAM",0,"CD8",91.0751669576987,48.3772337853121
"6","knn5","EpCAM",0,"CD8",101.699970785732,55.1996234235053
"7","knn1","Unclass",0,"CD8",9.44142293995904,8.42140130857055
"8","knn3","Unclass",0,"CD8",11.5258914612054,10.1361342391928
"9","knn5","Unclass",0,"CD8",13.424675687103,11.7901677242456
"10","knn1","CD8",1,"EpCAM",42.7594290689312,37.2228424492275
"11","knn3","CD8",1,"EpCAM",59.1203980675139,54.0887513877268
"12","knn5","CD8",1,"EpCAM",71.4207707849648,66.2630570383218
"13","knn1","EpCAM",0,"EpCAM",10.1011444577173,8.54400374531753
"14","knn3","EpCAM",0,"EpCAM",13.8090905204603,11.2671882659009
"15","knn5","EpCAM",0,"EpCAM",17.2607519795547,14.1850809454166
"16","knn1","Unclass",0,"EpCAM",10.8827973512532,9.58175349296811
"17","knn3","Unclass",0,"EpCAM",14.0551965418697,12.8719090336164
"18","knn5","Unclass",0,"EpCAM",16.6517272743339,15.451682669646
"19","knn1","CD8",1,"Unclass",42.421219292532,36.2167088510265
"20","knn3","CD8",1,"Unclass",59.6653980241161,54.3301570996646
"21","knn5","CD8",1,"Unclass",72.6076889547998,67.5882914730928
"22","knn1","EpCAM",0,"Unclass",89.5641333285428,39.3580995476156
"23","knn3","EpCAM",0,"Unclass",105.800958339587,51.9149265217952
"24","knn5","EpCAM",0,"Unclass",117.448354024786,60.3954495433998
"25","knn1","Unclass",0,"Unclass",8.21265631660498,7.95550124128023
"26","knn3","Unclass",0,"Unclass",9.82535117586679,9.41443710277641
"27","knn5","Unclass",0,"Unclass",11.4872330754194,10.9404430335888
