"","knn","NearestCellType","KS.pval","CellType","MeanDistance","MedianDistance"
"1","knn1","CD8",1,"CD8",13.4277177855664,9.33005894943807
"2","knn3","CD8",1,"CD8",19.3754471656585,14.860037146602
"3","knn5","CD8",1,"CD8",24.2447463355663,19.3751043037282
"4","knn1","EpCAM",0,"CD8",43.7329997231583,22.6636272471988
"5","knn3","EpCAM",0,"CD8",49.2224298887209,26.8372082230918
"6","knn5","EpCAM",0,"CD8",53.5652921367096,29.9246483919628
"7","knn1","EpCAM: SMA",0,"CD8",80.9761368209987,55.3155493509738
"8","knn3","EpCAM: SMA",0,"CD8",100.58772933057,75.1726256244991
"9","knn5","EpCAM: SMA",0,"CD8",115.359993344525,88.8702663757753
"10","knn1","SMA",0,"CD8",23.2331328004834,16.4258941917933
"11","knn3","SMA",0,"CD8",30.4816294488985,23.3462701248766
"12","knn5","SMA",0,"CD8",36.0441130543028,28.6108541463302
"13","knn1","Unclass",0,"CD8",14.2273829409814,10.1552941857916
"14","knn3","Unclass",0,"CD8",18.5134968484564,14.1591401670081
"15","knn5","Unclass",0,"CD8",21.9013962008914,17.2265626994952
"16","knn1","CD8",1,"EpCAM",29.9012270309578,26.4514649877853
"17","knn3","CD8",1,"EpCAM",40.0280477610681,37.0179748320334
"18","knn5","CD8",1,"EpCAM",47.6473944572256,44.7425132834245
"19","knn1","EpCAM",0,"EpCAM",8.45346494571552,8.06225774829855
"20","knn3","EpCAM",0,"EpCAM",10.8122118371859,10.1029943973183
"21","knn5","EpCAM",0,"EpCAM",13.2973052117292,12.467331176549
"22","knn1","EpCAM: SMA",0,"EpCAM",45.2475269383634,28.1469358900754
"23","knn3","EpCAM: SMA",0,"EpCAM",61.8656255434621,41.3546878633884
"24","knn5","EpCAM: SMA",0,"EpCAM",73.9609254273973,50.9842210959762
"25","knn1","SMA",0,"EpCAM",27.5608992553263,20.8925824157762
"26","knn3","SMA",0,"EpCAM",35.3550017403081,27.755594252042
"27","knn5","SMA",0,"EpCAM",41.1452525312486,32.7966947014706
"28","knn1","Unclass",0,"EpCAM",19.1625807964721,16.748731295235
"29","knn3","Unclass",0,"EpCAM",24.5758304384211,22.075158874233
"30","knn5","Unclass",0,"EpCAM",28.6228435900629,26.007622031995
"31","knn1","CD8",1,"EpCAM: SMA",29.4844694191775,25.287150887358
"32","knn3","CD8",1,"EpCAM: SMA",39.9724067612744,36.4529095640361
"33","knn5","CD8",1,"EpCAM: SMA",47.9773532629678,44.6760774681455
"34","knn1","EpCAM",0,"EpCAM: SMA",12.0178032465089,9.79897953870754
"35","knn3","EpCAM",0,"EpCAM: SMA",15.7810805112305,13.3963128964067
"36","knn5","EpCAM",0,"EpCAM: SMA",18.9322477779825,16.4762571848653
"37","knn1","EpCAM: SMA",0,"EpCAM: SMA",15.0934151091663,10.5848948979187
"38","knn3","EpCAM: SMA",0,"EpCAM: SMA",22.2422880253094,17.2660628489741
"39","knn5","EpCAM: SMA",0,"EpCAM: SMA",28.2405774993449,22.5532612218494
"40","knn1","SMA",0,"EpCAM: SMA",13.8782578046553,10.8452754690696
"41","knn3","SMA",0,"EpCAM: SMA",19.3786325837628,16.19869378337
"42","knn5","SMA",0,"EpCAM: SMA",23.8004698329196,20.3262186008945
"43","knn1","Unclass",0,"EpCAM: SMA",21.9376134159751,18.0227633841203
"44","knn3","Unclass",0,"EpCAM: SMA",28.8653543069769,24.9737074044691
"45","knn5","Unclass",0,"EpCAM: SMA",34.0708182092159,30.1371778758721
"46","knn1","CD8",1,"SMA",24.6339020562973,20.1814271051381
"47","knn3","CD8",1,"SMA",34.0848475163645,30.5396543718479
"48","knn5","CD8",1,"SMA",41.4548008081892,38.3269891932258
"49","knn1","EpCAM",0,"SMA",25.9876436466798,15.6977705423407
"50","knn3","EpCAM",0,"SMA",30.2271648948524,19.5050405987309
"51","knn5","EpCAM",0,"SMA",33.4966299041718,22.4191014790794
"52","knn1","EpCAM: SMA",0,"SMA",39.5419166258764,22.3653750248008
"53","knn3","EpCAM: SMA",0,"SMA",52.2047138587078,33.0075490591014
"54","knn5","EpCAM: SMA",0,"SMA",61.8375346208354,40.7258636676145
"55","knn1","SMA",0,"SMA",10.5496881587146,8.9050547443581
"56","knn3","SMA",0,"SMA",14.3805165297007,12.0204984560393
"57","knn5","SMA",0,"SMA",17.8568916846658,15.0128203050607
"58","knn1","Unclass",0,"SMA",15.4330006351012,11.5134703716993
"59","knn3","Unclass",0,"SMA",20.8930608676758,16.9231747485594
"60","knn5","Unclass",0,"SMA",25.1304830368475,20.9881711457024
"61","knn1","CD8",1,"Unclass",22.0781977126096,17.1540082779503
"62","knn3","CD8",1,"Unclass",30.549562181576,26.0106545362928
"63","knn5","CD8",1,"Unclass",37.1822921428771,32.8790041653512
"64","knn1","EpCAM",0,"Unclass",35.3621137498705,17.7790607170406
"65","knn3","EpCAM",0,"Unclass",39.6221038305173,21.5170883490031
"66","knn5","EpCAM",0,"Unclass",42.8202306923595,24.3947568459586
