"","knn","NearestCellType","KS.pval","CellType","MeanDistance","MedianDistance"
"1","knn1","CD8",1,"CD8",21.0704405669797,10.1400197238461
"2","knn3","CD8",1,"CD8",36.1854260813669,29.1484520391347
"3","knn5","CD8",1,"CD8",48.0423532835966,41.9322889817632
"4","knn1","EpCAM",0,"CD8",26.2930756571163,15.932670836994
"5","knn3","EpCAM",0,"CD8",30.9911728633493,20.2967028090122
"6","knn5","EpCAM",0,"CD8",34.6994327760819,23.5376583248272
"7","knn1","EpCAM: SMA",0,"CD8",44.2720303645657,24.6456892648896
"8","knn3","EpCAM: SMA",0,"CD8",57.0493044709923,34.2927404794197
"9","knn5","EpCAM: SMA",0,"CD8",66.6688880950081,41.4355804587201
"10","knn1","SMA",0,"CD8",20.9678425300685,15.0078312807106
"11","knn3","SMA",0,"CD8",28.0693742368886,21.0285951063896
"12","knn5","SMA",0,"CD8",33.5607599544817,25.6243842006565
"13","knn1","Unclass",0,"CD8",12.9331667244106,10.1533245786781
"14","knn3","Unclass",0,"CD8",16.6699339357226,13.7761560971955
"15","knn5","Unclass",0,"CD8",19.7006600816871,16.6544444992689
"16","knn1","CD8",1,"EpCAM",55.6068057461373,49.4404692534361
"17","knn3","CD8",1,"EpCAM",71.9339812297225,66.3027785121299
"18","knn5","CD8",1,"EpCAM",85.1684656904237,79.6487918065644
"19","knn1","EpCAM",0,"EpCAM",8.96246776836892,8.30963296421673
"20","knn3","EpCAM",0,"EpCAM",11.6164208814436,10.4676582659971
"21","knn5","EpCAM",0,"EpCAM",14.2104632059657,12.8538669918715
"22","knn1","EpCAM: SMA",0,"EpCAM",39.7140310623874,23.4616708697405
"23","knn3","EpCAM: SMA",0,"EpCAM",53.2611929104003,34.1260058270895
"24","knn5","EpCAM: SMA",0,"EpCAM",63.3542870415293,41.8401573302432
"25","knn1","SMA",0,"EpCAM",29.000118338214,21.5448369685179
"26","knn3","SMA",0,"EpCAM",37.5596078450058,28.8237517975155
"27","knn5","SMA",0,"EpCAM",43.975169419558,34.1882896706193
"28","knn1","Unclass",0,"EpCAM",15.6480391765804,13.51480669488
"29","knn3","Unclass",0,"EpCAM",20.300352293395,18.424586859644
"30","knn5","Unclass",0,"EpCAM",23.8018181070731,21.8989430678031
"31","knn1","CD8",1,"EpCAM: SMA",48.834221761828,42.7886082794765
"32","knn3","CD8",1,"EpCAM: SMA",64.1254533149343,58.4813186369807
"33","knn5","CD8",1,"EpCAM: SMA",76.388552495449,70.6999696221104
"34","knn1","EpCAM",0,"EpCAM: SMA",12.0947783902977,9.88584847142582
"35","knn3","EpCAM",0,"EpCAM: SMA",16.3337349284883,14.2601354817436
"36","knn5","EpCAM",0,"EpCAM: SMA",19.7381209682865,17.6320789766227
"37","knn1","EpCAM: SMA",0,"EpCAM: SMA",13.0827024333349,10.0647901120683
"38","knn3","EpCAM: SMA",0,"EpCAM: SMA",18.6147162464372,15.1635257312763
"39","knn5","EpCAM: SMA",0,"EpCAM: SMA",23.2054578584505,19.24188102717
"40","knn1","SMA",0,"EpCAM: SMA",13.9720158342646,11.3600176056188
"41","knn3","SMA",0,"EpCAM: SMA",19.4845585096569,17.2854511980618
"42","knn5","SMA",0,"EpCAM: SMA",23.8640975783545,21.6190298761646
"43","knn1","Unclass",0,"EpCAM: SMA",18.3668562988149,15.3941547348346
"44","knn3","Unclass",0,"EpCAM: SMA",24.1204815396516,21.1947416612732
"45","knn5","Unclass",0,"EpCAM: SMA",28.4373526369609,25.4813033494544
"46","knn1","CD8",1,"SMA",47.664496666737,41.1558015351419
"47","knn3","CD8",1,"SMA",63.2684560643299,57.4558161622964
"48","knn5","CD8",1,"SMA",75.6391920017903,69.8146248373924
"49","knn1","EpCAM",0,"SMA",22.1168772220359,13.8600144300065
"50","knn3","EpCAM",0,"SMA",27.076981299741,18.4138835174031
"51","knn5","EpCAM",0,"SMA",30.8700246973175,21.7881814612166
"52","knn1","EpCAM: SMA",0,"SMA",29.6354939105537,15.2502458996555
"53","knn3","EpCAM: SMA",0,"SMA",38.800316352859,22.6217136553795
"54","knn5","EpCAM: SMA",0,"SMA",45.6847639734564,28.0434274819227
"55","knn1","SMA",0,"SMA",12.0519884795298,9.82700361249418
"56","knn3","SMA",0,"SMA",17.0158716513516,14.5679910140006
"57","knn5","SMA",0,"SMA",21.2774958223329,18.6119028786363
"58","knn1","Unclass",0,"SMA",13.6074695563337,10.7837841224673
"59","knn3","Unclass",0,"SMA",18.189998623266,15.3901072547258
"60","knn5","Unclass",0,"SMA",21.800274721341,18.8951033722841
"61","knn1","CD8",1,"Unclass",50.4981606239786,43.0010464988932
"62","knn3","CD8",1,"Unclass",66.8410062340308,60.2984407477523
"63","knn5","CD8",1,"Unclass",79.829521142355,73.5043811975781
"64","knn1","EpCAM",0,"Unclass",25.4645952908063,15.4777259311568
"65","knn3","EpCAM",0,"Unclass",30.6730308570357,19.9425009999597
"66","knn5","EpCAM",0,"Unclass",34.5678413622004,23.2517353941787
"67","knn1","EpCAM: SMA",0,"Unclass",59.5283521736055,38.3019581744844
"68","knn3","EpCAM: SMA",0,"Unclass",76.0748907963534,53.5520414668185
"69","knn5","EpCAM: SMA",0,"Unclass",88.175665418437,64.1822646782325
"70","knn1","SMA",0,"Unclass",26.0213392595292,18.3357574154991
"71","knn3","SMA",0,"Unclass",34.7628029370531,26.1406952479924
"72","knn5","SMA",0,"Unclass",41.3382949758937,31.8527583325187
"73","knn1","Unclass",0,"Unclass",9.47532442981593,8.50411665018769
"74","knn3","Unclass",0,"Unclass",12.2734452892301,10.8392485690832
"75","knn5","Unclass",0,"Unclass",14.8419167658459,13.1361367248336
