"","knn","NearestCellType","KS.pval","CellType","MeanDistance","MedianDistance"
"1","knn1","CD8",1,"CD8",15.0510359821243,9.54410813014984
"2","knn3","CD8",1,"CD8",25.414616677153,18.4160319142293
"3","knn5","CD8",1,"CD8",34.4652195768518,27.4276365739944
"4","knn1","EpCAM",0,"CD8",13.234415627761,10.2313244499437
"5","knn3","EpCAM",0,"CD8",16.7082773675647,13.2838461521737
"6","knn5","EpCAM",0,"CD8",19.4229215285842,15.6536532369893
"7","knn1","EpCAM: SMA",0,"CD8",67.1425062056869,28.7334299991404
"8","knn3","EpCAM: SMA",0,"CD8",88.4812071266105,40.351001481994
"9","knn5","EpCAM: SMA",0,"CD8",103.472573812979,48.6441036969469
"10","knn1","SMA",0,"CD8",72.3664191157706,47.1864917096241
"11","knn3","SMA",0,"CD8",95.1323048182837,66.0565112631397
"12","knn5","SMA",0,"CD8",112.263482354701,78.7093565287469
"13","knn1","Unclass",0,"CD8",27.4115991679144,19.4059269228371
"14","knn3","Unclass",0,"CD8",35.714729746502,28.0629413007621
"15","knn5","Unclass",0,"CD8",41.9927102217856,34.444450536426
"16","knn1","CD8",1,"EpCAM",48.4243039829456,42.1070065428543
"17","knn3","CD8",1,"EpCAM",60.86703634951,55.1417854995204
"18","knn5","CD8",1,"EpCAM",71.3528967540364,65.724232976398
"19","knn1","EpCAM",0,"EpCAM",8.55878672354442,8.27345151675085
"20","knn3","EpCAM",0,"EpCAM",10.4212286400522,9.90658333135177
"21","knn5","EpCAM",0,"EpCAM",12.3156036621421,11.671149962142
"22","knn1","EpCAM: SMA",0,"EpCAM",52.8918163383349,21.0788994020066
"23","knn3","EpCAM: SMA",0,"EpCAM",70.2565291191427,29.7307197296758
"24","knn5","EpCAM: SMA",0,"EpCAM",82.3569032133137,35.9855131611104
"25","knn1","SMA",0,"EpCAM",75.6254409584258,48.5207172247071
"26","knn3","SMA",0,"EpCAM",98.2007549329391,65.6347613839884
"27","knn5","SMA",0,"EpCAM",114.630671760098,77.2663959861553
"28","knn1","Unclass",0,"EpCAM",31.1774441390578,26.1457453517792
"29","knn3","Unclass",0,"EpCAM",40.8281024026836,36.0197682786123
"30","knn5","Unclass",0,"EpCAM",47.9640622288211,42.9528465526945
"31","knn1","CD8",1,"EpCAM: SMA",49.8055211032382,43.7535141445784
"32","knn3","CD8",1,"EpCAM: SMA",62.9357078200415,57.6516052188879
"33","knn5","CD8",1,"EpCAM: SMA",74.1831485667984,69.0481471344938
"34","knn1","EpCAM",0,"EpCAM: SMA",9.83818165529012,9.07579197646172
"35","knn3","EpCAM",0,"EpCAM: SMA",12.4079539100768,11.4756796349613
"36","knn5","EpCAM",0,"EpCAM: SMA",14.6508957628402,13.7097745501313
"37","knn1","EpCAM: SMA",0,"EpCAM: SMA",12.9155939351361,10.2576800496008
"38","knn3","EpCAM: SMA",0,"EpCAM: SMA",18.1599707094329,15.1275668022471
"39","knn5","EpCAM: SMA",0,"EpCAM: SMA",22.5850872178691,19.1222297266442
"40","knn1","SMA",0,"EpCAM: SMA",28.8213159775486,19.175505208468
