"","knn","NearestCellType","KS.pval","CellType","MeanDistance","MedianDistance"
"1","knn1","CD8",1,"CD8",13.279450970065,9.38136450629632
"2","knn3","CD8",1,"CD8",18.9050156669957,13.0647364033533
"3","knn5","CD8",1,"CD8",23.8058488260195,16.616308805294
"4","knn1","EpCAM",0,"CD8",23.0334031688973,16.6138496441979
"5","knn3","EpCAM",0,"CD8",28.4155576684344,21.8845128352836
"6","knn5","EpCAM",0,"CD8",32.2604074556984,25.5182640227355
"7","knn1","EpCAM: SMA",0,"CD8",37.1455215022149,28.1886501982623
"8","knn3","EpCAM: SMA",0,"CD8",47.8689096441585,37.6717874247939
"9","knn5","EpCAM: SMA",0,"CD8",55.6466425241455,44.7072872591909
"10","knn1","SMA",0,"CD8",23.7655275575787,17.400287353949
"11","knn3","SMA",0,"CD8",30.7031325699884,23.8959936847391
"12","knn5","SMA",0,"CD8",35.7961464084811,28.5010116768838
"13","knn1","Unclass",0,"CD8",38.8353810259711,31.827660925679
"14","knn3","Unclass",0,"CD8",51.9269272737,46.6000104129581
"15","knn5","Unclass",0,"CD8",61.4037666159407,56.8185607980037
"16","knn1","CD8",1,"EpCAM",48.850241870921,41.2419689151732
"17","knn3","CD8",1,"EpCAM",62.1501441962031,55.1376274706569
"18","knn5","CD8",1,"EpCAM",71.9346967807311,64.9378689815303
"19","knn1","EpCAM",0,"EpCAM",9.10576097213255,8.5802097876439
"20","knn3","EpCAM",0,"EpCAM",11.3932764373142,10.491919181722
"21","knn5","EpCAM",0,"EpCAM",13.6164656429626,12.4973435785711
"22","knn1","EpCAM: SMA",0,"EpCAM",22.6855373873865,18.0247052680484
"23","knn3","EpCAM: SMA",0,"EpCAM",31.0857680306222,25.899792010001
"24","knn5","EpCAM: SMA",0,"EpCAM",37.4999775651751,31.7298489930402
"25","knn1","SMA",0,"EpCAM",25.4970597709544,18.3002732220046
"26","knn3","SMA",0,"EpCAM",32.636358403634,23.9042776199666
"27","knn5","SMA",0,"EpCAM",37.8468048585238,27.9281194009993
"28","knn1","Unclass",0,"EpCAM",42.4463613875702,37.2206931692576
"29","knn3","Unclass",0,"EpCAM",55.8226472587918,51.6450093558783
"30","knn5","Unclass",0,"EpCAM",65.4902066932159,61.8315792328151
"31","knn1","CD8",1,"EpCAM: SMA",45.1268439460885,37.9695930976358
"32","knn3","CD8",1,"EpCAM: SMA",57.7542612139206,51.4077316434703
"33","knn5","CD8",1,"EpCAM: SMA",67.1070126496339,60.8906947461889
"34","knn1","EpCAM",0,"EpCAM: SMA",10.7897677613327,9.70000000000073
"35","knn3","EpCAM",0,"EpCAM: SMA",14.043401029124,12.7636795418142
"36","knn5","EpCAM",0,"EpCAM: SMA",16.7940687757528,15.4626631048284
"37","knn1","EpCAM: SMA",0,"EpCAM: SMA",15.4192975957472,12.4739729036109
"38","knn3","EpCAM: SMA",0,"EpCAM: SMA",22.2184610497993,19.8423571921263
"39","knn5","EpCAM: SMA",0,"EpCAM: SMA",27.6918840083827,25.2402250594357
"40","knn1","SMA",0,"EpCAM: SMA",13.8138404295251,10.5118980208151
"41","knn3","SMA",0,"EpCAM: SMA",18.9214046528699,15.2790869159361
"42","knn5","SMA",0,"EpCAM: SMA",23.032739337366,19.0701343908615
"43","knn1","Unclass",0,"EpCAM: SMA",39.4646999752406,33.9705755029261
"44","knn3","Unclass",0,"EpCAM: SMA",53.6164163323238,49.6638523507827
"45","knn5","Unclass",0,"EpCAM: SMA",63.9018776847725,60.6000116934456
"46","knn1","CD8",1,"SMA",40.529723467886,33.3137133924374
"47","knn3","CD8",1,"SMA",52.6484274917442,46.0537680902964
"48","knn5","CD8",1,"SMA",61.7625143016218,55.170371487995
"49","knn1","EpCAM",0,"SMA",17.4703312568111,13.411189358144
"50","knn3","EpCAM",0,"SMA",21.8829158174854,17.7470857658635
"51","knn5","EpCAM",0,"SMA",25.1165825663748,20.7935001125697
"52","knn1","EpCAM: SMA",0,"SMA",21.3840660298732,16.0199875156006
"53","knn3","EpCAM: SMA",0,"SMA",29.3546487064644,23.9667825291903
"54","knn5","EpCAM: SMA",0,"SMA",35.5934020178626,29.9395084410111
"55","knn1","SMA",0,"SMA",10.3039392847928,9.00888450364423
"56","knn3","SMA",0,"SMA",13.6393528802111,11.7247662353877
"57","knn5","SMA",0,"SMA",16.7373497910427,14.5095738567176
"58","knn1","Unclass",0,"SMA",33.0219232394673,26.0499520153102
"59","knn3","Unclass",0,"SMA",45.9033190993077,40.7333178623544
"60","knn5","Unclass",0,"SMA",55.5241305489496,51.3496101929912
"61","knn1","CD8",1,"Unclass",37.5233677005021,29.5199085334066
"62","knn3","CD8",1,"Unclass",49.7862883572537,42.0340974264109
"63","knn5","CD8",1,"Unclass",59.1116229865528,51.1817529668661
"64","knn1","EpCAM",0,"Unclass",23.4166922926056,16.2049375191634
"65","knn3","EpCAM",0,"Unclass",29.0095294249602,21.5526546858131
"66","knn5","EpCAM",0,"Unclass",32.969395936312,25.201379692128
"67","knn1","EpCAM: SMA",0,"Unclass",42.6094804585878,30.1039864469807
"68","knn3","EpCAM: SMA",0,"Unclass",55.5096361009507,41.5121297091833
"69","knn5","EpCAM: SMA",0,"Unclass",64.9053306387848,49.7994803148953
"70","knn1","SMA",0,"Unclass",20.7629362513582,13.5059246258814
"71","knn3","SMA",0,"Unclass",27.9053941574945,19.3081517496621
"72","knn5","SMA",0,"Unclass",33.3204964459504,23.4980350720466
"73","knn1","Unclass",0,"Unclass",14.2894758431619,9.86154146165782
"74","knn3","Unclass",0,"Unclass",20.1669646998199,14.158046121532
"75","knn5","Unclass",0,"Unclass",25.0939833252684,17.7749817340556
