"","knn","NearestCellType","KS.pval","CellType","MeanDistance","MedianDistance"
"1","knn1","CD8",1,"CD8",16.9146375706155,11.0765518100175
"2","knn3","CD8",1,"CD8",25.4534959758752,21.2288004705559
"3","knn5","CD8",1,"CD8",32.1683102826877,27.9872119254586
"4","knn1","EpCAM",0,"CD8",28.3790100644671,16.0128073710546
"5","knn3","EpCAM",0,"CD8",34.3310980038422,21.3651751378891
"6","knn5","EpCAM",0,"CD8",38.9755731770325,25.4204225759426
"7","knn1","EpCAM: SMA",0,"CD8",24.2204513680982,14.8487373191009
"8","knn3","EpCAM: SMA",0,"CD8",30.1813313277352,20.7978660839332
"9","knn5","EpCAM: SMA",0,"CD8",34.8222047726491,25.2551770217798
"10","knn1","SMA",0,"CD8",12.5295153198842,10.2176318195567
"11","knn3","SMA",0,"CD8",15.9708642750149,13.8252891066493
"12","knn5","SMA",0,"CD8",18.7894515581852,16.7193368606966
"13","knn1","Unclass",0,"CD8",27.6236087859532,21.4567005737436
"14","knn3","Unclass",0,"CD8",35.9949538858457,29.798424915166
"15","knn5","Unclass",0,"CD8",42.2847706351513,35.811657731419
"16","knn1","CD8",1,"EpCAM",28.1855564521074,24.0301893459039
"17","knn3","CD8",1,"EpCAM",38.6975204279505,34.7739479564462
"18","knn5","CD8",1,"EpCAM",46.8107711884517,42.8975547723621
"19","knn1","EpCAM",0,"EpCAM",9.55354313667315,8.45281018360191
"20","knn3","EpCAM",0,"EpCAM",13.0810275876312,11.2683585106545
"21","knn5","EpCAM",0,"EpCAM",16.4329880236825,14.3265945180851
"22","knn1","EpCAM: SMA",0,"EpCAM",13.3474675664652,10.7912001186149
"23","knn3","EpCAM: SMA",0,"EpCAM",18.3654953599567,16.153839516464
"24","knn5","EpCAM: SMA",0,"EpCAM",22.4546481411172,20.1510152037587
"25","knn1","SMA",0,"EpCAM",16.9873806198273,15.5270731305032
"26","knn3","SMA",0,"EpCAM",20.8743646954816,19.3184503387267
"27","knn5","SMA",0,"EpCAM",23.8501434781547,22.2470258758979
"28","knn1","Unclass",0,"EpCAM",31.2466728232216,27.9016128566074
"29","knn3","Unclass",0,"EpCAM",39.1703956073495,35.5108877476602
"30","knn5","Unclass",0,"EpCAM",44.9678858376077,41.0455700335773
"31","knn1","CD8",1,"EpCAM: SMA",29.5004302609794,25.3142252498465
"32","knn3","CD8",1,"EpCAM: SMA",40.5337913899549,36.8217546449868
"33","knn5","CD8",1,"EpCAM: SMA",49.0606125948318,45.3927139146357
"34","knn1","EpCAM",0,"EpCAM: SMA",15.2972741302007,10.9416634932726
"35","knn3","EpCAM",0,"EpCAM: SMA",20.9689942242415,16.6047480303794
