"","knn","NearestCellType","KS.pval","CellType","MeanDistance","MedianDistance"
"1","knn1","CD8",1,"CD8",24.4396504234394,10.4560986988449
"2","knn3","CD8",1,"CD8",37.8111749316371,19.6789496363844
"3","knn5","CD8",1,"CD8",48.354753413919,26.8331108413315
"4","knn1","EpCAM",0,"CD8",70.6877031918861,46.5622700028706
"5","knn3","EpCAM",0,"CD8",80.1757958702196,55.2617131888134
"6","knn5","EpCAM",0,"CD8",86.8874001874489,61.4979779541582
"7","knn1","SMA",0,"CD8",17.6974182894206,12.4783812988485
"8","knn3","SMA",0,"CD8",23.0233995983015,17.6381804006116
"9","knn5","SMA",0,"CD8",27.0968719502672,21.4593189218792
"10","knn1","Unclass",0,"CD8",24.8341829308855,16.9758652209538
"11","knn3","Unclass",0,"CD8",30.7152673543528,23.190841315662
"12","knn5","Unclass",0,"CD8",35.0886991007891,27.5679172975868
"13","knn1","CD8",1,"EpCAM",91.212326206107,81.3339412545356
"14","knn3","CD8",1,"EpCAM",122.864815583418,114.593863569681
"15","knn5","CD8",1,"EpCAM",146.846677680411,138.968554295789
"16","knn1","EpCAM",0,"EpCAM",9.55744470919215,8.54283325366711
"17","knn3","EpCAM",0,"EpCAM",12.7844483329102,10.9858207214642
"18","knn5","EpCAM",0,"EpCAM",15.9211665204706,13.7333749135625
"19","knn1","SMA",0,"EpCAM",17.8170081339445,12.8658462605452
"20","knn3","SMA",0,"EpCAM",23.4611781984899,18.0984714481801
"21","knn5","SMA",0,"EpCAM",27.7617698240781,21.8098788255013
"22","knn1","Unclass",0,"EpCAM",18.236882597109,15.9354949719174
"23","knn3","Unclass",0,"EpCAM",23.4021110821619,21.1549450006827
"24","knn5","Unclass",0,"EpCAM",27.282131124405,24.9853711350128
"25","knn1","CD8",1,"SMA",80.9439388164018,69.6735243833691
"26","knn3","CD8",1,"SMA",110.787700997171,102.007440447029
"27","knn5","CD8",1,"SMA",133.348716874609,125.132173732822
"28","knn1","EpCAM",0,"SMA",34.3293624411202,16.8582324103085
"29","knn3","EpCAM",0,"SMA",41.4916142394245,22.4926579962242
"30","knn5","EpCAM",0,"SMA",46.7539455741785,26.6661545370149
"31","knn1","SMA",0,"SMA",10.0680702442257,9.00277734923983
"32","knn3","SMA",0,"SMA",13.2463142225784,11.7393478787209
"33","knn5","SMA",0,"SMA",16.1573649466458,14.4222110395771
"34","knn1","Unclass",0,"SMA",17.2982191890459,13.1575073627184
"35","knn3","Unclass",0,"SMA",22.8317128854854,18.8509967925895
"36","knn5","Unclass",0,"SMA",27.088218917021,23.07985134172
"37","knn1","CD8",1,"Unclass",78.0474141704869,65.8599271180903
"38","knn3","CD8",1,"Unclass",106.854119036758,96.4744362150737
"39","knn5","CD8",1,"Unclass",128.193629752192,118.242277804211
"40","knn1","EpCAM",0,"Unclass",39.8975639224023,20.9066974914746
"41","knn3","EpCAM",0,"Unclass",47.6918317336686,26.647094589112
"42","knn5","EpCAM",0,"Unclass",53.2698613914941,30.9299293100354
"43","knn1","SMA",0,"Unclass",21.3712966706471,13.9089898986233
"44","knn3","SMA",0,"Unclass",28.125265816349,19.5820802013442
"45","knn5","SMA",0,"Unclass",33.1818118151952,23.738909485559
"46","knn1","Unclass",0,"Unclass",9.92477145700696,8.7555696559391
"47","knn3","Unclass",0,"Unclass",12.9885092506049,11.1917866828442
"48","knn5","Unclass",0,"Unclass",15.786671113853,13.5892005364074
