"","knn","NearestCellType","KS.pval","CellType","MeanDistance","MedianDistance"
"1","knn1","CD8",1,"CD8",19.6917449656889,9.41116358374406
"2","knn3","CD8",1,"CD8",31.0221083113115,15.197021473843
"3","knn5","CD8",1,"CD8",40.2193345586649,20.6365003340489
"4","knn1","EpCAM",0,"CD8",77.4304263022906,52.4973806489184
"5","knn3","EpCAM",0,"CD8",91.4153920179871,63.6392367510283
"6","knn5","EpCAM",0,"CD8",101.810765130205,71.6252729146853
"7","knn1","EpCAM: SMA",0,"CD8",132.773952842217,101.576498240296
"8","knn3","EpCAM: SMA",0,"CD8",174.120791862865,138.674091345078
"9","knn5","EpCAM: SMA",0,"CD8",206.16053236084,166.00874393657
"10","knn1","SMA",0,"CD8",26.9108492349566,20.0954584343127
"11","knn3","SMA",0,"CD8",36.4707396817286,29.2989308533854
"12","knn5","SMA",0,"CD8",43.9352005694697,36.2372282853483
"13","knn1","Unclass",0,"CD8",23.8869901912342,17.2887246493181
"14","knn3","Unclass",0,"CD8",28.6802979136778,22.3009244016025
"15","knn5","Unclass",0,"CD8",32.2296467869024,25.9333631954418
"16","knn1","CD8",1,"EpCAM",80.9781349866511,69.9932139544503
"17","knn3","CD8",1,"EpCAM",105.252905474474,95.0479181071515
"18","knn5","CD8",1,"EpCAM",124.04288365037,114.143076096738
"19","knn1","EpCAM",0,"EpCAM",10.5201084891357,8.72066511224895
"20","knn3","EpCAM",0,"EpCAM",14.4566951725111,11.7485520721171
"21","knn5","EpCAM",0,"EpCAM",18.0029784289275,14.778837221527
"22","knn1","EpCAM: SMA",0,"EpCAM",99.1198475853137,76.1432859811027
"23","knn3","EpCAM: SMA",0,"EpCAM",138.423268386657,114.985654116181
"24","knn5","EpCAM: SMA",0,"EpCAM",167.743796798585,142.747094292364
"25","knn1","SMA",0,"EpCAM",53.0989484412479,45.3146223613688
"26","knn3","SMA",0,"EpCAM",70.1577322023561,62.3063880917888
"27","knn5","SMA",0,"EpCAM",82.4361445830658,74.516163101141
"28","knn1","Unclass",0,"EpCAM",15.0329391310523,12.17538500418
"29","knn3","Unclass",0,"EpCAM",19.7944185975442,17.3426258090088
"30","knn5","Unclass",0,"EpCAM",23.4246153550482,20.946259864051
"31","knn1","CD8",1,"EpCAM: SMA",60.670246051958,49.6734335434956
