"","knn","NearestCellType","KS.pval","CellType","MeanDistance","MedianDistance"
"1","knn1","CD8",1,"CD8",37.0969634699261,29.7634837747521
"2","knn3","CD8",1,"CD8",58.6223756689605,55.1045732401593
"3","knn5","CD8",1,"CD8",75.050169335482,72.5930806967264
"4","knn1","EpCAM",0,"CD8",27.6942855639174,14.9499163278692
"5","knn3","EpCAM",0,"CD8",34.3973736056909,20.8647987340315
"6","knn5","EpCAM",0,"CD8",39.3794630330879,25.2584582973256
"7","knn1","EpCAM: SMA",0,"CD8",11.8469535025694,9.88584847142551
"8","knn3","EpCAM: SMA",0,"CD8",14.9960405514937,13.0436863795767
"9","knn5","EpCAM: SMA",0,"CD8",17.6377466992193,15.7155508054266
"10","knn1","SMA",0,"CD8",19.4932871813509,17.1026313764882
"11","knn3","SMA",0,"CD8",27.3522464773458,26.0115427847377
"12","knn5","SMA",0,"CD8",33.4599900121139,32.4376470502284
"13","knn1","Unclass",0,"CD8",28.8614664529897,18.1260861108583
"14","knn3","Unclass",0,"CD8",37.0914136017499,26.5811477643842
"15","knn5","Unclass",0,"CD8",43.6319458309305,32.6422695858769
"16","knn1","CD8",1,"EpCAM",52.5119079435679,48.3669308515647
"17","knn3","CD8",1,"EpCAM",73.5775582765235,70.9170136762689
"18","knn5","CD8",1,"EpCAM",89.7128835972218,87.3640753326471
"19","knn1","EpCAM",0,"EpCAM",12.786973798607,10.568348972285
"20","knn3","EpCAM",0,"EpCAM",17.8448730912012,16.4016493730417
"21","knn5","EpCAM",0,"EpCAM",22.0091927765764,20.7136181997323
"22","knn1","EpCAM: SMA",0,"EpCAM",9.99453599666416,9.41753683295111
"23","knn3","EpCAM: SMA",0,"EpCAM",12.9228048474936,12.3760087641743
"24","knn5","EpCAM: SMA",0,"EpCAM",15.4915761204147,15.0038088461157
"25","knn1","SMA",0,"EpCAM",21.6948142198344,20.3796467094017
"26","knn3","SMA",0,"EpCAM",29.4744090376875,28.5215519532304
"27","knn5","SMA",0,"EpCAM",35.5771442394155,34.6666748374907
"28","knn1","Unclass",0,"EpCAM",22.6181070166639,21.502790516582
"29","knn3","Unclass",0,"EpCAM",29.5709846192621,28.5917673755898
"30","knn5","Unclass",0,"EpCAM",34.8483471175369,33.7967290440463
"31","knn1","CD8",1,"EpCAM: SMA",52.3373757849971,48.1233830897204
