"","knn","NearestCellType","KS.pval","CellType","MeanDistance","MedianDistance"
"1","knn1","CD8",1,"CD8",12.9457971455018,9.26120942425998
"2","knn3","CD8",1,"CD8",20.9001149119497,15.4146898256568
"3","knn5","CD8",1,"CD8",27.7655845857134,21.7777016411155
"4","knn1","EpCAM",0,"CD8",31.3820820801525,21.4965113448677
"5","knn3","EpCAM",0,"CD8",39.0060168186523,27.5051432776271
"6","knn5","EpCAM",0,"CD8",44.0528321770428,31.2899274947843
"7","knn1","SMA",0,"CD8",16.2259399261431,10.948972554536
"8","knn3","SMA",0,"CD8",20.8880435007379,14.6664784454765
"9","knn5","SMA",0,"CD8",24.4173565086057,17.4402776847787
"10","knn1","Unclass",0,"CD8",21.6125416421913,15.1241528688389
"11","knn3","Unclass",0,"CD8",28.6650991971117,21.4186939099753
"12","knn5","Unclass",0,"CD8",33.9720776252761,26.1678542730525
"13","knn1","CD8",1,"EpCAM",45.0154626769027,40.3271620623113
"14","knn3","CD8",1,"EpCAM",55.7332267150581,51.4675090575584
"15","knn5","CD8",1,"EpCAM",64.7482547347316,60.6131893760615
"16","knn1","EpCAM",0,"EpCAM",8.91250340341692,8.36480723029723
"17","knn3","EpCAM",0,"EpCAM",11.3226724201145,10.4510200733655
"18","knn5","EpCAM",0,"EpCAM",13.7880014880115,12.8017402379544
"19","knn1","SMA",0,"EpCAM",11.6996787112404,10.0124921972507
"20","knn3","SMA",0,"EpCAM",15.0073809381335,13.5451411576532
"21","knn5","SMA",0,"EpCAM",17.6340436268299,16.2336993058321
"22","knn1","Unclass",0,"EpCAM",34.9781274687783,31.0742658803064
"23","knn3","Unclass",0,"EpCAM",45.3474624822588,41.8630187194863
"24","knn5","Unclass",0,"EpCAM",52.7377236664451,49.4169971987672
"25","knn1","CD8",1,"SMA",40.0647691586636,34.217685485725
"26","knn3","CD8",1,"SMA",50.5249803636154,45.3102608194096
"27","knn5","CD8",1,"SMA",59.2917422145191,54.4327605724637
"28","knn1","EpCAM",0,"SMA",17.5465098935681,11.7324336776299
"29","knn3","EpCAM",0,"SMA",21.9996531462222,15.6511879592274
"30","knn5","EpCAM",0,"SMA",25.3147389908543,18.4835668429885
"31","knn1","SMA",0,"SMA",8.79687758783516,8.31685036537247
"32","knn3","SMA",0,"SMA",11.0398600566167,10.2951419104768
"33","knn5","SMA",0,"SMA",13.2628142648208,12.3901125895599
"34","knn1","Unclass",0,"SMA",29.3681426689934,23.6603043091144
"35","knn3","Unclass",0,"SMA",38.9673214661681,34.6457437879004
"36","knn5","Unclass",0,"SMA",45.9658533187552,42.2833230702572
"37","knn1","CD8",1,"Unclass",27.8636181491638,21.920994502988
"38","knn3","CD8",1,"Unclass",36.4394827999806,30.31066439018
"39","knn5","CD8",1,"Unclass",43.370113246022,36.9262371088688
"40","knn1","EpCAM",0,"Unclass",34.3612097787608,25.307113624433
"41","knn3","EpCAM",0,"Unclass",42.5017304481476,32.5105769233277
"42","knn5","EpCAM",0,"Unclass",47.7210028978541,36.793946576758
"43","knn1","SMA",0,"Unclass",14.0168823581313,10.7967587728915
"44","knn3","SMA",0,"Unclass",18.1192963897357,14.8991788152918
"45","knn5","SMA",0,"Unclass",21.3307757125742,17.9705165331277
"46","knn1","Unclass",0,"Unclass",11.4936807182781,8.92692556258801
"47","knn3","Unclass",0,"Unclass",15.7113007109814,11.853989969868
"48","knn5","Unclass",0,"Unclass",19.3926783201883,14.59500445164
