"","knn","NearestCellType","KS.pval","CellType","MeanDistance","MedianDistance"
"1","knn1","CD8",1,"CD8",26.4408761932447,12.4402572320668
"2","knn3","CD8",1,"CD8",43.5707763821841,32.2179208467673
"3","knn5","CD8",1,"CD8",57.0533181217509,46.3152287689306
"4","knn1","EpCAM",0,"CD8",27.1626726695005,17.0182255244207
"5","knn3","EpCAM",0,"CD8",32.119384471498,21.730811004177
"6","knn5","EpCAM",0,"CD8",35.7985290482324,25.4160384122763
"7","knn1","EpCAM: SMA",0,"CD8",44.629617007445,29.3981291921783
"8","knn3","EpCAM: SMA",0,"CD8",55.928337202601,39.2453106741469
"9","knn5","EpCAM: SMA",0,"CD8",64.4490485829762,46.4734232409644
"10","knn1","SMA",0,"CD8",29.7677840231998,20.5847030583386
"11","knn3","SMA",0,"CD8",37.3275801509165,28.1123466045258
"12","knn5","SMA",0,"CD8",43.0348818383615,33.9075806887543
"13","knn1","Unclass",0,"CD8",21.7418610978738,14.7492372684147
"14","knn3","Unclass",0,"CD8",27.3109998317383,20.5526187208072
"15","knn5","Unclass",0,"CD8",31.4666382549177,24.6318003687677
"16","knn1","CD8",1,"EpCAM",64.8735943558717,57.0702199049559
"17","knn3","CD8",1,"EpCAM",86.4871061268932,79.0927621798271
"18","knn5","CD8",1,"EpCAM",103.223554247818,95.965539696501
"19","knn1","EpCAM",0,"EpCAM",9.0471057786807,8.38152730712025
"20","knn3","EpCAM",0,"EpCAM",11.7218088606929,10.4453757600406
"21","knn5","EpCAM",0,"EpCAM",14.4549819071857,12.8344804676627
"22","knn1","EpCAM: SMA",0,"EpCAM",34.5632223602275,22.9839074136667
"23","knn3","EpCAM: SMA",0,"EpCAM",46.1368516198221,33.4980220270747
"24","knn5","EpCAM: SMA",0,"EpCAM",54.6751246129466,41.0310438557447
"25","knn1","SMA",0,"EpCAM",37.3836666781033,30.7782390659376
"26","knn3","SMA",0,"EpCAM",46.9983323226869,39.9850332833014
"27","knn5","SMA",0,"EpCAM",53.9482903155445,46.5865979126685
"28","knn1","Unclass",0,"EpCAM",20.1920634944635,17.8101094887149
"29","knn3","Unclass",0,"EpCAM",25.6591130564548,23.3512917739361
"30","knn5","Unclass",0,"EpCAM",29.739698207848,27.3911764149275
"31","knn1","CD8",1,"EpCAM: SMA",56.5065554185994,49.4680199712386
"32","knn3","CD8",1,"EpCAM: SMA",75.9100903648674,69.2979652968164
"33","knn5","CD8",1,"EpCAM: SMA",91.4753295577567,85.2188074026558
"34","knn1","EpCAM",0,"EpCAM: SMA",13.7543325115645,10.6887791632162
"35","knn3","EpCAM",0,"EpCAM: SMA",17.9360709890285,14.9244754303024
"36","knn5","EpCAM",0,"EpCAM: SMA",21.3108684635663,18.2608885660526
"37","knn1","EpCAM: SMA",0,"EpCAM: SMA",12.9036192039343,9.61509230324991
"38","knn3","EpCAM: SMA",0,"EpCAM: SMA",18.6067242255899,13.9865293671229
"39","knn5","EpCAM: SMA",0,"EpCAM: SMA",23.5033936477269,18.1906575680689
"40","knn1","SMA",0,"EpCAM: SMA",21.0202078549529,15.3525242224201
"41","knn3","SMA",0,"EpCAM: SMA",28.5294036042578,22.7635080176977
"42","knn5","SMA",0,"EpCAM: SMA",34.3624874059846,28.324656342369
"43","knn1","Unclass",0,"EpCAM: SMA",19.8975836208157,16.8896417545722
"44","knn3","Unclass",0,"EpCAM: SMA",26.0313753839676,23.1711741800025
"45","knn5","Unclass",0,"EpCAM: SMA",30.7290011948228,27.914777820597
"46","knn1","CD8",1,"SMA",56.3900567231415,47.6668647848333
"47","knn3","CD8",1,"SMA",77.211388790327,69.2911649958666
"48","knn5","CD8",1,"SMA",93.5498472884824,86.4897177317751
"49","knn1","EpCAM",0,"SMA",31.9581509371511,22.5304238752849
"50","knn3","EpCAM",0,"SMA",37.6350571978705,27.4251185079196
"51","knn5","EpCAM",0,"SMA",41.528713308104,30.9712320177557
"52","knn1","EpCAM: SMA",0,"SMA",37.4584721883804,20.6316504397454
"53","knn3","EpCAM: SMA",0,"SMA",47.7517024249426,29.1213809997032
"54","knn5","EpCAM: SMA",0,"SMA",55.7670871788202,35.6874918500166
"55","knn1","SMA",0,"SMA",11.7272507787788,9.39308250078757
"56","knn3","SMA",0,"SMA",16.2316436400177,12.7924361852054
"57","knn5","SMA",0,"SMA",20.2503827452819,16.1869644392239
"58","knn1","Unclass",0,"SMA",14.6251615000268,11.5663304466023
"59","knn3","Unclass",0,"SMA",19.5393400842181,16.5966205413136
"60","knn5","Unclass",0,"SMA",23.4778770274876,20.419655395783
"61","knn1","CD8",1,"Unclass",65.2719008493426,54.2068722578686
"62","knn3","CD8",1,"Unclass",88.2354213324419,77.8987950881023
"63","knn5","CD8",1,"Unclass",105.78448216683,96.0387714127287
"64","knn1","EpCAM",0,"Unclass",26.2914829553083,17.9788764943754
"65","knn3","EpCAM",0,"Unclass",31.0914105405632,22.6491580788804
"66","knn5","EpCAM",0,"Unclass",34.6663232889582,26.1602742910042
"67","knn1","EpCAM: SMA",0,"Unclass",59.9857947886257,37.9179377076337
"68","knn3","EpCAM: SMA",0,"Unclass",75.9753326319047,52.4070400245358
"69","knn5","EpCAM: SMA",0,"Unclass",87.4748075599572,62.8682606802586
"70","knn1","SMA",0,"Unclass",30.6716378640395,20.0022498734517
"71","knn3","SMA",0,"Unclass",39.874534272939,28.9074048528706
"72","knn5","SMA",0,"Unclass",46.7319648380449,35.6034195054527
"73","knn1","Unclass",0,"Unclass",10.2709869438042,9.08240056372757
"74","knn3","Unclass",0,"Unclass",13.5389780499058,11.6504196765829
"75","knn5","Unclass",0,"Unclass",16.5832067143347,14.2788416256442
