"","knn","NearestCellType","KS.pval","CellType","MeanDistance","MedianDistance"
"1","knn1","CD8",1,"CD8",15.692476238682,9.26552750791873
"2","knn3","CD8",1,"CD8",24.7247627855191,17.6837552930484
"3","knn5","CD8",1,"CD8",31.8574821772105,24.7181777577
"4","knn1","EpCAM",0,"CD8",39.5306517498551,14.7634684271687
"5","knn3","EpCAM",0,"CD8",45.494853238138,18.2847409653644
"6","knn5","EpCAM",0,"CD8",49.5506811013445,20.9563760681463
"7","knn1","EpCAM: SMA",0,"CD8",60.5944421629979,29.4159820505793
"8","knn3","EpCAM: SMA",0,"CD8",76.7638756921953,43.2964657211233
"9","knn5","EpCAM: SMA",0,"CD8",89.7255906936465,53.9063118213666
"10","knn1","SMA",0,"CD8",33.3962406476072,22.9532132826758
"11","knn3","SMA",0,"CD8",44.4668605181252,34.1953671213677
"12","knn5","SMA",0,"CD8",52.9267959625447,42.6596850970706
"13","knn1","Unclass",0,"CD8",14.6126257189325,10.6103722837612
"14","knn3","Unclass",0,"CD8",19.2643222967983,15.0968700800052
"15","knn5","Unclass",0,"CD8",23.0317113195791,18.6325828580257
"16","knn1","CD8",1,"EpCAM",43.7562386691486,36.9849969582261
"17","knn3","CD8",1,"EpCAM",57.3032567120672,50.8507306071571
"18","knn5","CD8",1,"EpCAM",68.0475292110876,61.651314242223
"19","knn1","EpCAM",0,"EpCAM",8.21728299258477,7.91959594928977
"20","knn3","EpCAM",0,"EpCAM",10.2174713363649,9.69748800199589
"21","knn5","EpCAM",0,"EpCAM",12.3384966994445,11.7154395419285
"22","knn1","EpCAM: SMA",0,"EpCAM",35.6164544219376,19.5010256140544
"23","knn3","EpCAM: SMA",0,"EpCAM",46.0246751678788,27.1981730297993
"24","knn5","EpCAM: SMA",0,"EpCAM",53.648141290193,32.8752762891057
"25","knn1","SMA",0,"EpCAM",39.2411153823587,29.9347624009278
"26","knn3","SMA",0,"EpCAM",51.3938517873338,40.9905205087227
"27","knn5","SMA",0,"EpCAM",60.4347128671493,49.0730627825603
"28","knn1","Unclass",0,"EpCAM",22.3766687332006,19.4550764583437
"29","knn3","Unclass",0,"EpCAM",28.7532412565536,25.8589350162569
"30","knn5","Unclass",0,"EpCAM",33.536696544308,30.581632971996
"31","knn1","CD8",1,"EpCAM: SMA",39.7186358781037,33.2962460346509
"32","knn3","CD8",1,"EpCAM: SMA",53.9096579280315,47.7745680057409
"33","knn5","CD8",1,"EpCAM: SMA",65.056986301682,59.7822645667171
"34","knn1","EpCAM",0,"EpCAM: SMA",10.0057806574702,9.02496537389452
"35","knn3","EpCAM",0,"EpCAM: SMA",13.0502722113777,11.9611371134552
"36","knn5","EpCAM",0,"EpCAM: SMA",15.6518938937708,14.5687639751006
"37","knn1","EpCAM: SMA",0,"EpCAM: SMA",12.2145882600204,9.80306074652226
"38","knn3","EpCAM: SMA",0,"EpCAM: SMA",17.5341430622515,15.0237389691762
"39","knn5","EpCAM: SMA",0,"EpCAM: SMA",22.0067423251925,19.3139479184998
"40","knn1","SMA",0,"EpCAM: SMA",20.5553167766868,15.3717272939646
"41","knn3","SMA",0,"EpCAM: SMA",29.1049238441247,24.1398017895797
"42","knn5","SMA",0,"EpCAM: SMA",35.7986138613108,30.3717511816788
"43","knn1","Unclass",0,"EpCAM: SMA",22.0834520778607,17.0176379089461
"44","knn3","Unclass",0,"EpCAM: SMA",29.6431802935223,25.0791587359245
"45","knn5","Unclass",0,"EpCAM: SMA",35.4456435259874,30.8097811847356
"46","knn1","CD8",1,"SMA",33.7761221751949,27.5862284482671
"47","knn3","CD8",1,"SMA",46.591959307182,41.9543496244266
"48","knn5","CD8",1,"SMA",57.0400121330152,53.1021863622462
"49","knn1","EpCAM",0,"SMA",17.3012220305358,12.4310096130603
"50","knn3","EpCAM",0,"SMA",21.0402100703332,15.972023770437
"51","knn5","EpCAM",0,"SMA",23.7756922892376,18.505455192127
"52","knn1","EpCAM: SMA",0,"SMA",20.0150301438143,11.8532695911295
"53","knn3","EpCAM: SMA",0,"SMA",27.350644613453,17.8028551261544
"54","knn5","EpCAM: SMA",0,"SMA",33.1254122840817,22.3390472215656
"55","knn1","SMA",0,"SMA",13.9386538880052,9.8081598681914
"56","knn3","SMA",0,"SMA",20.4730585513864,15.5516963099788
"57","knn5","SMA",0,"SMA",25.9651628627878,20.6138975309777
"58","knn1","Unclass",0,"SMA",15.8221095635324,11.5433963806155
"59","knn3","Unclass",0,"SMA",22.0861330516899,17.9904892047422
"60","knn5","Unclass",0,"SMA",27.0546093971892,23.088809887389
"61","knn1","CD8",1,"Unclass",32.0565001294018,22.9172424170097
"62","knn3","CD8",1,"Unclass",43.994583490606,35.3540190193129
"63","knn5","CD8",1,"Unclass",53.5722205568341,45.2798003885439
"64","knn1","EpCAM",0,"Unclass",26.2621463644716,14.221462653328
"65","knn3","EpCAM",0,"Unclass",30.819247124658,17.3968885730248
"66","knn5","EpCAM",0,"Unclass",33.9435366511469,19.8205972563114
"67","knn1","EpCAM: SMA",0,"Unclass",51.5102575244402,28.4887697172064
"68","knn3","EpCAM: SMA",0,"Unclass",65.4573480221297,40.655758261711
"69","knn5","EpCAM: SMA",0,"Unclass",75.8528046374841,49.2300208541498
"70","knn1","SMA",0,"Unclass",31.3335425122104,20.9308384925204
"71","knn3","SMA",0,"Unclass",43.1459220762822,32.5188691859655
"72","knn5","SMA",0,"Unclass",52.0785794962569,40.9000959850382
"73","knn1","Unclass",0,"Unclass",10.4569189328096,8.53814968245448
"74","knn3","Unclass",0,"Unclass",14.3735838110889,11.3624356264562
"75","knn5","Unclass",0,"Unclass",17.9190834946316,14.2277058995085
