"","knn","NearestCellType","KS.pval","CellType","MeanDistance","MedianDistance"
"1","knn1","CD8",1,"CD8",18.7715703719349,9.41328847959242
"2","knn3","CD8",1,"CD8",32.3785881595785,24.5717773867822
"3","knn5","CD8",1,"CD8",43.0774403779047,36.1678294035702
"4","knn1","EpCAM",0,"CD8",37.3891323455012,18.7026735368785
"5","knn3","EpCAM",0,"CD8",44.137697243663,25.0229195090043
"6","knn5","EpCAM",0,"CD8",49.2195775120694,29.6494327152201
"7","knn1","SMA",0,"CD8",11.1921374799009,9.65660395791371
"8","knn3","SMA",0,"CD8",14.334286608678,12.7147300551542
"9","knn5","SMA",0,"CD8",16.890080244462,15.1858137746857
"10","knn1","Unclass",0,"CD8",30.4194567630071,21.5824002372311
"11","knn3","Unclass",0,"CD8",38.1089497207397,29.1756311164616
"12","knn5","Unclass",0,"CD8",43.9852533341639,34.7315321562632
"13","knn1","CD8",1,"EpCAM",53.0517610021352,47.5231522523492
"14","knn3","CD8",1,"EpCAM",68.5417445927561,63.9091572422655
"15","knn5","CD8",1,"EpCAM",81.4743796412262,77.2269342600575
"16","knn1","EpCAM",0,"EpCAM",9.25622875188957,8.27103379270075
"17","knn3","EpCAM",0,"EpCAM",12.442756532458,10.8240687069526
"18","knn5","EpCAM",0,"EpCAM",15.5012250059587,13.573450140813
"19","knn1","SMA",0,"EpCAM",11.4274665959411,9.76729235765826
"20","knn3","SMA",0,"EpCAM",14.6027470459688,13.1523427025784
"21","knn5","SMA",0,"EpCAM",17.2023445620618,15.837138552911
"22","knn1","Unclass",0,"EpCAM",34.9725163229383,31.4238762726692
"23","knn3","Unclass",0,"EpCAM",42.3178884016691,38.7075804608298
"24","knn5","Unclass",0,"EpCAM",47.8318043176216,44.114570770828
"25","knn1","CD8",1,"SMA",48.6144818375988,42.7506725093309
"26","knn3","CD8",1,"SMA",63.3241682278369,58.5493961800804
"27","knn5","CD8",1,"SMA",75.5224458038703,71.3681759869838
"28","knn1","EpCAM",0,"SMA",22.9123410125783,14.6239529539722
"29","knn3","EpCAM",0,"SMA",28.454350022489,19.770456222242
"30","knn5","EpCAM",0,"SMA",32.6272708953915,23.5547744216134
"31","knn1","SMA",0,"SMA",8.78374789471287,8.30541991713954
"32","knn3","SMA",0,"SMA",11.0246109800366,10.2856959386381
"33","knn5","SMA",0,"SMA",13.2148484179893,12.3302736549859
"34","knn1","Unclass",0,"SMA",33.6756413041624,25.5759652799266
"35","knn3","Unclass",0,"SMA",42.1867804397297,34.775842235972
"36","knn5","Unclass",0,"SMA",48.5158735369381,41.2987351366189
"37","knn1","CD8",1,"Unclass",47.2562381288541,40.8182557197143
"38","knn3","CD8",1,"Unclass",63.0444024940313,57.9384960220022
"39","knn5","CD8",1,"Unclass",75.4250069381009,70.9870161490089
"40","knn1","EpCAM",0,"Unclass",35.4812007042965,27.9087799805015
"41","knn3","EpCAM",0,"Unclass",40.9457970938912,33.0897944153718
"42","knn5","EpCAM",0,"Unclass",44.9150543605676,36.9185991835408
"43","knn1","SMA",0,"Unclass",15.1704185442221,12.23478647137
"44","knn3","SMA",0,"Unclass",19.2860924863806,16.3280737510237
"45","knn5","SMA",0,"Unclass",22.4046073875517,19.3626777885498
"46","knn1","Unclass",0,"Unclass",11.2693771927974,9.26552750791939
"47","knn3","Unclass",0,"Unclass",15.5932210225453,12.571302707228
"48","knn5","Unclass",0,"Unclass",19.4269365259446,15.5960967196838
