"","knn","NearestCellType","KS.pval","CellType","MeanDistance","MedianDistance"
"1","knn1","CD8",1,"CD8",23.3089101104614,9.57548954362161
"2","knn3","CD8",1,"CD8",39.2911530036369,26.110626464446
"3","knn5","CD8",1,"CD8",52.4077917652344,41.0565584466802
"4","knn1","EpCAM",0,"CD8",25.6926779016874,17.0424470067674
"5","knn3","EpCAM",0,"CD8",31.2686681101422,22.7225440209322
"6","knn5","EpCAM",0,"CD8",35.3329565036098,26.6748794923259
"7","knn1","SMA",0,"CD8",14.6995119918347,11.4477071940195
"8","knn3","SMA",0,"CD8",19.1900617014782,15.9071764924679
"9","knn5","SMA",0,"CD8",22.8121289457115,19.4095679987124
"10","knn1","Unclass",0,"CD8",22.3961781557365,15.7871783347857
"11","knn3","Unclass",0,"CD8",27.7974963810797,20.5159206404464
"12","knn5","Unclass",0,"CD8",31.9090620494422,23.9984207177273
"13","knn1","CD8",1,"EpCAM",71.6327114004027,65.9215442780278
"14","knn3","CD8",1,"EpCAM",92.8196600849533,88.6805576059859
"15","knn5","CD8",1,"EpCAM",109.916307073696,106.549235584824
"16","knn1","EpCAM",0,"EpCAM",8.85000639020536,8.32346081867365
"17","knn3","EpCAM",0,"EpCAM",11.1215940092883,10.2154847996582
"18","knn5","EpCAM",0,"EpCAM",13.3787942983823,12.2678085554084
"19","knn1","SMA",0,"EpCAM",14.3173523156537,11.5883562251079
"20","knn3","SMA",0,"EpCAM",18.569554099933,15.9674015192855
"21","knn5","SMA",0,"EpCAM",21.9151134891709,19.1879618406098
"22","knn1","Unclass",0,"EpCAM",34.2884975691246,30.5198296194458
"23","knn3","Unclass",0,"EpCAM",41.7762178972533,38.134677224811
"24","knn5","Unclass",0,"EpCAM",47.1796272414619,43.4189953158456
"25","knn1","CD8",1,"SMA",70.0589459881064,63.8627042960008
"26","knn3","CD8",1,"SMA",91.6215654615728,87.4395167640885
"27","knn5","CD8",1,"SMA",109.27800614992,106.352616536096
"28","knn1","EpCAM",0,"SMA",14.5522916506803,11.0724884285328
"29","knn3","EpCAM",0,"SMA",18.4001134535514,14.9957024573015
"30","knn5","EpCAM",0,"SMA",21.3791690029888,17.8623769278188
"31","knn1","SMA",0,"SMA",9.42175262250674,8.73212459828649
"32","knn3","SMA",0,"SMA",12.1514558386343,10.9830853906516
"33","knn5","SMA",0,"SMA",14.7617987416025,13.3279566207432
"34","knn1","Unclass",0,"SMA",33.146221940783,25.4558441227156
"35","knn3","Unclass",0,"SMA",42.2678110147251,35.9197870940599
"36","knn5","Unclass",0,"SMA",48.7773900447433,42.8745166350622
"37","knn1","CD8",1,"Unclass",53.7690779520875,44.775495530444
"38","knn3","CD8",1,"Unclass",73.387136056896,65.9842518433166
"39","knn5","CD8",1,"Unclass",88.6591795278654,82.2369709939554
"40","knn1","EpCAM",0,"Unclass",23.7276601770767,18.2100247111629
"41","knn3","EpCAM",0,"Unclass",29.1749155205155,23.2588897501561
"42","knn5","EpCAM",0,"Unclass",33.0112954940458,26.6617312273596
"43","knn1","SMA",0,"Unclass",16.8116084324365,13.5092560861064
"44","knn3","SMA",0,"Unclass",21.973654594918,18.6800422649101
"45","knn5","SMA",0,"Unclass",25.9577312385689,22.5151336952832
"46","knn1","Unclass",0,"Unclass",10.1377296674439,8.70976463516679
"47","knn3","Unclass",0,"Unclass",13.4220879539833,11.1534245877622
"48","knn5","Unclass",0,"Unclass",16.4220055251462,13.5013865314829
