"","knn","NearestCellType","KS.pval","CellType","MeanDistance","MedianDistance"
"1","knn1","CD8",1,"CD8",22.7799801011617,10.5801701309571
"2","knn3","CD8",1,"CD8",38.7645826468191,30.9732115396096
"3","knn5","CD8",1,"CD8",50.9954682267854,44.4019274386888
"4","knn1","EpCAM",0,"CD8",31.8928954848422,19.0646924968649
"5","knn3","EpCAM",0,"CD8",39.9619294720996,25.1407969584673
"6","knn5","EpCAM",0,"CD8",45.5950252347413,29.3551440757265
"7","knn1","EpCAM: SMA",0,"CD8",41.2030701531631,24.2738542469049
"8","knn3","EpCAM: SMA",0,"CD8",52.7225336699768,32.4809139669441
"9","knn5","EpCAM: SMA",0,"CD8",60.9184590552046,38.5127368931555
"10","knn1","SMA",0,"CD8",13.2349702757266,10.2604142216581
"11","knn3","SMA",0,"CD8",16.9493539789847,13.6691499136345
"12","knn5","SMA",0,"CD8",19.9370361294393,16.427182501423
"13","knn1","Unclass",0,"CD8",21.3871469357958,14.9913308281813
"14","knn3","Unclass",0,"CD8",28.0762263357204,21.3720416451821
"15","knn5","Unclass",0,"CD8",33.2058480775385,26.1640361599619
"16","knn1","CD8",1,"EpCAM",58.038605371677,51.718952038881
"17","knn3","CD8",1,"EpCAM",76.3493748990805,70.7531722080289
"18","knn5","CD8",1,"EpCAM",90.9909521976056,85.5200877048143
"19","knn1","EpCAM",0,"EpCAM",9.53112870329736,8.5146931829632
"20","knn3","EpCAM",0,"EpCAM",12.5488484206238,10.8930939518377
"21","knn5","EpCAM",0,"EpCAM",15.4751048697165,13.5887222617601
"22","knn1","EpCAM: SMA",0,"EpCAM",17.5619397283296,14.0662717164157
"23","knn3","EpCAM: SMA",0,"EpCAM",24.2995317239702,21.0439360369366
"24","knn5","EpCAM: SMA",0,"EpCAM",29.6112157554865,26.1410584649325
"25","knn1","SMA",0,"EpCAM",15.9669654609703,13.5074053763109
"26","knn3","SMA",0,"EpCAM",20.1134027775004,17.6994895058965
"27","knn5","SMA",0,"EpCAM",23.306114111066,20.8021896090077
"28","knn1","Unclass",0,"EpCAM",30.5921388309502,26.9312086620704
"29","knn3","Unclass",0,"EpCAM",38.6758445915451,35.1825355659049
"30","knn5","Unclass",0,"EpCAM",44.6465086507156,41.0693246346662
"31","knn1","CD8",1,"EpCAM: SMA",57.5826278791557,51.1637567033533
"32","knn3","CD8",1,"EpCAM: SMA",75.9922394208705,70.4286599163079
"33","knn5","CD8",1,"EpCAM: SMA",90.6923069667549,85.361925104853
"34","knn1","EpCAM",0,"EpCAM: SMA",11.7855340482666,9.81961811884781
"35","knn3","EpCAM",0,"EpCAM: SMA",15.9190217889802,13.9140443528874
"36","knn5","EpCAM",0,"EpCAM: SMA",19.3312350668899,17.2779033385886
"37","knn1","EpCAM: SMA",0,"EpCAM: SMA",13.2629942276722,10.6451867057367
"38","knn3","EpCAM: SMA",0,"EpCAM: SMA",19.1390816202672,16.91341455639
"39","knn5","EpCAM: SMA",0,"EpCAM: SMA",24.0252888595203,21.7579823271528
"40","knn1","SMA",0,"EpCAM: SMA",11.1415365856527,9.59009906101081
"41","knn3","SMA",0,"EpCAM: SMA",14.9511494761041,13.1907407735275
"42","knn5","SMA",0,"EpCAM: SMA",18.1424053760394,16.2609013174803
"43","knn1","Unclass",0,"EpCAM: SMA",29.0893407927766,24.3310501211935
"44","knn3","Unclass",0,"EpCAM: SMA",37.8098456506534,33.447543333923
"45","knn5","Unclass",0,"EpCAM: SMA",44.244585050219,39.9758154037094
"46","knn1","CD8",1,"SMA",51.1379661599264,44.1661635191462
"47","knn3","CD8",1,"SMA",68.3817369243851,62.4449110880092
"48","knn5","CD8",1,"SMA",82.1330063100505,76.5233497134671
"49","knn1","EpCAM",0,"SMA",25.9927679676042,16.9994117545272
"50","knn3","EpCAM",0,"SMA",32.4725692501083,21.7817254660017
"51","knn5","EpCAM",0,"SMA",37.0610646018824,25.2506663351263
"52","knn1","EpCAM: SMA",0,"SMA",29.8598953195013,17.8241409330163
"53","knn3","EpCAM: SMA",0,"SMA",39.1392701779646,25.0830342689774
"54","knn5","EpCAM: SMA",0,"SMA",45.8822492711656,30.5529750614935
"55","knn1","SMA",0,"SMA",9.13679244997431,8.47171765346492
"56","knn3","SMA",0,"SMA",11.6470850976197,10.6036181436776
"57","knn5","SMA",0,"SMA",14.0898308566425,12.8330442036416
"58","knn1","Unclass",0,"SMA",22.2815766624168,16.211724152601
"59","knn3","Unclass",0,"SMA",30.0042452285847,23.8845947498915
"60","knn5","Unclass",0,"SMA",35.8626645904822,29.5747430344402
"61","knn1","CD8",1,"Unclass",50.5372627189458,42.4266425727985
"62","knn3","CD8",1,"Unclass",68.185037369662,60.8160132909078
