"","knn","NearestCellType","KS.pval","CellType","MeanDistance","MedianDistance"
"1","knn1","CD8",1,"CD8",14.5081312785697,8.10246875958222
"2","knn3","CD8",1,"CD8",21.9687623139073,10.3356771029311
"3","knn5","CD8",1,"CD8",27.8114778202052,12.3360996192236
"4","knn1","EpCAM",0,"CD8",51.460161227111,28.2566806260041
"5","knn3","EpCAM",0,"CD8",71.6454218187546,45.2256962692988
"6","knn5","EpCAM",0,"CD8",84.8019728379016,54.4908931012421
"7","knn1","SMA",0,"CD8",47.7750861737901,36.777302783103
"8","knn3","SMA",0,"CD8",65.5135345792109,55.6538127333861
"9","knn5","SMA",0,"CD8",78.2763290627771,67.5506158602256
"10","knn1","Unclass",0,"CD8",16.1473645516701,12.5399362039846
"11","knn3","Unclass",0,"CD8",21.5624234388354,18.1477843776527
"12","knn5","Unclass",0,"CD8",25.6964823883525,22.2459476457536
"13","knn1","CD8",1,"EpCAM",65.7125849827733,55.3412594724586
"14","knn3","CD8",1,"EpCAM",86.740289365621,77.5247686653149
"15","knn5","CD8",1,"EpCAM",103.805713312534,95.5021580022782
"16","knn1","EpCAM",0,"EpCAM",9.01544838300447,8.4723078319903
"17","knn3","EpCAM",0,"EpCAM",11.1767989888609,10.2853081067458
"18","knn5","EpCAM",0,"EpCAM",13.3386799243665,12.2736491309577
"19","knn1","SMA",0,"EpCAM",16.6197385494034,12.4907966119063
"20","knn3","SMA",0,"EpCAM",22.0160446341071,17.637196418957
"21","knn5","SMA",0,"EpCAM",26.1173794744,21.2471280541397
"22","knn1","Unclass",0,"EpCAM",24.7427236791467,20.6349218559225
"23","knn3","Unclass",0,"EpCAM",32.0039849037466,27.8525268817254
"24","knn5","Unclass",0,"EpCAM",37.2371657406378,32.9586176703218
"25","knn1","CD8",1,"SMA",68.3210772362469,57.9699922373634
"26","knn3","CD8",1,"SMA",90.1524594402491,81.778175456797
"27","knn5","CD8",1,"SMA",108.018021841671,101.49078655043
"28","knn1","EpCAM",0,"SMA",11.6300833744257,9.73242004847697
"29","knn3","EpCAM",0,"SMA",14.8708072236858,12.8137309281045
"30","knn5","EpCAM",0,"SMA",17.4687652452435,15.3117044760153
"31","knn1","SMA",0,"SMA",10.5999104757031,9.17823512446705
"32","knn3","SMA",0,"SMA",14.2783547316829,12.3971357857806
"33","knn5","SMA",0,"SMA",17.5483446708305,15.5017809689955
"34","knn1","Unclass",0,"SMA",22.9916797445884,17.850770291502
"35","knn3","Unclass",0,"SMA",30.4401184090717,25.9529037234219
"36","knn5","Unclass",0,"SMA",35.9223890519509,31.648262732784
"37","knn1","CD8",1,"Unclass",54.027700071048,43.3010392484977
"38","knn3","CD8",1,"Unclass",73.2295813889932,63.4195527457844
"39","knn5","CD8",1,"Unclass",88.741812334943,78.8552840932741
"40","knn1","EpCAM",0,"Unclass",19.1744342858031,14.2506140218587
"41","knn3","EpCAM",0,"Unclass",25.3410196262057,19.4552682977225
"42","knn5","EpCAM",0,"Unclass",29.6749259315431,22.9413994153843
"43","knn1","SMA",0,"Unclass",24.6578590086131,18.2002747232016
"44","knn3","SMA",0,"Unclass",32.6170902717106,25.8601916345996
"45","knn5","SMA",0,"Unclass",38.4457682536498,31.2185306021091
"46","knn1","Unclass",0,"Unclass",10.2948603790113,8.70229854693556
"47","knn3","Unclass",0,"Unclass",13.6895634870852,11.3077046898371
"48","knn5","Unclass",0,"Unclass",16.6786803397393,13.7262288263692
