"","knn","NearestCellType","KS.pval","CellType","MeanDistance","MedianDistance"
"1","knn1","CD8",1,"CD8",14.6223375815958,8.60058137569751
"2","knn3","CD8",1,"CD8",22.7703612526781,13.3581881328829
"3","knn5","CD8",1,"CD8",29.4247993937028,18.0207969504413
"4","knn1","EpCAM",0,"CD8",74.6623328586415,44.6451004720426
"5","knn3","EpCAM",0,"CD8",89.3439919916032,56.4143733938895
"6","knn5","EpCAM",0,"CD8",100.125932322764,65.2268311435882
"7","knn1","SMA",0,"CD8",14.67691162508,10.8157292865525
"8","knn3","SMA",0,"CD8",18.5242660198185,14.5811865338376
"9","knn5","SMA",0,"CD8",21.458921458046,17.4076048496919
"10","knn1","Unclass",0,"CD8",58.8546789835473,39.7604703190998
"11","knn3","Unclass",0,"CD8",73.4872616229125,52.5678667772604
"12","knn5","Unclass",0,"CD8",83.991241339224,61.5448863446897
"13","knn1","CD8",1,"EpCAM",64.8076874696413,54.4545682197556
"14","knn3","CD8",1,"EpCAM",83.5722387352495,72.5417314904082
"15","knn5","CD8",1,"EpCAM",98.3617622535728,86.3082103108512
"16","knn1","EpCAM",0,"EpCAM",11.1378095874761,8.79204185613351
"17","knn3","EpCAM",0,"EpCAM",15.8588303118273,12.2651863947026
"18","knn5","EpCAM",0,"EpCAM",20.0745497338386,15.9161926136402
"19","knn1","SMA",0,"EpCAM",10.5891177027071,9.3407708461347
"20","knn3","SMA",0,"EpCAM",13.4585765251937,12.1972448443524
"21","knn5","SMA",0,"EpCAM",15.8862246140287,14.6681115583046
"22","knn1","Unclass",0,"EpCAM",39.8196622290155,33.7733622844985
"23","knn3","Unclass",0,"EpCAM",49.7015535741541,43.1307327503977
"24","knn5","Unclass",0,"EpCAM",57.1287897690051,49.9743369765427
"25","knn1","CD8",1,"SMA",60.5683995351733,49.829308644611
"26","knn3","CD8",1,"SMA",78.2663766855708,67.5044823376755
"27","knn5","CD8",1,"SMA",92.1219662020189,80.7878018874195
"28","knn1","EpCAM",0,"SMA",34.1283341166749,22.7019822923048
"29","knn3","EpCAM",0,"SMA",44.1591588163011,31.3254491970954
"30","knn5","EpCAM",0,"SMA",51.7755396771139,37.6045018477566
"31","knn1","SMA",0,"SMA",8.55432181930207,8.27647267862215
"32","knn3","SMA",0,"SMA",10.3440673015017,9.89026660959258
"33","knn5","SMA",0,"SMA",12.1630548700382,11.5761398986588
"34","knn1","Unclass",0,"SMA",47.372938948626,35.6349547495166
"35","knn3","Unclass",0,"SMA",60.6465850306257,48.4439094796285
"36","knn5","Unclass",0,"SMA",70.4646944491314,57.414231003609
"37","knn1","CD8",1,"Unclass",50.080289578987,38.2256458415021
"38","knn3","CD8",1,"Unclass",66.0409763482108,53.6152100492638
"39","knn5","CD8",1,"Unclass",78.4009224986569,65.2344306575569
"40","knn1","EpCAM",0,"Unclass",34.293813114662,26.0449611249474
"41","knn3","EpCAM",0,"Unclass",42.6316697416174,33.0482012450614
"42","knn5","EpCAM",0,"Unclass",48.802172801026,38.2777970734739
"43","knn1","SMA",0,"Unclass",12.5686316748409,10.0169855745136
"44","knn3","SMA",0,"Unclass",15.8220947310397,13.0508495050005
"45","knn5","SMA",0,"Unclass",18.3871453021625,15.4411405832505
"46","knn1","Unclass",0,"Unclass",13.4643689881771,9.45304183847727
"47","knn3","Unclass",0,"Unclass",19.7319199704755,13.9527033013624
"48","knn5","Unclass",0,"Unclass",25.1698877608621,18.3399291771347
