"","knn","NearestCellType","KS.pval","CellType","MeanDistance","MedianDistance"
"1","knn1","CD8",1,"CD8",21.6476864171691,9.89797959181514
"2","knn3","CD8",1,"CD8",35.5440716640082,24.0559133244126
"3","knn5","CD8",1,"CD8",46.3303688600724,35.6131802605702
"4","knn1","EpCAM",0,"CD8",36.3858263073816,21.8469676558855
"5","knn3","EpCAM",0,"CD8",41.9117660468402,26.5004318889033
"6","knn5","EpCAM",0,"CD8",45.8537382639721,29.6134040504665
"7","knn1","Unclass",0,"CD8",11.8010686286041,9.73087868591573
"8","knn3","Unclass",0,"CD8",15.0586712374606,12.8178485755144
"9","knn5","Unclass",0,"CD8",17.7106378999291,15.2511309698826
"10","knn1","CD8",1,"EpCAM",57.4697175980393,52.0557393569624
"11","knn3","CD8",1,"EpCAM",75.9172449744019,71.4268847247654
"12","knn5","CD8",1,"EpCAM",90.2039802562241,86.2547155026384
"13","knn1","EpCAM",0,"EpCAM",8.60518378911486,8.13941029805098
"14","knn3","EpCAM",0,"EpCAM",10.7600552706193,9.94041069979255
"15","knn5","EpCAM",0,"EpCAM",12.9127710394313,11.8410488876168
"16","knn1","Unclass",0,"EpCAM",15.9799399898895,13.4014924542015
"17","knn3","Unclass",0,"EpCAM",20.6790581463784,18.3531459306199
"18","knn5","Unclass",0,"EpCAM",24.1787039428825,21.859465867014
"19","knn1","CD8",1,"Unclass",53.4221308365649,47.2920182580605
"20","knn3","CD8",1,"Unclass",72.1144570570252,67.7284351160012
"21","knn5","CD8",1,"Unclass",86.4106993791845,82.8340646119977
"22","knn1","EpCAM",0,"Unclass",25.3992976573948,15.9094311527759
"23","knn3","EpCAM",0,"Unclass",31.6898419833882,21.0923381884536
"24","knn5","EpCAM",0,"Unclass",36.3768662763378,24.7746032773479
"25","knn1","Unclass",0,"Unclass",8.96079706768798,8.32586331859997
"26","knn3","Unclass",0,"Unclass",11.3665111635434,10.4098915055735
"27","knn5","Unclass",0,"Unclass",13.6142356087535,12.4261322639053
