"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Dcaf11",2436.31041039071,-0.0931129092352579,0.130091631398989,-0.71574864757966,0.474146566302801,0.783318410593224
"Bc1",2.31629283896127,-1.0011618676537,0.899137027609676,-1.11346973476919,0.265506739677775,0.629049700244914
"LOC499584",3.60640051520274,0.0664556189555083,0.705289442961998,0.0942246046905441,0.924930740004744,0.978381265039248
"Add2",58.8786778010148,-0.708306343939871,0.613458472558807,-1.15461172291817,0.248249463895388,0.608398703814049
"Slc66a1",100.596425714882,-0.091145662172363,0.178703746210149,-0.510037780994132,0.610024993299228,0.855357573517347
"Gp1ba",8.32991981481582,-0.853587379332948,0.688409443443055,-1.23994141489948,0.214997064074653,0.569720414821757
"Rln1",3.76194436446305,-0.939556005092029,1.0373647708126,-0.90571420153014,0.365087143724748,0.712190820969715
"Srsf5",5485.97367664422,0.146696909503464,0.200025425885526,0.733391311899611,0.4633197966712,0.777121644596288
"Gfra2",110.852869243408,0.183929340388253,0.724782021915021,0.253771940841295,0.79967175192416,0.932944135396063
"Opa1",640.740794911052,-0.120107318978461,0.115196544251181,-1.04262953163398,0.297119906351366,0.652598608752141
"Pigl",142.212895399745,-0.0160764733085485,0.200316707317594,-0.0802552793714802,0.936034225323577,0.981881413170645
"Scn3b",18.9493586779897,-0.311148281289001,0.84785470931409,-0.366983019461811,0.71363168418039,0.900674748539524
"Tmem69",267.0691169591,-0.495651340838999,0.187931322323112,-2.63740676493949,0.0083542587472234,0.108381366706779
"Agr3",4.28165612217763,-0.742183036553533,0.823826419191457,-0.900897348353975,0.367642901218458,0.712800047154485
"Sass6",40.206493747098,0.351303966559843,0.287274210374089,1.2228872410871,0.221372288239316,0.577776939684313
"Gpr22",5.36191866134926,-2.32350313393405,0.920322737927998,-2.52466122826124,0.0115809868590435,0.135689697153851
"Msl1",562.676021907614,-0.046437394712867,0.121402564149636,-0.382507528058715,0.702084946093283,0.894758048406775
"Tlk1",98.5957494485924,2.65025314654798,0.122969131711292,21.5521823214159,5.0509348055584e-103,7.33171247775721e-100
"Mir219a1",2.25269678466423,1.12055466196007,0.797710669799196,1.40471314272648,0.160106596015495,0.503643768443637
"Cbln2",26.9438436984494,0.593159772659474,0.990477433024761,0.598862480741291,0.549264592907568,0.823160524469995
"Mgat4a",88.0277681519977,0.186751692821251,0.261962223373482,0.712895509956783,0.475910417809481,0.784481646909652
"Mok",82.885030600981,0.0154337077396008,0.217593772639786,0.0709289955882624,0.94345426634363,0.983958989935883
"P2rx6",7.96641067423887,-1.38442737860095,0.968389625755878,-1.42961814313152,0.152826645395672,0.492692519282246
"Gusb",665.21435523179,0.0990077574417011,0.198448273895702,0.498909642790525,0.617843040553817,0.859270494917824
"Gstm1",207.53107704009,0.487958694847117,0.479707611371388,1.01720023464323,0.309058184440604,0.661349078056029
"Tgfbr1",335.899244110389,0.840085408701244,0.306014826753302,2.74524413609047,0.00604658972726635,0.0880631529509561
"Cnp",7477.40715609181,0.0273654402797497,0.423848019847156,0.0645642753966811,0.948520929439691,0.985640902179456
"Gap43",77.1924841197947,-0.142398421862803,0.878660239243465,-0.162063122357066,0.871256146333746,0.958007768344757
"Chrne",82.6132312014051,-0.469040975907705,0.394698657988719,-1.18835209194228,0.234694722663928,0.592839149363898
"Plaur",2257.21449844083,1.77551564073614,0.684576482679192,2.59359718842137,0.00949776910008447,0.118057902496197
"Aldh1a7",155.463759697714,0.683343986878531,1.22087919178985,0.559714664214015,0.575674078381937,0.835697664477971
"MGC116197",6.68712202859824,-1.49125795797999,0.645721545461837,-2.30944432388949,0.0209189378463981,0.191183106974692
"Ica1",1031.71960752769,-0.318122668292975,0.364161947941112,-0.873574710624128,0.382349903423796,0.721597356925706
"Mif",18.1391148241765,6.2011325262721,0.533624926008655,11.620769990365,3.2321003000438e-31,6.1194432347496e-29
"Marcksl1",1131.50935503218,2.06933027761866,0.130280120212266,15.8836994796067,8.21848464537087e-57,3.25352373960985e-54
"Rps8",4885.5080742872,0.46690312742149,0.187410142572086,2.49134396363793,0.0127260851816299,0.144568327663315
"Hsd17b10",1508.55504564289,-0.131957635017795,0.148721847146006,-0.887278080188496,0.374929203920736,0.717355092791697
"Sh2b3",501.525487847218,0.640806170546622,0.236945785419736,2.70444215503335,0.00684191808945482,0.09540029919676
"Nckap1",1134.91851840209,0.250359942431129,0.144063486223869,1.73784453641556,0.0822382107684753,0.370724632670587
"Asah2",49.6178937388406,-0.27487220370449,0.419255045172331,-0.655620503246434,0.512068329978323,0.806371825317841
"Cdh23",61.7907297223679,-0.0503604715495857,0.386377649553235,-0.130340022534474,0.896297416726831,0.968329643310707
"Fat4",37.4593254173022,-0.300330166958136,0.782079083186502,-0.384015086728149,0.700967265634407,0.894696586684714
"Hgd",14.0260162341246,-1.18858409879072,0.974463392807376,-1.21973191354729,0.222566519421531,0.579898087300135
"Fam174a",419.523360790214,-0.152604285688503,0.143843529718911,-1.06090476218647,0.28873318485456,0.646164090587258
"Tpst1",602.122738577335,0.136069934742278,0.579754888172294,0.234702522597516,0.814439629672777,0.938505717742362
"Trim13",123.879074223892,-0.406856210740002,0.230132465111178,-1.76792183816154,0.0770739714083028,0.361346146184515
"Slc66a2",1111.54141677877,0.566268605788058,0.260332206226941,2.17517691719795,0.0296168612430456,0.228537906248758
"Kcna3",6.24784287260266,-0.21829342001494,0.973083698263638,-0.224331596967929,0.822499291833962,0.942307353198182
"Copb2",1962.45441574937,-0.0850086994142766,0.149101412728031,-0.57014013387879,0.568582656278002,0.831892017204146
"Mink1",387.713122300044,-0.208148457016525,0.154009394519768,-1.35153090930312,0.17652542550956,0.5249371427819
"Pdzrn3",762.545257008466,0.398186896407967,0.270913315749529,1.46979448133184,0.141617424271219,0.475770114443539
"Map10",16.7735273916929,-0.676885581511026,0.602548586166944,-1.12337095638539,0.261279979507241,0.622308414272124
"Atf2",512.064773584111,0.231378016365874,0.144152091015301,1.60509649729128,0.108472570035312,0.421125008897867
"Atic",906.995511441462,-0.17878757071274,0.141521813908219,-1.26332164473732,0.206473610612136,0.55934041346474
"Abcc6",24.9029592472851,-0.534545701788873,0.82260767195893,-0.649818522256088,0.515809453115652,0.80826322153778
"Ints6",1003.02294774944,0.015299538162241,0.118344414821904,0.129279765211271,0.897136282083127,0.968832825646636
"Ngf",60.8023738006737,1.78208676546472,0.766784530522508,2.32410370127102,0.020119936729056,0.187346296100063
"Dhx34",282.491681148384,-0.21816683234172,0.202989392999308,-1.07476961785123,0.282477886085208,0.641143551539108
"Slc9a9",41.1921776898701,-0.679898781755121,0.766279459726775,-0.88727261722185,0.374932144397872,0.717355092791697
"Arl5b",413.988105166057,0.552537453245465,0.340268857348632,1.62382610489489,0.104412926998571,0.412935997198029
"Rspry1",459.155311166494,-0.00667298513461315,0.11366044925783,-0.0587098254334363,0.953183233275029,0.987629586084731
"Chst12",385.148258645294,0.755679047353451,0.459177956147999,1.64572152742865,0.0998211048024978,0.406004419759949
"Cldn8",650.134312264519,-0.525490530544797,0.407993874440601,-1.28798632397434,0.197750723858798,0.5497600413544
