"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RGD1311345",299.816170521619,-0.0165565883450875,0.168430557636143,-0.0982991956890294,0.921694716837235,0.966687931841524
"Csdc2",11.4917867924752,0.0893061912697326,0.815497899499279,0.109511246227081,0.912797002218834,0.963333141642986
"Rasgrf1",6.51843530902121,-1.64528649770743,0.858761037943998,-1.91588395957797,0.0553798676443868,0.229398181110668
"Tle1",12.3875886277615,-0.653906074457622,0.574746604399106,-1.1377293392473,0.255233518391107,0.528337658337907
"Csde1",1968.09831631069,0.805912809957076,0.12666552213906,6.36252704245993,1.98461082498546e-10,9.6558348721143e-09
"Nfasc",20.7515552310307,-0.510089786947973,0.581569022243145,-0.877092430027528,0.380436436040786,0.649333818847648
"Trip10",444.235175541414,0.0358984643594348,0.138834373680094,0.258570434740844,0.795966697270589,0.915539505293182
"Tox2",125.6399818831,0.0212444570266963,0.361729005675355,0.0587303110709423,0.953166916256327,0.979236574203648
"Cyp20a1",312.3420049656,-0.302967457954911,0.139457220160211,-2.17247595790922,0.0298197811533137,0.160018250082025
"Dnajc7",1548.09551851659,-0.190157059616908,0.0843145758316682,-2.25532842620891,0.0241127216336472,0.140733214313503
"Lamtor1",541.163035165969,0.474542498216252,0.143387198498176,3.30951788713753,0.000934567943272163,0.015297528290356
"Orc4",372.62256932914,-0.403495244205571,0.124336571621839,-3.24518553907673,0.0011737412058984,0.0182454010345817
"Rnf128",86.9589329144951,-0.229311886074702,0.313419880189796,-0.731644354965097,0.464385668177202,0.715381452737399
"Irak1",1244.70277257333,0.0420673033141899,0.165443328013188,0.254270171057226,0.79928684269409,0.916536039625794
"Tmem50a",3838.67124198536,-0.0532409126753268,0.116936740137328,-0.455296706687751,0.648895795220732,0.83584055006648
"Ttc30b",22.8066930987235,-0.736079258938998,0.44845192758566,-1.64137829198738,0.10071891319522,0.317601394608935
"Rnf168",316.786237122635,-0.307445970883844,0.130004346761104,-2.36488993286361,0.0180354301422251,0.119070685098588
"Slc25a42",132.597353969651,-0.395701434289507,0.275521263312282,-1.43619200032852,0.150947714722518,0.401336458377987
"Mdfi",9.35972934872194,-0.559893644739647,0.646419680770417,-0.866145727605869,0.386410251332185,0.654067533619113
"Cmtm7",6156.1569451251,0.227313073252871,0.14437468232087,1.57446630945772,0.115379684416624,0.344564740435365
"Chac1",112.964187691905,-0.433764369428016,0.727995256911361,-0.595834059782659,0.551286087775793,0.775385689729174
"Sec61g",1391.88433065777,1.10048755897339,0.223061607337753,4.93355881412197,8.07447133422562e-07,3.10854569309533e-05
"Pabpn1",2775.77346036741,-0.104516963928255,0.149966502176186,-0.69693539831625,0.48584322360911,0.731712138033897
"Pex10",61.1492214642035,-0.089966867372566,0.205352702646935,-0.438109000821124,0.661307269971111,0.843358951487769
"Hist2h4",143.640629163865,0.0695128832588356,0.39173911442759,0.17744687905472,0.859157387356714,0.940961771566198
"Rdh10",101.573643196522,-0.211058585241454,0.361445723193452,-0.583928849335123,0.559268182617373,0.780643530966805
"Ltb",301.546176589761,7.68512390290072,0.633401574690481,12.1330988270058,7.05290668679478e-34,6.65342143781755e-32
"Ca11",55.1230573442828,-0.258838444007648,0.256667128184202,-1.00845965682792,0.313233845899987,0.588586277806724
"Fut11",99.6882893453968,0.339398833922632,0.130348049638197,2.60378912354032,0.00921994657794338,0.0783121633131379
"Chst15",61.9245288373506,-0.177800798478406,0.284599565418295,-0.624740231830924,0.532141563484244,0.76311577310734
"Ipo9",878.001202847041,-0.105725398606706,0.169747159252572,-0.622840459140725,0.533389367975724,0.763558279875585
"Ctif",5.50014125039645,1.39444420787106,0.506788244366938,2.7515322688926,0.00593171754604149,0.0575385913924496
"Arid3b",245.124633477413,0.165578723020559,0.245975000227632,0.673152649120145,0.500850181856505,0.741258269147627
"Tbl1xr1",1050.01214241164,-0.0640153064568927,0.132837977806279,-0.481905156296854,0.629873323006892,0.826744859865989
"Alg9",186.987219840709,-0.178439214785074,0.16519285169004,-1.0801872657292,0.280058797870614,0.556425502264477
"Snx12",175.25478979107,-0.204859742930364,0.135586752191402,-1.51091267855707,0.130810700164192,0.36955997728434
"Abca4",14.4146315543694,-2.62067932683067,0.852422776486368,-3.07438914013179,0.00210934099282544,0.0281555384665605
"Ndufa1",363.434903013367,11.8236495209231,0.53797783387219,21.9779492322579,4.68135721086282e-107,5.25929203744025e-104
"Ubxn6",1519.61714750783,0.0631041611483233,0.0670045326763968,0.941789437635351,0.346300453929374,0.618192285912971
"Ncoa6",429.470794598893,0.16809550972262,0.114537355271889,1.4676042529845,0.142211752088842,0.38736011291909
"Tlr4",83.329199141485,-0.0888828716503009,0.512234483138438,-0.173519890940804,0.862242794316218,0.941930783907958
"Lmnb2",543.184479691063,0.137126370824501,0.130937180880062,1.04726839162749,0.294975809943479,0.570536291510845
"Hnrnpul2",536.566790299923,0.19395855700422,0.136538527049659,1.4205408626803,0.155450281101001,0.407272385042813
"Cluh",463.401407001634,0.317954224438615,0.170215989193958,1.8679456961961,0.0617696405394195,0.244210828156125
"Mvb12b",322.268157976955,0.429942145166827,0.169725444221046,2.53316258584589,0.0113038508692603,0.089776985245706
"Dync1i2",809.529755883639,0.0971478319237763,0.164184031637684,0.591700855160865,0.554050923811514,0.777886993463155
"Smpd5",203.066944124738,-0.52433076196796,0.331056481896579,-1.58381059015712,0.113236828615401,0.340647694262203
"Tcp11",14.5484206898512,0.336646426781798,0.678487975235632,0.496171544771864,0.619773385309135,0.821181461954572
"Rinl",1001.60865058593,0.104883420409673,0.269997408602053,0.38846084098629,0.697675027538667,0.861411528656494
"Ppm1d",698.934723832451,-0.121334824489798,0.159986750158511,-0.758405457761857,0.448208291579848,0.703867630472251
"Coro7",1967.79198822648,0.243817778020764,0.197170560913844,1.23658307249683,0.216241907458115,0.484466550465444
"MGC112692",1.49909233507027,-0.638545507650159,0.904361816870469,-0.706073051447303,0.48014270944453,0.72786372185181
"Elf5",8.19107451125529,-1.55191135323531,0.730977697036997,-2.12306252232586,0.0337486130103453,0.172841011016099
"Fjx1",6.20747877128864,0.513370096605723,0.767348536167563,0.669018148089124,0.503483901345143,0.74328682986779
"Hnrnpm",3366.69758624432,-0.19245936553745,0.0662293237631279,-2.90595395818609,0.00366135319253103,0.0409104907353512
"Gnat2",7.13884921564265,-1.0046582321236,0.979663526083204,-1.02551356192705,0.305120929603101,0.580759996263313
"Arl5c",923.280361183554,0.396251394931717,0.252125574629108,1.57164300176461,0.116033367779571,0.345527797354201
"Trim59",467.897833414453,-0.548522350647667,0.16764699831867,-3.27188888646257,0.00106831553031273,0.0169694644262272
