"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Minpp1",386.493763329305,0.59755947016136,0.412979817883355,1.44694593848201,0.147912065471334,0.823546141022597
"C1qb",253.154307828209,-3.15209435068029,1.04637325962745,-3.01239956361514,0.00259191189566907,0.183699904239905
"C1qbp",1633.48661829032,-0.458945270246185,0.224105551437481,-2.04789782003333,0.0405700125239748,0.577662403191438
"Atp5pd",2556.41385351559,-0.199105375331039,0.251293696741088,-0.792321406836483,0.428173292777899,0.938930979673577
"Kcnk1",1588.40002705481,0.0444319868287201,0.407634333623081,0.108999618441866,0.913202792972014,0.992846130839405
"Atp2b4",97.0037447667128,0.182797298980822,0.679235701187531,0.269122042114734,0.787835768812267,0.982494803487181
"Nmur1",10.732680486519,-6.39048390048654,2.59314183758002,-2.4643788503487,0.0137250953802422,0.399850640920749
"Fbxo42",162.113659125952,0.173980797476866,0.387181988596031,0.449351474503608,0.653178130638835,0.976322898731404
"Slc5a10",9.78387052363183,0.81362186652102,0.982631711852918,0.828002858758546,0.407668880904107,0.936659902698987
"Kif20b",102.388980508509,-0.285693448256126,1.03143978356325,-0.27698509676363,0.781791549676452,0.982494803487181
"Nat10",292.96937153076,0.161049133908483,0.334551082656757,0.481388769181527,0.630240217179396,0.973246778052073
"Dlx4",6.57112126110695,1.10237615748542,1.36038211041126,0.810343027189733,0.417743052443586,0.936659902698987
"Spry1",321.338535118484,-0.241761346926902,0.378038708718121,-0.639514793992083,0.522488092683129,0.957225059929029
"Zc2hc1c",12.7075036922409,1.44569485194109,1.17902513415929,1.22617814502483,0.220131643749165,0.879604631901063
"Trim41",154.456770596253,0.473265099365478,0.792196187357446,0.597408958687574,0.550234373947454,0.963213011101992
"Sgta",1191.84344228956,0.0455559212750625,0.203010727778163,0.224401546527349,0.822444867418299,0.983720749301962
"Ube2d3",4370.86609538259,-0.386876517183629,0.266297621011169,-1.4527974967054,0.146279987209801,0.821960723027872
"Gstm7",46.0300828883493,0.253899462413243,0.706825878478845,0.359210762005005,0.719437426270411,0.978039096301157
"Neu1",533.542316978085,0.0380098876907643,0.267731060859282,0.141970407052404,0.887103380633813,0.989688142240746
"Mybbp1a",1172.84465370766,0.167178421018177,0.317891855874609,0.525897150017331,0.598959669209943,0.96986311021872
"Sh3gl3",3.06983222771093,1.18460506561914,1.86442937386998,0.635371380767441,0.525186228985865,0.957986041781646
"Cdkn2a",81.4781668732905,-0.250570531547887,0.804805995678774,-0.311342774399383,0.755540052727967,0.981285388448617
"Nppb",4.32707465786648,-2.02136884566107,2.20682674655087,-0.91596173048942,0.359686967425257,0.929421145574238
"Dgcr2",11.4802498770349,5.69535091733681,0.889718371471536,6.4012962977454,1.54063259976471e-10,1.00570874394115e-07
"Tmem204",23.9829859174802,-1.22805292333339,1.11261325729792,-1.10375542919183,0.269699243893428,0.901774234639722
"Nubp1",779.310610759651,-0.293143183911484,0.16163206409732,-1.81364499394736,0.0697323986279596,0.697492693695631
"G3bp2",580.839999046622,-0.0779634628114523,0.401374656214486,-0.194241120121422,0.845987086767751,0.985532190309942
"RT1-CE14",1228.45004942824,0.424165862687006,0.572678511494815,0.740670121495986,0.458893479800172,0.944141988682851
"Llgl2",858.461660245884,0.494141684634944,0.221874736300246,2.22712009882126,0.0259392482799631,0.494681873005919
"Cwh43",283.530939118448,-1.007123139071,0.709508656501696,-1.41946561164837,0.155763315639442,0.829617522210336
"Ints7",247.991198373454,0.0266448198767537,0.454139556052023,0.0586709955600112,0.953214161718128,0.995958297595806
"Nfatc1",161.924858227186,-0.169178181472616,0.649410624080256,-0.260510338450682,0.794470141623088,0.982494803487181
"Dsel",81.9231684642614,-2.95507118214371,0.844377100115977,-3.49970550094007,0.000465772431527531,0.0589487292677139
