"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Fdxacb1",83.650828964788,0.172554246808123,1.14037677759549,0.151313364318026,0.879728527462972,0.963083856934218
"Mrpl52",984.046408141406,1.44893258586331,0.37925887962899,3.82043154080066,0.000133218379507314,0.0107714737312762
"Rrlt",12.5231562853335,-0.540636967821774,1.00463628679813,-0.538141987230854,0.590479027215752,0.847472671787913
"Ensa",1616.4230286075,0.0753461451836199,0.240142542817276,0.313755923043385,0.753706423354813,0.915865738449752
"Tpm1",225.723587535065,1.63552594259918,0.439459323551506,3.72167765012156,0.000197903560490198,0.0132725448769589
"Efhd2",6565.24328339516,1.48955658087531,0.551857145909986,2.69917059498994,0.00695125332511285,0.0909847321343953
"Aaas",259.877161985147,0.599669057141594,0.523521283369313,1.14545306216054,0.252021528474607,0.610495180063407
"Ubl4a",486.571091288176,2.12041165892402,0.589945199398653,3.59425190862712,0.000325324965313063,0.0173335657433312
"Otub1",1633.04948889446,0.802472539139868,0.396787704832709,2.02242289608798,0.0431326816758112,0.249567912748244
"Bach1",212.886825708689,-0.920056748963178,0.952518910965224,-0.965919666656118,0.334084380521808,0.684101720840383
"Ccr1l1",109.056845634242,0.656029656582061,0.881343515206978,0.744351827933966,0.456663653989008,0.767836412677479
"Xcr1",124.971861623729,-0.402078771727491,1.01822750616819,-0.394881074506229,0.692930657715465,0.890703270879827
"Csf3",128.282126031024,2.7535472357521,1.16174339613028,2.37018539973978,0.0177791674257055,0.155106170190882
"Eloa",2031.04824262048,-0.546311798545328,0.462380359902215,-1.18152033676531,0.237396079390707,0.591238929926443
"Cox4i1",3620.97323319146,2.2217774027991,0.658410915683418,3.37445408312062,0.000739622537111273,0.0268453785344927
"Arg1",583.093371191611,2.63265139935044,1.43032029072989,1.84060270724888,0.0656798007338882,0.313456280838115
"Rcn2",828.477897547184,-1.21172161258829,0.385537529824973,-3.14294074856574,0.00167259693333033,0.0419766593644356
"Inhba",44.0273946859661,-1.64551373917211,1.58974509259312,-1.03508024452399,0.300631437729901,0.656626888704245
"Fdx1",839.720582520402,0.438969885776863,0.578941474814543,0.75822843046006,0.448314244020577,0.763656077884133
"Cd63",8735.0203199601,-0.014768643159323,0.608674629967619,-0.0242636088842879,0.980642340482816,0.9933681710813
"Vdr",549.324531877009,-0.262281601753484,0.53479887797769,-0.490430351584293,0.623829403521746,0.864849056220499
"Tbxa2r",39.8925706699378,-0.634869528670509,1.7214906610284,-0.368790573799131,0.71228383123064,0.898949314676031
"Cd37",4326.64436667149,0.920168257928631,0.396784457230645,2.31906326258579,0.0203916063666609,0.166175025590648
"Areg",275.070339496286,-1.34820074980201,0.459871637782144,-2.93168927813004,0.00337123860746162,0.0598431648647459
"Casp12",10.4343974764792,3.14031135117381,1.83384356612859,1.71242051894496,0.0868192003629832,0.365844450438318
"Anxa7",895.708959398605,0.786645306156804,0.341176812192926,2.30568220946967,0.0211283959019183,0.169057810284095
"Lonp1",365.628024496497,-0.0964955294440422,0.48375430182707,-0.199472188835515,0.84189339629043,0.94862897278069
