"","C2T1","C3T1","C5T1","C9T2","C7T1","C9T1","C10T2","C10T4","C11T1","C17T4"
"Ar",6.48360450117851,7.50767408519707,6.23626286027911,7.72141286293054,6.6274387035706,9.91086356415845,8.25103893197021,9.25168947573516,8.8268542887157,7.78023995181119
"Foxa1",7.90963097512506,9.25385781431872,10.543671121836,10.1289445330561,8.75050056951538,10.5402320250603,4.4068174184481,5.89822488446483,10.2449156480424,8.9717309984166
"Gata3",9.95889593775928,10.0904454647446,10.7585684271846,10.8941452075278,10.2942428984437,10.8080164619882,10.0607931765081,10.0862825029536,10.7677957511341,8.87611558820805
"Erbb2",8.44805315855177,8.62680246794623,8.62710452260842,9.64713465670414,7.40440246639605,9.52237392991308,8.60561833738462,8.66702433577038,8.77889585560645,8.4168112805742
"Esr1",5.80015583847111,5.70846697731827,7.18975706038384,8.26552232468635,6.86739632733047,6.39098964004859,3.48748816779447,3.48748816779447,7.49186671968341,3.48748816779447
"Pgr",7.04515663256397,7.53312153444781,8.58778524670972,10.0513122360454,8.52782130260375,8.84104923292186,3.48748816779447,8.04593927151905,11.0370633332014,6.76443751619616
