"","Var1","Var2","value","L1"
"1","knn1-10","CD8",0.474472157056427,"CD8"
"2","knn1-15","CD8",0.635880972959625,"CD8"
"3","knn1-20","CD8",0.701444622792937,"CD8"
"4","knn1-25","CD8",0.750216076058773,"CD8"
"5","knn1-30","CD8",0.78583775774787,"CD8"
"6","knn3-10","CD8",0.174929003580689,"CD8"
"7","knn3-15","CD8",0.388782565748858,"CD8"
"8","knn3-20","CD8",0.506513149771577,"CD8"
"9","knn3-25","CD8",0.583806642795407,"CD8"
"10","knn3-30","CD8",0.63742437337943,"CD8"
"11","knn5-10","CD8",0.0607791085319175,"CD8"
"12","knn5-15","CD8",0.249320903815286,"CD8"
"13","knn5-20","CD8",0.380108655389554,"CD8"
"14","knn5-25","CD8",0.471910112359551,"CD8"
"15","knn5-30","CD8",0.541023583158415,"CD8"
"16","knn1-10","EpCAM",0.0617051487838005,"CD8"
"17","knn1-15","EpCAM",0.136652673169527,"CD8"
"18","knn1-20","EpCAM",0.208822076799605,"CD8"
"19","knn1-25","EpCAM",0.274570934683294,"CD8"
"20","knn1-30","EpCAM",0.335010495122855,"CD8"
"21","knn3-10","EpCAM",0.0110198789974071,"CD8"
"22","knn3-15","EpCAM",0.0728176318063958,"CD8"
"23","knn3-20","EpCAM",0.138782565748858,"CD8"
"24","knn3-25","EpCAM",0.204284479565378,"CD8"
"25","knn3-30","EpCAM",0.264353623904186,"CD8"
"26","knn5-10","EpCAM",0.00169774046178541,"CD8"
"27","knn5-15","EpCAM",0.0334609211013705,"CD8"
"28","knn5-20","EpCAM",0.0949808618347944,"CD8"
"29","knn5-25","EpCAM",0.157642918878874,"CD8"
"30","knn5-30","EpCAM",0.218730707494752,"CD8"
"31","knn1-10","SMA",0.343530065440178,"CD8"
"32","knn1-15","SMA",0.603068280034572,"CD8"
"33","knn1-20","SMA",0.7349672799111,"CD8"
"34","knn1-25","SMA",0.816304482034819,"CD8"
"35","knn1-30","SMA",0.868224472157056,"CD8"
"36","knn3-10","SMA",0.0890850722311397,"CD8"
"37","knn3-15","SMA",0.384677120632177,"CD8"
"38","knn3-20","SMA",0.582726262501543,"CD8"
"39","knn3-25","SMA",0.705611803926411,"CD8"
"40","knn3-30","SMA",0.787072478083714,"CD8"
"41","knn5-10","SMA",0.0136436597110754,"CD8"
"42","knn5-15","SMA",0.225953821459439,"CD8"
"43","knn5-20","SMA",0.44801827386097,"CD8"
"44","knn5-25","SMA",0.604580812445981,"CD8"
"45","knn5-30","SMA",0.711291517471293,"CD8"
"46","knn1-10","Unclass",0.268860353130016,"CD8"
"47","knn1-15","Unclass",0.450117298431905,"CD8"
"48","knn1-20","Unclass",0.565162365724163,"CD8"
"49","knn1-25","Unclass",0.651716261266823,"CD8"
"50","knn1-30","Unclass",0.724719101123595,"CD8"
"51","knn3-10","Unclass",0.0903815285837758,"CD8"
"52","knn3-15","Unclass",0.306087171255711,"CD8"
"53","knn3-20","Unclass",0.434467218175083,"CD8"
"54","knn3-25","Unclass",0.532812692925053,"CD8"
"55","knn3-30","Unclass",0.612946042721324,"CD8"
"56","knn5-10","Unclass",0.0214223978268922,"CD8"
"57","knn5-15","Unclass",0.210334609211014,"CD8"
"58","knn5-20","Unclass",0.350012347203358,"CD8"
"59","knn5-25","Unclass",0.454840103716508,"CD8"
"60","knn5-30","Unclass",0.538893690579084,"CD8"
"61","knn1-10","CD8",0.00608471183226214,"EpCAM"
"62","knn1-15","CD8",0.0184480991561384,"EpCAM"
"63","knn1-20","CD8",0.0371332650070402,"EpCAM"
"64","knn1-25","CD8",0.0618480665894005,"EpCAM"
"65","knn1-30","CD8",0.0914550626909704,"EpCAM"
"66","knn3-10","CD8",6.94437792741449e-05,"EpCAM"
"67","knn3-15","CD8",0.000953056005210678,"EpCAM"
"68","knn3-20","CD8",0.00345303205907989,"EpCAM"
"69","knn3-25","CD8",0.00829015047748585,"EpCAM"
"70","knn3-30","CD8",0.0158882577753087,"EpCAM"
"71","knn5-10","CD8",0,"EpCAM"
"72","knn5-15","CD8",0.000110152201607264,"EpCAM"
"73","knn5-20","CD8",0.000708805471211962,"EpCAM"
"74","knn5-25","CD8",0.00226530397218417,"EpCAM"
"75","knn5-30","CD8",0.00514362889244356,"EpCAM"
"76","knn1-10","EpCAM",0.752768172718652,"EpCAM"
"77","knn1-15","EpCAM",0.939904790184002,"EpCAM"
"78","knn1-20","EpCAM",0.968723958582772,"EpCAM"
"79","knn1-25","EpCAM",0.982394804647465,"EpCAM"
"80","knn1-30","EpCAM",0.989461307841879,"EpCAM"
"81","knn3-10","EpCAM",0.346287391883219,"EpCAM"
"82","knn3-15","EpCAM",0.81357458261894,"EpCAM"
"83","knn3-20","EpCAM",0.918853746611622,"EpCAM"
"84","knn3-25","EpCAM",0.957423779465714,"EpCAM"
"85","knn3-30","EpCAM",0.975280409191483,"EpCAM"
"86","knn5-10","EpCAM",0.084185017384891,"EpCAM"
"87","knn5-15","EpCAM",0.612750356797349,"EpCAM"
"88","knn5-20","EpCAM",0.837515924176972,"EpCAM"
"89","knn5-25","EpCAM",0.91678240629879,"EpCAM"
"90","knn5-30","EpCAM",0.952890776908267,"EpCAM"
"91","knn1-10","SMA",0.298035938353081,"EpCAM"
"92","knn1-15","SMA",0.591761573165008,"EpCAM"
"93","knn1-20","SMA",0.74029223858009,"EpCAM"
"94","knn1-25","SMA",0.8257511901227,"EpCAM"
"95","knn1-30","SMA",0.877917836036053,"EpCAM"
"96","knn3-10","SMA",0.0458376835470925,"EpCAM"
"97","knn3-15","SMA",0.334309537264969,"EpCAM"
"98","knn3-20","SMA",0.577803373530905,"EpCAM"
"99","knn3-25","SMA",0.716932788000115,"EpCAM"
"100","knn3-30","SMA",0.799515809235544,"EpCAM"
"101","knn5-10","SMA",0.00437016886811429,"EpCAM"
"102","knn5-15","SMA",0.149718393501978,"EpCAM"
"103","knn5-20","SMA",0.418913611938583,"EpCAM"
"104","knn5-25","SMA",0.61153628796659,"EpCAM"
"105","knn5-30","SMA",0.725972452371146,"EpCAM"
"106","knn1-10","Unclass",0.22748105861055,"EpCAM"
"107","knn1-15","Unclass",0.460900757655578,"EpCAM"
"108","knn1-20","Unclass",0.656037777415925,"EpCAM"
"109","knn1-25","Unclass",0.793431097403282,"EpCAM"
"110","knn1-30","Unclass",0.879663508970221,"EpCAM"
"111","knn3-10","Unclass",0.0387400503826592,"EpCAM"
"112","knn3-15","Unclass",0.234844493826687,"EpCAM"
"113","knn3-20","Unclass",0.452773440867425,"EpCAM"
"114","knn3-25","Unclass",0.64009923276597,"EpCAM"
"115","knn3-30","Unclass",0.775873794312315,"EpCAM"
"116","knn5-10","Unclass",0.00532801409948181,"EpCAM"
"117","knn5-15","Unclass",0.110952002375456,"EpCAM"
"118","knn5-20","Unclass",0.302600070880547,"EpCAM"
"119","knn5-25","Unclass",0.500512447198782,"EpCAM"
"120","knn5-30","Unclass",0.665307324642484,"EpCAM"
"121","knn1-10","CD8",0.0252392520612485,"SMA"
"122","knn1-15","CD8",0.0602602326266196,"SMA"
"123","knn1-20","CD8",0.0972338780918728,"SMA"
"124","knn1-25","CD8",0.137047261484099,"SMA"
"125","knn1-30","CD8",0.177990650765607,"SMA"
"126","knn3-10","CD8",0.00201523851590106,"SMA"
"127","knn3-15","CD8",0.012332523557126,"SMA"
"128","knn3-20","CD8",0.0269894729093051,"SMA"
"129","knn3-25","CD8",0.0446830830388693,"SMA"
"130","knn3-30","CD8",0.0650599970553592,"SMA"
"131","knn5-10","CD8",0.000334952885747939,"SMA"
"132","knn5-15","CD8",0.0041942726737338,"SMA"
"133","knn5-20","CD8",0.0121687279151943,"SMA"
"134","knn5-25","CD8",0.0233565223792697,"SMA"
"135","knn5-30","CD8",0.0367822438162544,"SMA"
"136","knn1-10","EpCAM",0.231130373969376,"SMA"
"137","knn1-15","EpCAM",0.44729461130742,"SMA"
"138","knn1-20","EpCAM",0.577026280918728,"SMA"
"139","knn1-25","EpCAM",0.667053150765607,"SMA"
"140","knn1-30","EpCAM",0.728487558892815,"SMA"
"141","knn3-10","EpCAM",0.0342369699646643,"SMA"
"142","knn3-15","EpCAM",0.255248822143698,"SMA"
"143","knn3-20","EpCAM",0.431831566548881,"SMA"
"144","knn3-25","EpCAM",0.557370803886926,"SMA"
"145","knn3-30","EpCAM",0.64457081861013,"SMA"
"146","knn5-10","EpCAM",0.00253239104829211,"SMA"
"147","knn5-15","EpCAM",0.118144508244994,"SMA"
"148","knn5-20","EpCAM",0.309282979976443,"SMA"
"149","knn5-25","EpCAM",0.459308745583039,"SMA"
"150","knn5-30","EpCAM",0.568772084805654,"SMA"
"151","knn1-10","SMA",0.662115356301531,"SMA"
"152","knn1-15","SMA",0.92255226737338,"SMA"
"153","knn1-20","SMA",0.96881441401649,"SMA"
"154","knn1-25","SMA",0.984917918138987,"SMA"
"155","knn1-30","SMA",0.991793654299176,"SMA"
"156","knn3-10","SMA",0.255559849823322,"SMA"
"157","knn3-15","SMA",0.774055874558304,"SMA"
"158","knn3-20","SMA",0.918267815076561,"SMA"
"159","knn3-25","SMA",0.962963780918728,"SMA"
"160","knn3-30","SMA",0.98068683745583,"SMA"
"161","knn5-10","SMA",0.0514097467608952,"SMA"
"162","knn5-15","SMA",0.554052561837456,"SMA"
"163","knn5-20","SMA",0.832074499411072,"SMA"
"164","knn5-25","SMA",0.926290120730271,"SMA"
"165","knn5-30","SMA",0.962783421672556,"SMA"
"166","knn1-10","Unclass",0.296383613074205,"SMA"
"167","knn1-15","Unclass",0.578316401648999,"SMA"
"168","knn1-20","Unclass",0.733524734982332,"SMA"
"169","knn1-25","Unclass",0.826632435217903,"SMA"
"170","knn1-30","Unclass",0.884835100117786,"SMA"
"171","knn3-10","Unclass",0.0529078327444052,"SMA"
"172","knn3-15","Unclass",0.321799543580683,"SMA"
"173","knn3-20","Unclass",0.544020538869258,"SMA"
"174","knn3-25","Unclass",0.693775765606596,"SMA"
"175","knn3-30","Unclass",0.793177635453475,"SMA"
"176","knn5-10","Unclass",0.00670089811542992,"SMA"
"177","knn5-15","Unclass",0.158868889870436,"SMA"
"178","knn5-20","Unclass",0.382356080683157,"SMA"
"179","knn5-25","Unclass",0.562599381625442,"SMA"
"180","knn5-30","Unclass",0.693777606007067,"SMA"
"181","knn1-10","CD8",0.0219792670788614,"Unclass"
"182","knn1-15","CD8",0.0564760309372696,"Unclass"
"183","knn1-20","CD8",0.0962144203096865,"Unclass"
"184","knn1-25","CD8",0.139953318679327,"Unclass"
"185","knn1-30","CD8",0.185011774918639,"Unclass"
"186","knn3-10","CD8",0.000578722870186534,"Unclass"
"187","knn3-15","CD8",0.00636595157205187,"Unclass"
"188","knn3-20","CD8",0.0179560972463599,"Unclass"
"189","knn3-25","CD8",0.0352776911049249,"Unclass"
"190","knn3-30","CD8",0.0567322726900329,"Unclass"
"191","knn5-10","CD8",2.26608352783884e-05,"Unclass"
"192","knn5-15","CD8",0.00147992685779629,"Unclass"
"193","knn5-20","CD8",0.0060765901369586,"Unclass"
"194","knn5-25","CD8",0.014452383484086,"Unclass"
"195","knn5-30","CD8",0.0264382222051782,"Unclass"
"196","knn1-10","EpCAM",0.16395114323914,"Unclass"
"197","knn1-15","EpCAM",0.33395970206231,"Unclass"
"198","knn1-20","EpCAM",0.477387101103931,"Unclass"
"199","knn1-25","EpCAM",0.585725068287556,"Unclass"
"200","knn1-30","EpCAM",0.660514540412113,"Unclass"
"201","knn3-10","EpCAM",0.0285021013566868,"Unclass"
"202","knn3-15","EpCAM",0.173221168009176,"Unclass"
"203","knn3-20","EpCAM",0.329807539782839,"Unclass"
"204","knn3-25","EpCAM",0.463272887007846,"Unclass"
