"","Var1","Var2","value","L1"
"1","knn1-10","CD8",0.275327771156138,"CD8"
"2","knn1-15","CD8",0.373659117997616,"CD8"
"3","knn1-20","CD8",0.429082240762813,"CD8"
"4","knn1-25","CD8",0.483909415971395,"CD8"
"5","knn1-30","CD8",0.535756853396901,"CD8"
"6","knn3-10","CD8",0.00774731823599523,"CD8"
"7","knn3-15","CD8",0.0286054827175209,"CD8"
"8","knn3-20","CD8",0.0631704410011919,"CD8"
"9","knn3-25","CD8",0.123957091775924,"CD8"
"10","knn3-30","CD8",0.190703218116806,"CD8"
"11","knn5-10","CD8",0.00119189511323004,"CD8"
"12","knn5-15","CD8",0.00595947556615018,"CD8"
"13","knn5-20","CD8",0.0137067938021454,"CD8"
"14","knn5-25","CD8",0.0268176400476758,"CD8"
"15","knn5-30","CD8",0.0518474374255066,"CD8"
"16","knn1-10","EpCAM",0.525029797377831,"CD8"
"17","knn1-15","EpCAM",0.812872467222884,"CD8"
"18","knn1-20","EpCAM",0.918355184743743,"CD8"
"19","knn1-25","EpCAM",0.960667461263409,"CD8"
"20","knn1-30","EpCAM",0.975566150178784,"CD8"
"21","knn3-10","EpCAM",0.145411203814064,"CD8"
"22","knn3-15","EpCAM",0.602502979737783,"CD8"
"23","knn3-20","EpCAM",0.82657926102503,"CD8"
"24","knn3-25","EpCAM",0.925506555423123,"CD8"
"25","knn3-30","EpCAM",0.961859356376639,"CD8"
"26","knn5-10","EpCAM",0.0202622169249106,"CD8"
"27","knn5-15","EpCAM",0.379022646007151,"CD8"
"28","knn5-20","EpCAM",0.695470798569726,"CD8"
"29","knn5-25","EpCAM",0.864719904648391,"CD8"
"30","knn5-30","EpCAM",0.932657926102503,"CD8"
"31","knn1-10","EpCAM: SMA",0.111442193087008,"CD8"
"32","knn1-15","EpCAM: SMA",0.280691299165673,"CD8"
"33","knn1-20","EpCAM: SMA",0.438021454112038,"CD8"
"34","knn1-25","EpCAM: SMA",0.539928486293206,"CD8"
"35","knn1-30","EpCAM: SMA",0.616209773539928,"CD8"
"36","knn3-10","EpCAM: SMA",0.00297973778307509,"CD8"
"37","knn3-15","EpCAM: SMA",0.0643623361144219,"CD8"
"38","knn3-20","EpCAM: SMA",0.200238379022646,"CD8"
"39","knn3-25","EpCAM: SMA",0.341477949940405,"CD8"
"40","knn3-30","EpCAM: SMA",0.466626936829559,"CD8"
"41","knn5-10","EpCAM: SMA",0,"CD8"
"42","knn5-15","EpCAM: SMA",0.00834326579261025,"CD8"
"43","knn5-20","EpCAM: SMA",0.0715137067938021,"CD8"
"44","knn5-25","EpCAM: SMA",0.197854588796186,"CD8"
"45","knn5-30","EpCAM: SMA",0.317640047675805,"CD8"
"46","knn1-10","SMA",0.206197854588796,"CD8"
"47","knn1-15","SMA",0.408224076281287,"CD8"
"48","knn1-20","SMA",0.539332538736591,"CD8"
"49","knn1-25","SMA",0.630512514898689,"CD8"
"50","knn1-30","SMA",0.700238379022646,"CD8"
