"","Var1","Var2","value","L1"
"1","knn1-10","CD8",0.356573705179283,"CD8"
"2","knn1-15","CD8",0.5132802124834,"CD8"
"3","knn1-20","CD8",0.574811863656485,"CD8"
"4","knn1-25","CD8",0.625940681717574,"CD8"
"5","knn1-30","CD8",0.67153607791058,"CD8"
"6","knn3-10","CD8",0.0283311199645861,"CD8"
"7","knn3-15","CD8",0.105135015493581,"CD8"
"8","knn3-20","CD8",0.189243027888446,"CD8"
"9","knn3-25","CD8",0.266489597166888,"CD8"
"10","knn3-30","CD8",0.348826914563966,"CD8"
"11","knn5-10","CD8",0.0015493581230633,"CD8"
"12","knn5-15","CD8",0.0307658255865427,"CD8"
"13","knn5-20","CD8",0.0719344842850819,"CD8"
"14","knn5-25","CD8",0.120407259849491,"CD8"
"15","knn5-30","CD8",0.169986719787517,"CD8"
"16","knn1-10","EpCAM",0.447985834440018,"CD8"
"17","knn1-15","EpCAM",0.801460823373174,"CD8"
"18","knn1-20","EpCAM",0.918769366976538,"CD8"
"19","knn1-25","EpCAM",0.967463479415671,"CD8"
"20","knn1-30","EpCAM",0.98605577689243,"CD8"
"21","knn3-10","EpCAM",0.112217795484728,"CD8"
"22","knn3-15","EpCAM",0.618636564851704,"CD8"
"23","knn3-20","EpCAM",0.846613545816733,"CD8"
"24","knn3-25","EpCAM",0.940460380699425,"CD8"
"25","knn3-30","EpCAM",0.974103585657371,"CD8"
"26","knn5-10","EpCAM",0.0146082337317397,"CD8"
"27","knn5-15","EpCAM",0.408366533864542,"CD8"
"28","knn5-20","EpCAM",0.759185480301018,"CD8"
"29","knn5-25","EpCAM",0.899955732625055,"CD8"
"30","knn5-30","EpCAM",0.960159362549801,"CD8"
"31","knn1-10","SMA",0.296591412129261,"CD8"
"32","knn1-15","SMA",0.559539619300575,"CD8"
"33","knn1-20","SMA",0.674413457281983,"CD8"
"34","knn1-25","SMA",0.738601150951749,"CD8"
"35","knn1-30","SMA",0.779769809650288,"CD8"
"36","knn3-10","SMA",0.064630367419212,"CD8"
"37","knn3-15","SMA",0.366976538291279,"CD8"
"38","knn3-20","SMA",0.541168658698539,"CD8"
"39","knn3-25","SMA",0.646525011066844,"CD8"
"40","knn3-30","SMA",0.710934041611332,"CD8"
"41","knn5-10","SMA",0.00641876936697654,"CD8"
"42","knn5-15","SMA",0.212262062859672,"CD8"
"43","knn5-20","SMA",0.442231075697211,"CD8"
"44","knn5-25","SMA",0.561752988047809,"CD8"
"45","knn5-30","SMA",0.652722443559097,"CD8"
"46","knn1-10","Unclass",0.263612217795485,"CD8"
"47","knn1-15","Unclass",0.443337760070828,"CD8"
"48","knn1-20","Unclass",0.546038069942452,"CD8"
"49","knn1-25","Unclass",0.638335546702081,"CD8"
"50","knn1-30","Unclass",0.711598052235502,"CD8"
"51","knn3-10","Unclass",0.0723771580345286,"CD8"
"52","knn3-15","Unclass",0.267374944665781,"CD8"
"53","knn3-20","Unclass",0.384240814519699,"CD8"
"54","knn3-25","Unclass",0.484285081894644,"CD8"
"55","knn3-30","Unclass",0.569942452412572,"CD8"
"56","knn5-10","Unclass",0.0159362549800797,"CD8"
"57","knn5-15","Unclass",0.168658698539177,"CD8"
"58","knn5-20","Unclass",0.286188579017264,"CD8"
"59","knn5-25","Unclass",0.383134130146082,"CD8"
"60","knn5-30","Unclass",0.469234174413457,"CD8"
"61","knn1-10","CD8",0.0188192742146273,"EpCAM"
"62","knn1-15","CD8",0.057178380440388,"EpCAM"
"63","knn1-20","CD8",0.10558997435662,"EpCAM"
"64","knn1-25","CD8",0.165601135938173,"EpCAM"
"65","knn1-30","CD8",0.232810811192664,"EpCAM"
"66","knn3-10","CD8",0.000310828853394746,"EpCAM"
"67","knn3-15","CD8",0.00469775426153422,"EpCAM"
"68","knn3-20","CD8",0.0149551064235608,"EpCAM"
"69","knn3-25","CD8",0.0323403293372988,"EpCAM"
"70","knn3-30","CD8",0.0578706810684035,"EpCAM"
"71","knn5-10","CD8",1.41285842452157e-05,"EpCAM"
"72","knn5-15","CD8",0.000480371864337334,"EpCAM"
"73","knn5-20","CD8",0.00244424507442232,"EpCAM"
"74","knn5-25","CD8",0.00779897850335907,"EpCAM"
"75","knn5-30","CD8",0.016735308038458,"EpCAM"
"76","knn1-10","EpCAM",0.790847503125949,"EpCAM"
"77","knn1-15","EpCAM",0.982268626772254,"EpCAM"
"78","knn1-20","EpCAM",0.995627203176106,"EpCAM"
"79","knn1-25","EpCAM",0.998523562946375,"EpCAM"
"80","knn1-30","EpCAM",0.999498435259295,"EpCAM"
"81","knn3-10","EpCAM",0.419739045048991,"EpCAM"
"82","knn3-15","EpCAM",0.929463043155761,"EpCAM"
"83","knn3-20","EpCAM",0.987065281123505,"EpCAM"
"84","knn3-25","EpCAM",0.99642546818596,"EpCAM"
"85","knn3-30","EpCAM",0.998495305777884,"EpCAM"
"86","knn5-10","EpCAM",0.114646396857803,"EpCAM"
"87","knn5-15","EpCAM",0.795849021948756,"EpCAM"
"88","knn5-20","EpCAM",0.96562515453139,"EpCAM"
"89","knn5-25","EpCAM",0.9916570710032,"EpCAM"
"90","knn5-30","EpCAM",0.997011804432137,"EpCAM"
"91","knn1-10","SMA",0.240666304033004,"EpCAM"
"92","knn1-15","SMA",0.475638788615187,"EpCAM"
"93","knn1-20","SMA",0.597434249101069,"EpCAM"
"94","knn1-25","SMA",0.669807921897186,"EpCAM"
"95","knn1-30","SMA",0.715944813749938,"EpCAM"
"96","knn3-10","SMA",0.0374054267892086,"EpCAM"
"97","knn3-15","SMA",0.279258531898811,"EpCAM"
"98","knn3-20","SMA",0.464611428611796,"EpCAM"
"99","knn3-25","SMA",0.5719462831227,"EpCAM"
"100","knn3-30","SMA",0.637107313661635,"EpCAM"
"101","knn5-10","SMA",0.0030588384890892,"EpCAM"
"102","knn5-15","SMA",0.13200336260305,"EpCAM"
"103","knn5-20","SMA",0.351116511369978,"EpCAM"
"104","knn5-25","SMA",0.492910982854963,"EpCAM"
"105","knn5-30","SMA",0.577046702035223,"EpCAM"
"106","knn1-10","Unclass",0.124013648212381,"EpCAM"
"107","knn1-15","Unclass",0.294411438501805,"EpCAM"
"108","knn1-20","Unclass",0.451033859152144,"EpCAM"
"109","knn1-25","Unclass",0.580296276411622,"EpCAM"
"110","knn1-30","Unclass",0.67902682311719,"EpCAM"
"111","knn3-10","Unclass",0.0150610708053999,"EpCAM"
