"","Var1","Var2","value","L1"
"97","knn3-15","SMA",0.145165957630596,"EpCAM"
"98","knn3-20","SMA",0.356362968881595,"EpCAM"
"99","knn3-25","SMA",0.542518409743667,"EpCAM"
"100","knn3-30","SMA",0.680553695985488,"EpCAM"
"101","knn5-10","SMA",0.000604660202561168,"EpCAM"
"102","knn5-15","SMA",0.043345498520742,"EpCAM"
"103","knn5-20","SMA",0.1978988057961,"EpCAM"
"104","knn5-25","SMA",0.387893838944436,"EpCAM"
"105","knn5-30","SMA",0.551005247586758,"EpCAM"
"106","knn1-10","Unclass",0.0628112380417647,"EpCAM"
"107","knn1-15","Unclass",0.201546202517978,"EpCAM"
"108","knn1-20","Unclass",0.350093938281469,"EpCAM"
"109","knn1-25","Unclass",0.48653767249012,"EpCAM"
"110","knn1-30","Unclass",0.601073271859546,"EpCAM"
"111","knn3-10","Unclass",0.00220053123717796,"EpCAM"
"112","knn3-15","Unclass",0.0556805666529898,"EpCAM"
"113","knn3-20","Unclass",0.172541948301553,"EpCAM"
"114","knn3-25","Unclass",0.306567041699959,"EpCAM"
"115","knn3-30","Unclass",0.437417669034919,"EpCAM"
"116","knn5-10","Unclass",8.4220528213877e-05,"EpCAM"
"117","knn5-15","Unclass",0.0112920292828298,"EpCAM"
"118","knn5-20","Unclass",0.0798237847409679,"EpCAM"
"119","knn5-25","Unclass",0.19239423845207,"EpCAM"
"120","knn5-30","Unclass",0.317325674304101,"EpCAM"
"121","knn1-10","CD8",0.0170116798192974,"SMA"
"122","knn1-15","CD8",0.0436780632530014,"SMA"
"123","knn1-20","CD8",0.0739521265484877,"SMA"
"124","knn1-25","CD8",0.108952639908233,"SMA"
"125","knn1-30","CD8",0.147783879087848,"SMA"
"126","knn3-10","CD8",0.000793052295426142,"SMA"
"127","knn3-15","CD8",0.00716579395510049,"SMA"
"128","knn3-20","CD8",0.0181162883736409,"SMA"
"129","knn3-25","CD8",0.0325257653485713,"SMA"
"130","knn3-30","CD8",0.0508615592682676,"SMA"
