"","Var1","Var2","value","L1"
"1","knn1-10","CD8",0.557474365893146,"CD8"
"2","knn1-15","CD8",0.747783517076555,"CD8"
"3","knn1-20","CD8",0.793269601418549,"CD8"
"4","knn1-25","CD8",0.824647290108704,"CD8"
"5","knn1-30","CD8",0.845000385475291,"CD8"
"6","knn3-10","CD8",0.226659471127901,"CD8"
"7","knn3-15","CD8",0.494372060750906,"CD8"
"8","knn3-20","CD8",0.603461568113484,"CD8"
"9","knn3-25","CD8",0.660858838948423,"CD8"
"10","knn3-30","CD8",0.70353095366587,"CD8"
"11","knn5-10","CD8",0.0797933852440059,"CD8"
"12","knn5-15","CD8",0.347390332279701,"CD8"
"13","knn5-20","CD8",0.487934623390641,"CD8"
"14","knn5-25","CD8",0.564798396422789,"CD8"
"15","knn5-30","CD8",0.613985043558708,"CD8"
"16","knn1-10","EpCAM",0.0656849895921671,"CD8"
"17","knn1-15","EpCAM",0.144707424254105,"CD8"
"18","knn1-20","EpCAM",0.20376223884049,"CD8"
"19","knn1-25","EpCAM",0.260311464035155,"CD8"
"20","knn1-30","EpCAM",0.310847274689692,"CD8"
"21","knn3-10","EpCAM",0.0109089507362578,"CD8"
"22","knn3-15","EpCAM",0.0735101380001542,"CD8"
"23","knn3-20","EpCAM",0.131485621771644,"CD8"
"24","knn3-25","EpCAM",0.184912497108935,"CD8"
"25","knn3-30","EpCAM",0.235332665176162,"CD8"
"26","knn5-10","EpCAM",0.00134916351861846,"CD8"
"27","knn5-15","EpCAM",0.0362732248862848,"CD8"
"28","knn5-20","EpCAM",0.0899699329272994,"CD8"
"29","knn5-25","EpCAM",0.141122504047491,"CD8"
"30","knn5-30","EpCAM",0.190501888828926,"CD8"
"31","knn1-10","EpCAM: SMA",0.0089430267519852,"CD8"
"32","knn1-15","EpCAM: SMA",0.0274072931925064,"CD8"
"33","knn1-20","EpCAM: SMA",0.0490710045486084,"CD8"
"34","knn1-25","EpCAM: SMA",0.0721995220106391,"CD8"
"35","knn1-30","EpCAM: SMA",0.0992213399121116,"CD8"
"36","knn3-10","EpCAM: SMA",0.000154190116413538,"CD8"
"37","knn3-15","EpCAM: SMA",0.0027368745663403,"CD8"
"38","knn3-20","EpCAM: SMA",0.00747822064605659,"CD8"
"39","knn3-25","EpCAM: SMA",0.0147251561174929,"CD8"
"40","knn3-30","EpCAM: SMA",0.0256341068537507,"CD8"
"41","knn5-10","EpCAM: SMA",0,"CD8"
"42","knn5-15","EpCAM: SMA",0.000192737645516922,"CD8"
"43","knn5-20","EpCAM: SMA",0.00134916351861846,"CD8"
"44","knn5-25","EpCAM: SMA",0.00400894302675199,"CD8"
"45","knn5-30","EpCAM: SMA",0.00805643358260735,"CD8"
"46","knn1-10","SMA",0.179631485621772,"CD8"
"47","knn1-15","SMA",0.363850127206846,"CD8"
"48","knn1-20","SMA",0.49714748284635,"CD8"
"49","knn1-25","SMA",0.604772184102999,"CD8"
"50","knn1-30","SMA",0.687610824146172,"CD8"
"51","knn3-10","SMA",0.0193123120807956,"CD8"
"52","knn3-15","SMA",0.140004625703492,"CD8"
"53","knn3-20","SMA",0.286061213476216,"CD8"
"54","knn3-25","SMA",0.410646827538355,"CD8"
"55","knn3-30","SMA",0.512720684604117,"CD8"
"56","knn5-10","SMA",0.00138771104772184,"CD8"
"57","knn5-15","SMA",0.0454475368128903,"CD8"
"58","knn5-20","SMA",0.15091357643975,"CD8"
"59","knn5-25","SMA",0.272376840644515,"CD8"
"60","knn5-30","SMA",0.385937861383085,"CD8"
"61","knn1-10","Unclass",0.203800786369594,"CD8"
"62","knn1-15","Unclass",0.424177010253643,"CD8"
"63","knn1-20","Unclass",0.576208465037391,"CD8"
"64","knn1-25","Unclass",0.681790147251561,"CD8"
"65","knn1-30","Unclass",0.758191349934469,"CD8"
"66","knn3-10","Unclass",0.0422480918973094,"CD8"
"67","knn3-15","Unclass",0.253064528563719,"CD8"
"68","knn3-20","Unclass",0.431732325957906,"CD8"
"69","knn3-25","Unclass",0.56753527098913,"CD8"
"70","knn3-30","Unclass",0.670071698404132,"CD8"
"71","knn5-10","Unclass",0.00504972631254337,"CD8"
"72","knn5-15","Unclass",0.142433120037006,"CD8"
"73","knn5-20","Unclass",0.325610978336289,"CD8"
"74","knn5-25","Unclass",0.475984889368591,"CD8"
"75","knn5-30","Unclass",0.594210161128672,"CD8"
"76","knn1-10","CD8",0.0116845400201146,"EpCAM"
"77","knn1-15","CD8",0.0348502141412315,"EpCAM"
"78","knn1-20","CD8",0.0639429107387025,"EpCAM"
"79","knn1-25","CD8",0.0992564383623563,"EpCAM"
"80","knn1-30","CD8",0.138621133874996,"EpCAM"
"81","knn3-10","CD8",0.000226006576791385,"EpCAM"
"82","knn3-15","CD8",0.0030849897732024,"EpCAM"
"83","knn3-20","CD8",0.00978043461064717,"EpCAM"
"84","knn3-25","CD8",0.0211485654232538,"EpCAM"
"85","knn3-30","CD8",0.0368503723458353,"EpCAM"
"86","knn5-10","CD8",1.13003288395692e-05,"EpCAM"
"87","knn5-15","CD8",0.000384211180545354,"EpCAM"
"88","knn5-20","CD8",0.00197755754692462,"EpCAM"
"89","knn5-25","CD8",0.00597787395613212,"EpCAM"
"90","knn5-30","CD8",0.0128202230684913,"EpCAM"
"91","knn1-10","EpCAM",0.6799464364413,"EpCAM"
"92","knn1-15","EpCAM",0.892483021255918,"EpCAM"
"93","knn1-20","EpCAM",0.943238448238844,"EpCAM"
"94","knn1-25","EpCAM",0.966726181731888,"EpCAM"
"95","knn1-30","EpCAM",0.978461573231781,"EpCAM"
"96","knn3-10","EpCAM",0.293401737990576,"EpCAM"
"97","knn3-15","EpCAM",0.727368266416553,"EpCAM"
"98","knn3-20","EpCAM",0.868447221814155,"EpCAM"
"99","knn3-25","EpCAM",0.924474252200739,"EpCAM"
"100","knn3-30","EpCAM",0.952578170024748,"EpCAM"
"101","knn5-10","EpCAM",0.0716779858293876,"EpCAM"
"102","knn5-15","EpCAM",0.516430678132734,"EpCAM"
"103","knn5-20","EpCAM",0.763252460646605,"EpCAM"
"104","knn5-25","EpCAM",0.867955657509634,"EpCAM"
"105","knn5-30","EpCAM",0.918106516899642,"EpCAM"
"106","knn1-10","EpCAM: SMA",0.0236063869458601,"EpCAM"
"107","knn1-15","EpCAM: SMA",0.0598917428497169,"EpCAM"
"108","knn1-20","EpCAM: SMA",0.0970302735809612,"EpCAM"
"109","knn1-25","EpCAM: SMA",0.136084210050512,"EpCAM"
"110","knn1-30","EpCAM: SMA",0.174861288463494,"EpCAM"
"111","knn3-10","EpCAM: SMA",0.000310759043088154,"EpCAM"
"112","knn3-15","EpCAM: SMA",0.00351440226910603,"EpCAM"
"113","knn3-20","EpCAM: SMA",0.0109952199609009,"EpCAM"
"114","knn3-25","EpCAM: SMA",0.023662888590058,"EpCAM"
"115","knn3-30","EpCAM: SMA",0.0406472828359305,"EpCAM"
"116","knn5-10","EpCAM: SMA",1.69504932593538e-05,"EpCAM"
"117","knn5-15","EpCAM: SMA",0.000276858056569446,"EpCAM"
"118","knn5-20","EpCAM: SMA",0.00181370277875086,"EpCAM"
"119","knn5-25","EpCAM: SMA",0.00528290373249862,"EpCAM"
"120","knn5-30","EpCAM: SMA",0.0111816753867538,"EpCAM"
"121","knn1-10","SMA",0.0279965647000328,"EpCAM"
"122","knn1-15","SMA",0.0769495892330467,"EpCAM"
"123","knn1-20","SMA",0.138621133874996,"EpCAM"
"124","knn1-25","SMA",0.209536347507712,"EpCAM"
"125","knn1-30","SMA",0.282406518029675,"EpCAM"
"126","knn3-10","SMA",0.000474613811261908,"EpCAM"
"127","knn3-15","SMA",0.00673499598838326,"EpCAM"
"128","knn3-20","SMA",0.0239679974687263,"EpCAM"
"129","knn3-25","SMA",0.0547444430632931,"EpCAM"
"130","knn3-30","SMA",0.0980247025188433,"EpCAM"
"131","knn5-10","SMA",5.65016441978462e-06,"EpCAM"
"132","knn5-15","SMA",0.000813623676448985,"EpCAM"
"133","knn5-20","SMA",0.00593267264077385,"EpCAM"
"134","knn5-25","SMA",0.0180805261433108,"EpCAM"
"135","knn5-30","SMA",0.0397319561999254,"EpCAM"
"136","knn1-10","Unclass",0.362486298351282,"EpCAM"
"137","knn1-15","Unclass",0.625269795351045,"EpCAM"
"138","knn1-20","Unclass",0.784028115218153,"EpCAM"
"139","knn1-25","Unclass",0.878611867605347,"EpCAM"
"140","knn1-30","Unclass",0.93179121512436,"EpCAM"
"141","knn3-10","Unclass",0.0844643079113602,"EpCAM"
"142","knn3-15","Unclass",0.377894296724035,"EpCAM"
"143","knn3-20","Unclass",0.617393466149865,"EpCAM"
"144","knn3-25","Unclass",0.773643113014589,"EpCAM"
"145","knn3-30","Unclass",0.868283367045981,"EpCAM"
"146","knn5-10","Unclass",0.0140689094052637,"EpCAM"
"147","knn5-15","Unclass",0.201185404495271,"EpCAM"
"148","knn5-20","Unclass",0.45594001785452,"EpCAM"
"149","knn5-25","Unclass",0.658357158193303,"EpCAM"
"150","knn5-30","Unclass",0.793429988812674,"EpCAM"
"151","knn1-10","CD8",0.0322716430475656,"EpCAM: SMA"
"152","knn1-15","CD8",0.0930265188718956,"EpCAM: SMA"
"153","knn1-20","CD8",0.148309246527291,"EpCAM: SMA"
"154","knn1-25","CD8",0.209485056826154,"EpCAM: SMA"
"155","knn1-30","CD8",0.273607408446752,"EpCAM: SMA"
"156","knn3-10","CD8",0.000701557457555774,"EpCAM: SMA"
"157","knn3-15","CD8",0.0161358215237828,"EpCAM: SMA"
"158","knn3-20","CD8",0.0412515785042795,"EpCAM: SMA"
"159","knn3-25","CD8",0.0756278939245124,"EpCAM: SMA"
"160","knn3-30","CD8",0.11295075066648,"EpCAM: SMA"
"161","knn5-10","CD8",0,"EpCAM: SMA"
"162","knn5-15","CD8",0.00238529535568963,"EpCAM: SMA"
"163","knn5-20","CD8",0.0129086572190262,"EpCAM: SMA"
"164","knn5-25","CD8",0.0293251017258313,"EpCAM: SMA"
"165","knn5-30","CD8",0.0523361863336607,"EpCAM: SMA"
"166","knn1-10","EpCAM",0.440437771853515,"EpCAM: SMA"
"167","knn1-15","EpCAM",0.742668724568542,"EpCAM: SMA"
"168","knn1-20","EpCAM",0.845096113371685,"EpCAM: SMA"
"169","knn1-25","EpCAM",0.89799354567139,"EpCAM: SMA"
"170","knn1-30","EpCAM",0.925073663533043,"EpCAM: SMA"
"171","knn3-10","EpCAM",0.103128946260699,"EpCAM: SMA"
"172","knn3-15","EpCAM",0.476076890697348,"EpCAM: SMA"
