"","Var1","Var2","value","L1"
"1","knn1-10","CD8",0.313216957605985,"CD8"
"2","knn1-15","CD8",0.381047381546135,"CD8"
"3","knn1-20","CD8",0.407481296758105,"CD8"
"4","knn1-25","CD8",0.441895261845387,"CD8"
"5","knn1-30","CD8",0.479052369077307,"CD8"
"6","knn3-10","CD8",0.0109725685785536,"CD8"
"7","knn3-15","CD8",0.0356608478802993,"CD8"
"8","knn3-20","CD8",0.0638403990024938,"CD8"
"9","knn3-25","CD8",0.0952618453865337,"CD8"
"10","knn3-30","CD8",0.13216957605985,"CD8"
"11","knn5-10","CD8",0,"CD8"
"12","knn5-15","CD8",0.00224438902743142,"CD8"
"13","knn5-20","CD8",0.00972568578553616,"CD8"
"14","knn5-25","CD8",0.0214463840399002,"CD8"
"15","knn5-30","CD8",0.0354114713216958,"CD8"
"16","knn1-10","EpCAM",0.411720698254364,"CD8"
"17","knn1-15","EpCAM",0.663092269326683,"CD8"
"18","knn1-20","EpCAM",0.789526184538653,"CD8"
"19","knn1-25","EpCAM",0.857605985037406,"CD8"
"20","knn1-30","EpCAM",0.898254364089776,"CD8"
"21","knn3-10","EpCAM",0.115211970074813,"CD8"
"22","knn3-15","EpCAM",0.476807980049875,"CD8"
"23","knn3-20","EpCAM",0.675311720698254,"CD8"
"24","knn3-25","EpCAM",0.79426433915212,"CD8"
"25","knn3-30","EpCAM",0.858104738154613,"CD8"
"26","knn5-10","EpCAM",0.0187032418952618,"CD8"
"27","knn5-15","EpCAM",0.288528678304239,"CD8"
"28","knn5-20","EpCAM",0.551870324189526,"CD8"
"29","knn5-25","EpCAM",0.714214463840399,"CD8"
"30","knn5-30","EpCAM",0.810224438902743,"CD8"
"31","knn1-10","SMA",0.570573566084788,"CD8"
"32","knn1-15","SMA",0.871072319201995,"CD8"
"33","knn1-20","SMA",0.939152119700748,"CD8"
"34","knn1-25","SMA",0.963840399002494,"CD8"
"35","knn1-30","SMA",0.97930174563591,"CD8"
"36","knn3-10","SMA",0.19426433915212,"CD8"
"37","knn3-15","SMA",0.716957605985037,"CD8"
"38","knn3-20","SMA",0.888778054862843,"CD8"
"39","knn3-25","SMA",0.938902743142145,"CD8"
"40","knn3-30","SMA",0.964588528678304,"CD8"
"41","knn5-10","SMA",0.0389027431421446,"CD8"
"42","knn5-15","SMA",0.513466334164589,"CD8"
"43","knn5-20","SMA",0.803990024937656,"CD8"
"44","knn5-25","SMA",0.90573566084788,"CD8"
"45","knn5-30","SMA",0.946882793017456,"CD8"
"46","knn1-10","Unclass",0.14139650872818,"CD8"
"47","knn1-15","Unclass",0.283291770573566,"CD8"
"48","knn1-20","Unclass",0.405236907730673,"CD8"
"49","knn1-25","Unclass",0.523690773067332,"CD8"
"50","knn1-30","Unclass",0.622194513715711,"CD8"
"51","knn3-10","Unclass",0.0254364089775561,"CD8"
"52","knn3-15","Unclass",0.127182044887781,"CD8"
"53","knn3-20","Unclass",0.205985037406484,"CD8"
"54","knn3-25","Unclass",0.301246882793017,"CD8"
"55","knn3-30","Unclass",0.402493765586035,"CD8"
"56","knn5-10","Unclass",0.00174563591022444,"CD8"
"57","knn5-15","Unclass",0.0693266832917706,"CD8"
"58","knn5-20","Unclass",0.140648379052369,"CD8"
"59","knn5-25","Unclass",0.199750623441397,"CD8"
"60","knn5-30","Unclass",0.275062344139651,"CD8"
"61","knn1-10","CD8",0.0113824003221909,"EpCAM"
"62","knn1-15","CD8",0.0286749899315344,"EpCAM"
"63","knn1-20","CD8",0.0509867096254531,"EpCAM"
"64","knn1-25","CD8",0.0785541683447443,"EpCAM"
"65","knn1-30","CD8",0.110904148207813,"EpCAM"
"66","knn3-10","CD8",0.000176198147402336,"EpCAM"
"67","knn3-15","CD8",0.00144985904148208,"EpCAM"
"68","knn3-20","CD8",0.00385622231171969,"EpCAM"
"69","knn3-25","CD8",0.00762686266612968,"EpCAM"
"70","knn3-30","CD8",0.0136024969794603,"EpCAM"
"71","knn5-10","CD8",0,"EpCAM"
"72","knn5-15","CD8",8.5581957309706e-05,"EpCAM"
"73","knn5-20","CD8",0.000382601691502215,"EpCAM"
"74","knn5-25","CD8",0.00110753121224325,"EpCAM"
"75","knn5-30","CD8",0.00232078131292791,"EpCAM"
"76","knn1-10","EpCAM",0.790877970197342,"EpCAM"
"77","knn1-15","EpCAM",0.961729762384213,"EpCAM"
"78","knn1-20","EpCAM",0.98483185662505,"EpCAM"
"79","knn1-25","EpCAM",0.993495771244462,"EpCAM"
"80","knn1-30","EpCAM",0.996974426097463,"EpCAM"
"81","knn3-10","EpCAM",0.381096455900121,"EpCAM"
"82","knn3-15","EpCAM",0.860466169955699,"EpCAM"
"83","knn3-20","EpCAM",0.955155054369714,"EpCAM"
"84","knn3-25","EpCAM",0.982183850181232,"EpCAM"
"85","knn3-30","EpCAM",0.991869714055578,"EpCAM"
"86","knn5-10","EpCAM",0.0932792992347966,"EpCAM"
"87","knn5-15","EpCAM",0.665686669351591,"EpCAM"
"88","knn5-20","EpCAM",0.890928312525171,"EpCAM"
"89","knn5-25","EpCAM",0.95811014901329,"EpCAM"
"90","knn5-30","EpCAM",0.98192207007652,"EpCAM"
"91","knn1-10","SMA",0.498998187676198,"EpCAM"
"92","knn1-15","SMA",0.81573701167942,"EpCAM"
"93","knn1-20","SMA",0.924949657672171,"EpCAM"
"94","knn1-25","SMA",0.968098066854611,"EpCAM"
"95","knn1-30","SMA",0.985722915827628,"EpCAM"
"96","knn3-10","SMA",0.12615283930729,"EpCAM"
"97","knn3-15","SMA",0.620308095046315,"EpCAM"
"98","knn3-20","SMA",0.851852597664116,"EpCAM"
"99","knn3-25","SMA",0.938597462746677,"EpCAM"
"100","knn3-30","SMA",0.972769834877165,"EpCAM"
"101","knn5-10","SMA",0.0174486508256142,"EpCAM"
"102","knn5-15","SMA",0.373378977043898,"EpCAM"
"103","knn5-20","SMA",0.740752114377769,"EpCAM"
"104","knn5-25","SMA",0.894235803463552,"EpCAM"
"105","knn5-30","SMA",0.953926701570681,"EpCAM"
"106","knn1-10","Unclass",0.0504178413209827,"EpCAM"
"107","knn1-15","Unclass",0.131846556584776,"EpCAM"
"108","knn1-20","Unclass",0.244200563834072,"EpCAM"
"109","knn1-25","Unclass",0.363723318566251,"EpCAM"
"110","knn1-30","Unclass",0.477728554168345,"EpCAM"
"111","knn3-10","Unclass",0.00284937575513492,"EpCAM"
"112","knn3-15","Unclass",0.0264196536447845,"EpCAM"
"113","knn3-20","Unclass",0.0780658477648006,"EpCAM"
"114","knn3-25","Unclass",0.155779299234797,"EpCAM"
"115","knn3-30","Unclass",0.251057188884414,"EpCAM"
"116","knn5-10","Unclass",0.000226540475231575,"EpCAM"
"117","knn5-15","Unclass",0.0067660088602497,"EpCAM"
"118","knn5-20","Unclass",0.0304772452678212,"EpCAM"
"119","knn5-25","Unclass",0.0755587998389046,"EpCAM"
"120","knn5-30","Unclass",0.140933346757954,"EpCAM"
"121","knn1-10","CD8",0.012781708323753,"SMA"
"122","knn1-15","CD8",0.0346813619247572,"SMA"
"123","knn1-20","CD8",0.0613529538147237,"SMA"
"124","knn1-25","CD8",0.0926042495128175,"SMA"
"125","knn1-30","CD8",0.127572078507054,"SMA"
"126","knn3-10","CD8",0.000131925624102435,"SMA"
"127","knn3-15","CD8",0.00145495116867256,"SMA"
"128","knn3-20","CD8",0.00440254654147553,"SMA"
"129","knn3-25","CD8",0.00930264115099453,"SMA"
"130","knn3-30","CD8",0.0167432463503718,"SMA"
"131","knn5-10","CD8",0,"SMA"
"132","knn5-15","CD8",4.14623390036223e-05,"SMA"
"133","knn5-20","CD8",0.000376930354578385,"SMA"
"134","knn5-25","CD8",0.0010742515105484,"SMA"
"135","knn5-30","CD8",0.00253297198276674,"SMA"
"136","knn1-10","EpCAM",0.39780098831139,"SMA"
"137","knn1-15","EpCAM",0.691301578207395,"SMA"
"138","knn1-20","EpCAM",0.840377533443146,"SMA"
"139","knn1-25","EpCAM",0.913257017500876,"SMA"
"140","knn1-30","EpCAM",0.948187153459655,"SMA"
"141","knn3-10","EpCAM",0.0765432471042325,"SMA"
"142","knn3-15","EpCAM",0.466164846721271,"SMA"
"143","knn3-20","EpCAM",0.720283753170927,"SMA"
"144","knn3-25","EpCAM",0.851346206761377,"SMA"
"145","knn3-30","EpCAM",0.914414193689432,"SMA"
"146","knn5-10","EpCAM",0.00572934138959144,"SMA"
"147","knn5-15","EpCAM",0.246105367111319,"SMA"
"148","knn5-20","EpCAM",0.573559843347745,"SMA"
"149","knn5-25","EpCAM",0.771531204179404,"SMA"
"150","knn5-30","EpCAM",0.871926604121356,"SMA"
"151","knn1-10","SMA",0.783977444487582,"SMA"
"152","knn1-15","SMA",0.973735492892978,"SMA"
"153","knn1-20","SMA",0.992465162211978,"SMA"
"154","knn1-25","SMA",0.99692424830664,"SMA"
"155","knn1-30","SMA",0.99863174281288,"SMA"
"156","knn3-10","SMA",0.406165072879484,"SMA"
"157","knn3-15","SMA",0.90387522097542,"SMA"
"158","knn3-20","SMA",0.976249618358016,"SMA"
"159","knn3-25","SMA",0.991752763841825,"SMA"
"160","knn3-30","SMA",0.996400315113776,"SMA"
"161","knn5-10","SMA",0.11100975872688,"SMA"
"162","knn5-15","SMA",0.751595357725753,"SMA"
"163","knn5-20","SMA",0.939872069837656,"SMA"
"164","knn5-25","SMA",0.980312927580371,"SMA"
"165","knn5-30","SMA",0.992167387231861,"SMA"
"166","knn1-10","Unclass",0.0864942084651019,"SMA"
"167","knn1-15","Unclass",0.205656970761512,"SMA"
"168","knn1-20","Unclass",0.315528399817566,"SMA"
"169","knn1-25","Unclass",0.415855952295694,"SMA"
"170","knn1-30","Unclass",0.506209927591679,"SMA"
"171","knn3-10","Unclass",0.00705990554125314,"SMA"
"172","knn3-15","Unclass",0.0548019042521513,"SMA"
"173","knn3-20","Unclass",0.125404728968229,"SMA"
"174","knn3-25","Unclass",0.204869186320444,"SMA"
"175","knn3-30","Unclass",0.288826653499233,"SMA"
"176","knn5-10","Unclass",0.000866939815530284,"SMA"
"177","knn5-15","Unclass",0.0196041477416218,"SMA"
"178","knn5-20","Unclass",0.0603653962857283,"SMA"
"179","knn5-25","Unclass",0.114081741116694,"SMA"
"180","knn5-30","Unclass",0.176324250568223,"SMA"
"181","knn1-10","CD8",0.0123827262693157,"Unclass"
"182","knn1-15","CD8",0.0347164735099338,"Unclass"
"183","knn1-20","CD8",0.0619136313465784,"Unclass"
"184","knn1-25","CD8",0.0958712748344371,"Unclass"
"185","knn1-30","CD8",0.133140176600442,"Unclass"
"186","knn3-10","CD8",0.000120722958057395,"Unclass"
"187","knn3-15","CD8",0.00105201434878587,"Unclass"
"188","knn3-20","CD8",0.00360444260485651,"Unclass"
"189","knn3-25","CD8",0.00843336092715232,"Unclass"
"190","knn3-30","CD8",0.0154008002207506,"Unclass"
"191","knn5-10","CD8",0,"Unclass"
"192","knn5-15","CD8",3.44922737306843e-05,"Unclass"
"193","knn5-20","CD8",0.000206953642384106,"Unclass"
"194","knn5-25","CD8",0.00103476821192053,"Unclass"
"195","knn5-30","CD8",0.0024144591611479,"Unclass"
"196","knn1-10","EpCAM",0.13484754415011,"Unclass"
