"","Var1","Var2","value","L1"
"1","knn1-10","CD8",0.458523245214221,"CD8"
"2","knn1-15","CD8",0.579762989972653,"CD8"
"3","knn1-20","CD8",0.612123974475843,"CD8"
"4","knn1-25","CD8",0.651321786690975,"CD8"
"5","knn1-30","CD8",0.678669097538742,"CD8"
"6","knn3-10","CD8",0.036918869644485,"CD8"
"7","knn3-15","CD8",0.121695533272562,"CD8"
"8","knn3-20","CD8",0.177301731996354,"CD8"
"9","knn3-25","CD8",0.239744758432088,"CD8"
"10","knn3-30","CD8",0.309480401093892,"CD8"
"11","knn5-10","CD8",0.00182315405651778,"CD8"
"12","knn5-15","CD8",0.0323609845031905,"CD8"
"13","knn5-20","CD8",0.0660893345487694,"CD8"
"14","knn5-25","CD8",0.0970829535095716,"CD8"
"15","knn5-30","CD8",0.134001823154057,"CD8"
"16","knn1-10","EpCAM",0.386964448495898,"CD8"
"17","knn1-15","EpCAM",0.615770282588879,"CD8"
"18","knn1-20","EpCAM",0.743391066545123,"CD8"
"19","knn1-25","EpCAM",0.810391978122151,"CD8"
"20","knn1-30","EpCAM",0.853236098450319,"CD8"
"21","knn3-10","EpCAM",0.150865998176846,"CD8"
"22","knn3-15","EpCAM",0.5,"CD8"
"23","knn3-20","EpCAM",0.66362807657247,"CD8"
"24","knn3-25","EpCAM",0.767547857793984,"CD8"
"25","knn3-30","EpCAM",0.822242479489517,"CD8"
"26","knn5-10","EpCAM",0.0241567912488605,"CD8"
"27","knn5-15","EpCAM",0.379671832269827,"CD8"
"28","knn5-20","EpCAM",0.5897903372835,"CD8"
"29","knn5-25","EpCAM",0.724703737465816,"CD8"
"30","knn5-30","EpCAM",0.79489516864175,"CD8"
"31","knn1-10","EpCAM: SMA",0.201914311759344,"CD8"
"32","knn1-15","EpCAM: SMA",0.383773928896992,"CD8"
"33","knn1-20","EpCAM: SMA",0.515496809480401,"CD8"
"34","knn1-25","EpCAM: SMA",0.588422971741112,"CD8"
"35","knn1-30","EpCAM: SMA",0.645852324521422,"CD8"
"36","knn3-10","EpCAM: SMA",0.0305378304466727,"CD8"
"37","knn3-15","EpCAM: SMA",0.192798541476755,"CD8"
"38","knn3-20","EpCAM: SMA",0.364175022789426,"CD8"
"39","knn3-25","EpCAM: SMA",0.452597994530538,"CD8"
"40","knn3-30","EpCAM: SMA",0.528258887876025,"CD8"
"41","knn5-10","EpCAM: SMA",0.004102096627165,"CD8"
"42","knn5-15","EpCAM: SMA",0.0907019143117593,"CD8"
"43","knn5-20","EpCAM: SMA",0.235186873290793,"CD8"
"44","knn5-25","EpCAM: SMA",0.359617137648131,"CD8"
"45","knn5-30","EpCAM: SMA",0.443482224247949,"CD8"
"46","knn1-10","SMA",0.19644484958979,"CD8"
