"","Var1","Var2","value","L1"
"1","knn1-10","CD8",0.282346006483938,"CD8"
"2","knn1-15","CD8",0.399056881815503,"CD8"
"3","knn1-20","CD8",0.484232242852932,"CD8"
"4","knn1-25","CD8",0.560860595343354,"CD8"
"5","knn1-30","CD8",0.622752726201002,"CD8"
"6","knn3-10","CD8",0.0433244916003537,"CD8"
"7","knn3-15","CD8",0.127910403772473,"CD8"
"8","knn3-20","CD8",0.209254347185382,"CD8"
"9","knn3-25","CD8",0.279104037724727,"CD8"
"10","knn3-30","CD8",0.351016799292661,"CD8"
"11","knn5-10","CD8",0.0100206307102859,"CD8"
"12","knn5-15","CD8",0.066902446212791,"CD8"
"13","knn5-20","CD8",0.119068670792809,"CD8"
"14","knn5-25","CD8",0.16062481579723,"CD8"
"15","knn5-30","CD8",0.218390804597701,"CD8"
"16","knn1-10","EpCAM",0.164456233421751,"CD8"
"17","knn1-15","EpCAM",0.310639552018862,"CD8"
"18","knn1-20","EpCAM",0.435307987032125,"CD8"
"19","knn1-25","EpCAM",0.536693191865606,"CD8"
"20","knn1-30","EpCAM",0.617447686413204,"CD8"
"21","knn3-10","EpCAM",0.0642499263188918,"CD8"
"22","knn3-15","EpCAM",0.221338048924256,"CD8"
"23","knn3-20","EpCAM",0.361332154435603,"CD8"
"24","knn3-25","EpCAM",0.472737989979369,"CD8"
"25","knn3-30","EpCAM",0.561450044208665,"CD8"
"26","knn5-10","EpCAM",0.0162098437960507,"CD8"
"27","knn5-15","EpCAM",0.144709696433834,"CD8"
"28","knn5-20","EpCAM",0.286177424108459,"CD8"
"29","knn5-25","EpCAM",0.421161214264663,"CD8"
"30","knn5-30","EpCAM",0.519893899204244,"CD8"
"31","knn1-10","EpCAM: SMA",0.18921308576481,"CD8"
"32","knn1-15","EpCAM: SMA",0.343648688476275,"CD8"
"33","knn1-20","EpCAM: SMA",0.458296492779251,"CD8"
"34","knn1-25","EpCAM: SMA",0.547008547008547,"CD8"
"35","knn1-30","EpCAM: SMA",0.607427055702918,"CD8"
"36","knn3-10","EpCAM: SMA",0.0445033893309755,"CD8"
"37","knn3-15","EpCAM: SMA",0.203949307397583,"CD8"
"38","knn3-20","EpCAM: SMA",0.339227821986443,"CD8"
"39","knn3-25","EpCAM: SMA",0.44149720011789,"CD8"
"40","knn3-30","EpCAM: SMA",0.521662245800177,"CD8"
"41","knn5-10","EpCAM: SMA",0.00648393751842028,"CD8"
"42","knn5-15","EpCAM: SMA",0.110816386678456,"CD8"
"43","knn5-20","EpCAM: SMA",0.245210727969349,"CD8"
"44","knn5-25","EpCAM: SMA",0.354258768051872,"CD8"
"45","knn5-30","EpCAM: SMA",0.448570586501621,"CD8"
"46","knn1-10","SMA",0.502799882110227,"CD8"
"47","knn1-15","SMA",0.721190686707928,"CD8"
"48","knn1-20","SMA",0.81727085175361,"CD8"
"49","knn1-25","SMA",0.874447391688771,"CD8"
"50","knn1-30","SMA",0.910403772472738,"CD8"
"51","knn3-10","SMA",0.201002063071029,"CD8"
"52","knn3-15","SMA",0.575891541408783,"CD8"
"53","knn3-20","SMA",0.72561155319776,"CD8"
"54","knn3-25","SMA",0.811376363100501,"CD8"
"55","knn3-30","SMA",0.865900383141762,"CD8"
"56","knn5-10","SMA",0.0559976422045388,"CD8"
"57","knn5-15","SMA",0.418803418803419,"CD8"
"58","knn5-20","SMA",0.636899498968465,"CD8"
"59","knn5-25","SMA",0.753020925434719,"CD8"
"60","knn5-30","SMA",0.824638962569997,"CD8"
"61","knn1-10","Unclass",0.431771293840259,"CD8"
"62","knn1-15","Unclass",0.609784851164161,"CD8"
"63","knn1-20","Unclass",0.705275567344533,"CD8"
"64","knn1-25","Unclass",0.772178013557324,"CD8"
"65","knn1-30","Unclass",0.823754789272031,"CD8"
"66","knn3-10","Unclass",0.188034188034188,"CD8"
"67","knn3-15","Unclass",0.45446507515473,"CD8"
"68","knn3-20","Unclass",0.572944297082228,"CD8"
"69","knn3-25","Unclass",0.65605658709107,"CD8"
"70","knn3-30","Unclass",0.719422340111995,"CD8"
"71","knn5-10","Unclass",0.0607132331270262,"CD8"
"72","knn5-15","Unclass",0.357206012378426,"CD8"
"73","knn5-20","Unclass",0.491305629236664,"CD8"
"74","knn5-25","Unclass",0.57088122605364,"CD8"
"75","knn5-30","Unclass",0.637488947833775,"CD8"
"76","knn1-10","CD8",0.0153719320543428,"EpCAM"
"77","knn1-15","CD8",0.0457207632722464,"EpCAM"
"78","knn1-20","CD8",0.088865225082871,"EpCAM"
"79","knn1-25","CD8",0.147690775123233,"EpCAM"
"80","knn1-30","CD8",0.219346306442471,"EpCAM"
"81","knn3-10","CD8",6.87013723099119e-05,"EpCAM"
"82","knn3-15","CD8",0.00118509867234598,"EpCAM"
"83","knn3-20","CD8",0.00520412895247583,"EpCAM"
"84","knn3-25","CD8",0.0147020936743211,"EpCAM"
"85","knn3-30","CD8",0.0346598423303505,"EpCAM"
"86","knn5-10","CD8",0,"EpCAM"
"87","knn5-15","CD8",1.7175343077478e-05,"EpCAM"
"88","knn5-20","CD8",0.000309156175394604,"EpCAM"
"89","knn5-25","CD8",0.00135685210312076,"EpCAM"
"90","knn5-30","CD8",0.0047575700324614,"EpCAM"
"91","knn1-10","EpCAM",0.848908506947426,"EpCAM"
"92","knn1-15","EpCAM",0.989746320182746,"EpCAM"
"93","knn1-20","EpCAM",0.996547756041427,"EpCAM"
"94","knn1-25","EpCAM",0.998076361575322,"EpCAM"
"95","knn1-30","EpCAM",0.998677498583034,"EpCAM"
"96","knn3-10","EpCAM",0.532298232657197,"EpCAM"
"97","knn3-15","EpCAM",0.96111502327259,"EpCAM"
"98","knn3-20","EpCAM",0.990072651701218,"EpCAM"
"99","knn3-25","EpCAM",0.995019150507531,"EpCAM"
"100","knn3-30","EpCAM",0.997063016333751,"EpCAM"
"101","knn5-10","EpCAM",0.183999450389022,"EpCAM"
"102","knn5-15","EpCAM",0.87094447211583,"EpCAM"
"103","knn5-20","EpCAM",0.977431599196194,"EpCAM"
"104","knn5-25","EpCAM",0.990776840767394,"EpCAM"
"105","knn5-30","EpCAM",0.994658468302904,"EpCAM"
"106","knn1-10","EpCAM: SMA",0.240918537347784,"EpCAM"
"107","knn1-15","EpCAM: SMA",0.468646411212064,"EpCAM"
"108","knn1-20","EpCAM: SMA",0.63382168558817,"EpCAM"
"109","knn1-25","EpCAM: SMA",0.754976555656699,"EpCAM"
"110","knn1-30","EpCAM: SMA",0.835030829740824,"EpCAM"
"111","knn3-10","EpCAM: SMA",0.0380949109458461,"EpCAM"
"112","knn3-15","EpCAM: SMA",0.245676107380245,"EpCAM"
"113","knn3-20","EpCAM: SMA",0.446971128248287,"EpCAM"
"114","knn3-25","EpCAM: SMA",0.60780104082579,"EpCAM"
"115","knn3-30","EpCAM: SMA",0.727358603988115,"EpCAM"
"116","knn5-10","EpCAM: SMA",0.00279958092162891,"EpCAM"
"117","knn5-15","EpCAM: SMA",0.106933686000378,"EpCAM"
"118","knn5-20","EpCAM: SMA",0.294316678975663,"EpCAM"
"119","knn5-25","EpCAM: SMA",0.471703622279855,"EpCAM"
"120","knn5-30","EpCAM: SMA",0.617161602803016,"EpCAM"
"121","knn1-10","SMA",0.0856190852412277,"EpCAM"
"122","knn1-15","SMA",0.247668447177232,"EpCAM"
"123","knn1-20","SMA",0.433540009961699,"EpCAM"
"124","knn1-25","SMA",0.601858372120983,"EpCAM"
"125","knn1-30","SMA",0.730810847946688,"EpCAM"
"126","knn3-10","SMA",0.00747127423870292,"EpCAM"
"127","knn3-15","SMA",0.128900949796472,"EpCAM"
"128","knn3-20","SMA",0.305102794428319,"EpCAM"
"129","knn3-25","SMA",0.486886625560346,"EpCAM"
"130","knn3-30","SMA",0.638407502189856,"EpCAM"
"131","knn5-10","SMA",0.00017175343077478,"EpCAM"
"132","knn5-15","SMA",0.0474039468938392,"EpCAM"
"133","knn5-20","SMA",0.201827456503444,"EpCAM"
"134","knn5-25","SMA",0.385758205520155,"EpCAM"
"135","knn5-30","SMA",0.555519296497948,"EpCAM"
"136","knn1-10","Unclass",0.064682342029782,"EpCAM"
