"","Var1","Var2","value","L1"
"1","knn1-10","CD8",0.528116313876417,"CD8"
"2","knn1-15","CD8",0.698656272100788,"CD8"
"3","knn1-20","CD8",0.764584464071315,"CD8"
"4","knn1-25","CD8",0.809846877518462,"CD8"
"5","knn1-30","CD8",0.844418677324386,"CD8"
"6","knn3-10","CD8",0.220177299715465,"CD8"
"7","knn3-15","CD8",0.467845923586783,"CD8"
"8","knn3-20","CD8",0.584554530353119,"CD8"
"9","knn3-25","CD8",0.660647028831763,"CD8"
"10","knn3-30","CD8",0.717455305011431,"CD8"
"11","knn5-10","CD8",0.0799411193894837,"CD8"
"12","knn5-15","CD8",0.327568625516028,"CD8"
"13","knn5-20","CD8",0.463931514284305,"CD8"
"14","knn5-25","CD8",0.553115902698969,"CD8"
"15","knn5-30","CD8",0.619233236295456,"CD8"
"16","knn1-10","EpCAM",0.0974572786631799,"CD8"
"17","knn1-15","EpCAM",0.195235275735596,"CD8"
"18","knn1-20","EpCAM",0.286368645252545,"CD8"
"19","knn1-25","EpCAM",0.370816269469252,"CD8"
"20","knn1-30","EpCAM",0.44308481768392,"CD8"
"21","knn3-10","EpCAM",0.0298514827058765,"CD8"
"22","knn3-15","EpCAM",0.12793375108962,"CD8"
"23","knn3-20","EpCAM",0.218178977319452,"CD8"
"24","knn3-25","EpCAM",0.307272906695614,"CD8"
"25","knn3-30","EpCAM",0.386572589266624,"CD8"
"26","knn5-10","EpCAM",0.00607720267758754,"CD8"
"27","knn5-15","EpCAM",0.0789131757701354,"CD8"
"28","knn5-20","EpCAM",0.168681436160589,"CD8"
"29","knn5-25","EpCAM",0.25780825973257,"CD8"
"30","knn5-30","EpCAM",0.342000953931679,"CD8"
"31","knn1-10","SMA",0.422863110804099,"CD8"
"32","knn1-15","SMA",0.651148829788984,"CD8"
"33","knn1-20","SMA",0.754962911794214,"CD8"
"34","knn1-25","SMA",0.821993059324682,"CD8"
"35","knn1-30","SMA",0.86667160079604,"CD8"
"36","knn3-10","SMA",0.158418447065015,"CD8"
"37","knn3-15","SMA",0.484983799608559,"CD8"
"38","knn3-20","SMA",0.64124767684742,"CD8"
"39","knn3-25","SMA",0.734946793638263,"CD8"
"40","knn3-30","SMA",0.799032910642917,"CD8"
"41","knn5-10","SMA",0.0391769872206049,"CD8"
"42","knn5-15","SMA",0.344213088600516,"CD8"
"43","knn5-20","SMA",0.544719659216131,"CD8"
"44","knn5-25","SMA",0.662678245423595,"CD8"
"45","knn5-30","SMA",0.742413776089209,"CD8"
"46","knn1-10","Unclass",0.236328349862667,"CD8"
"47","knn1-15","Unclass",0.408554135622769,"CD8"
"48","knn1-20","Unclass",0.522269370569563,"CD8"
"49","knn1-25","Unclass",0.603353563263762,"CD8"
"50","knn1-30","Unclass",0.665243992697489,"CD8"
"51","knn3-10","Unclass",0.0739708228483084,"CD8"
"52","knn3-15","Unclass",0.260538477985559,"CD8"
"53","knn3-20","Unclass",0.394837255966185,"CD8"
"54","knn3-25","Unclass",0.491973816220128,"CD8"
"55","knn3-30","Unclass",0.568239009226822,"CD8"
"56","knn5-10","Unclass",0.0170062992384994,"CD8"
"57","knn5-15","Unclass",0.164520320389467,"CD8"
"58","knn5-20","Unclass",0.306606799230276,"CD8"
"59","knn5-25","Unclass",0.414730020887814,"CD8"
"60","knn5-30","Unclass",0.49652966234108,"CD8"
"61","knn1-10","CD8",0.0145619023494943,"EpCAM"
"62","knn1-15","CD8",0.0423361980501713,"EpCAM"
"63","knn1-20","CD8",0.0827056228965252,"EpCAM"
"64","knn1-25","CD8",0.134924964360341,"EpCAM"
"65","knn1-30","CD8",0.195476508082789,"EpCAM"
"66","knn3-10","CD8",0.00025243858264381,"EpCAM"
"67","knn3-15","CD8",0.00365171429139539,"EpCAM"
"68","knn3-20","CD8",0.0120003423482148,"EpCAM"
"69","knn3-25","CD8",0.0273688378401977,"EpCAM"
"70","knn3-30","CD8",0.0513989160702229,"EpCAM"
"71","knn5-10","CD8",1.12387040218135e-05,"EpCAM"
"72","knn5-15","CD8",0.000804864111100641,"EpCAM"
"73","knn5-20","CD8",0.00392144318791891,"EpCAM"
"74","knn5-25","CD8",0.0101303949021239,"EpCAM"
"75","knn5-30","CD8",0.020542621920487,"EpCAM"
"76","knn1-10","EpCAM",0.84349499488639,"EpCAM"
"77","knn1-15","EpCAM",0.980908035414021,"EpCAM"
"78","knn1-20","EpCAM",0.991436107535378,"EpCAM"
"79","knn1-25","EpCAM",0.995500195812805,"EpCAM"
"80","knn1-30","EpCAM",0.99746437546954,"EpCAM"
"81","knn3-10","EpCAM",0.499939051643574,"EpCAM"
"82","knn3-15","EpCAM",0.929632745088038,"EpCAM"
"83","knn3-20","EpCAM",0.977035005104965,"EpCAM"
