"","Var1","Var2","value","L1"
"1","knn1-10","CD8",0.515448858403988,"CD8"
"2","knn1-15","CD8",0.732717284303452,"CD8"
"3","knn1-20","CD8",0.813070401066971,"CD8"
"4","knn1-25","CD8",0.869518275062716,"CD8"
"5","knn1-30","CD8",0.908646914991585,"CD8"
"6","knn3-10","CD8",0.102905592073926,"CD8"
"7","knn3-15","CD8",0.383061827188721,"CD8"
"8","knn3-20","CD8",0.57355434886158,"CD8"
"9","knn3-25","CD8",0.702549934902036,"CD8"
"10","knn3-30","CD8",0.791750023816329,"CD8"
"11","knn5-10","CD8",0.0157822870026357,"CD8"
"12","knn5-15","CD8",0.17434187545648,"CD8"
"13","knn5-20","CD8",0.367844781048554,"CD8"
"14","knn5-25","CD8",0.526861643009114,"CD8"
"15","knn5-30","CD8",0.650427106157315,"CD8"
"16","knn1-10","EpCAM",0.187164586707313,"CD8"
"17","knn1-15","EpCAM",0.371172716014099,"CD8"
"18","knn1-20","EpCAM",0.507675208789813,"CD8"
"19","knn1-25","EpCAM",0.603219967609793,"CD8"
"20","knn1-30","EpCAM",0.668203613730907,"CD8"
"21","knn3-10","EpCAM",0.0300911371502969,"CD8"
"22","knn3-15","EpCAM",0.196602203804262,"CD8"
"23","knn3-20","EpCAM",0.363399066399924,"CD8"
"24","knn3-25","EpCAM",0.490597313518148,"CD8"
"25","knn3-30","EpCAM",0.580311835127497,"CD8"
"26","knn5-10","EpCAM",0.00285160839604967,"CD8"
"27","knn5-15","EpCAM",0.0911752564224699,"CD8"
"28","knn5-20","EpCAM",0.248629767235083,"CD8"
"29","knn5-25","EpCAM",0.397027722206345,"CD8"
"30","knn5-30","EpCAM",0.506811469943793,"CD8"
"31","knn1-10","EpCAM: SMA",0.100435044933473,"CD8"
"32","knn1-15","EpCAM: SMA",0.261306405004605,"CD8"
"33","knn1-20","EpCAM: SMA",0.406605061763678,"CD8"
"34","knn1-25","EpCAM: SMA",0.517493887142358,"CD8"
"35","knn1-30","EpCAM: SMA",0.595439966974691,"CD8"
"36","knn3-10","EpCAM: SMA",0.00316915944238036,"CD8"
"37","knn3-15","EpCAM: SMA",0.0674351401987869,"CD8"
"38","knn3-20","EpCAM: SMA",0.203575624781684,"CD8"
"39","knn3-25","EpCAM: SMA",0.347203963037058,"CD8"
"40","knn3-30","EpCAM: SMA",0.463167254136102,"CD8"
"41","knn5-10","EpCAM: SMA",3.17551046330698e-05,"CD8"
"42","knn5-15","EpCAM: SMA",0.011120637642501,"CD8"
"43","knn5-20","EpCAM: SMA",0.0810199739608142,"CD8"
"44","knn5-25","EpCAM: SMA",0.206960718935569,"CD8"
"45","knn5-30","EpCAM: SMA",0.339074656250992,"CD8"
"46","knn1-10","SMA",0.450484265345654,"CD8"
"47","knn1-15","SMA",0.741068876821949,"CD8"
"48","knn1-20","SMA",0.854040837064558,"CD8"
"49","knn1-25","SMA",0.908900955828649,"CD8"
"50","knn1-30","SMA",0.938922231748754,"CD8"
"51","knn3-10","SMA",0.123825855006192,"CD8"
"52","knn3-15","SMA",0.542485154488584,"CD8"
"53","knn3-20","SMA",0.749934902035502,"CD8"
