"","Var1","Var2","value","L1"
"1","knn1-10","CD8",0.501271569993822,"CD8"
"2","knn1-15","CD8",0.653773761117257,"CD8"
"3","knn1-20","CD8",0.708271670569979,"CD8"
"4","knn1-25","CD8",0.753875774077214,"CD8"
"5","knn1-30","CD8",0.795111998735614,"CD8"
"6","knn3-10","CD8",0.0912800471271139,"CD8"
"7","knn3-15","CD8",0.242000603456946,"CD8"
"8","knn3-20","CD8",0.35405681116108,"CD8"
"9","knn3-25","CD8",0.449589792956795,"CD8"
"10","knn3-30","CD8",0.539964654664579,"CD8"
"11","knn5-10","CD8",0.0245549505021624,"CD8"
"12","knn5-15","CD8",0.110159628730298,"CD8"
"13","knn5-20","CD8",0.189657897383583,"CD8"
"14","knn5-25","CD8",0.26776246785155,"CD8"
"15","knn5-30","CD8",0.34397045934568,"CD8"
"16","knn1-10","EpCAM",0.240836793632092,"CD8"
"17","knn1-15","EpCAM",0.450854178939353,"CD8"
"18","knn1-20","EpCAM",0.577709449848417,"CD8"
"19","knn1-25","EpCAM",0.665282547163034,"CD8"
"20","knn1-30","EpCAM",0.721964396040173,"CD8"
"21","knn3-10","EpCAM",0.0546415896780126,"CD8"
"22","knn3-15","EpCAM",0.300162358654578,"CD8"
"23","knn3-20","EpCAM",0.473411974309976,"CD8"
"24","knn3-25","EpCAM",0.58973548470524,"CD8"
"25","knn3-30","EpCAM",0.668113047601259,"CD8"
"26","knn5-10","EpCAM",0.00682481070130318,"CD8"
"27","knn5-15","EpCAM",0.171453612839265,"CD8"
"28","knn5-20","EpCAM",0.374229514791879,"CD8"
"29","knn5-25","EpCAM",0.522809235764882,"CD8"
"30","knn5-30","EpCAM",0.621086509863647,"CD8"
"31","knn1-10","SMA",0.397318926996078,"CD8"
"32","knn1-15","SMA",0.703602063248035,"CD8"
"33","knn1-20","SMA",0.826089455308266,"CD8"
"34","knn1-25","SMA",0.888978289917959,"CD8"
"35","knn1-30","SMA",0.925573643299473,"CD8"
"36","knn3-10","SMA",0.0948864207819078,"CD8"
"37","knn3-15","SMA",0.492047299530166,"CD8"
"38","knn3-20","SMA",0.696461156051093,"CD8"
"39","knn3-25","SMA",0.802109225707266,"CD8"
"40","knn3-30","SMA",0.864552651618558,"CD8"
"41","knn5-10","SMA",0.0124714435552235,"CD8"
"42","knn5-15","SMA",0.307001537378411,"CD8"
"43","knn5-20","SMA",0.576631848158738,"CD8"
"44","knn5-25","SMA",0.718702854926077,"CD8"
"45","knn5-30","SMA",0.804063276771218,"CD8"
"46","knn1-10","Unclass",0.333338122674176,"CD8"
"47","knn1-15","Unclass",0.578930731763387,"CD8"
"48","knn1-20","Unclass",0.714435552234946,"CD8"
"49","knn1-25","Unclass",0.805586287159298,"CD8"
"50","knn1-30","Unclass",0.868417649678875,"CD8"
"51","knn3-10","Unclass",0.0914955674650498,"CD8"
"52","knn3-15","Unclass",0.380652020862369,"CD8"
"53","knn3-20","Unclass",0.547895803100619,"CD8"
"54","knn3-25","Unclass",0.669679162056926,"CD8"
"55","knn3-30","Unclass",0.763689133464561,"CD8"
"56","knn5-10","Unclass",0.0150289515653961,"CD8"
"57","knn5-15","Unclass",0.244371327174241,"CD8"
"58","knn5-20","Unclass",0.425508987198092,"CD8"
"59","knn5-25","Unclass",0.555036710297562,"CD8"
"60","knn5-30","Unclass",0.660066954984985,"CD8"
"61","knn1-10","CD8",0.0272927360458047,"EpCAM"
"62","knn1-15","CD8",0.0732141528721568,"EpCAM"
"63","knn1-20","CD8",0.132754361527747,"EpCAM"
"64","knn1-25","CD8",0.205082228361666,"EpCAM"
"65","knn1-30","CD8",0.285561104997319,"EpCAM"
"66","knn3-10","CD8",0.000710567966980394,"EpCAM"
"67","knn3-15","CD8",0.00938231891419058,"EpCAM"
"68","knn3-20","CD8",0.026893843197915,"EpCAM"
"69","knn3-25","CD8",0.0562592829163556,"EpCAM"
"70","knn3-30","CD8",0.0988715565029795,"EpCAM"
"71","knn5-10","CD8",8.97829561166563e-06,"EpCAM"
"72","knn5-15","CD8",0.0008619163787199,"EpCAM"
"73","knn5-20","CD8",0.00472643133271255,"EpCAM"
"74","knn5-25","CD8",0.0142382942264429,"EpCAM"
"75","knn5-30","CD8",0.0315369046428049,"EpCAM"
"76","knn1-10","EpCAM",0.784724840891776,"EpCAM"
"77","knn1-15","EpCAM",0.968903031842167,"EpCAM"
"78","knn1-20","EpCAM",0.989015696625957,"EpCAM"
"79","knn1-25","EpCAM",0.995485199920991,"EpCAM"
"80","knn1-30","EpCAM",0.997896513599553,"EpCAM"
"81","knn3-10","EpCAM",0.383595114781096,"EpCAM"
"82","knn3-15","EpCAM",0.877906723204277,"EpCAM"
"83","knn3-20","EpCAM",0.966965002603706,"EpCAM"
"84","knn3-25","EpCAM",0.988564216618056,"EpCAM"
"85","knn3-30","EpCAM",0.995287677417534,"EpCAM"
"86","knn5-10","EpCAM",0.0996962770855939,"EpCAM"
"87","knn5-15","EpCAM",0.684704062550503,"EpCAM"
"88","knn5-20","EpCAM",0.913610839624553,"EpCAM"
"89","knn5-25","EpCAM",0.97242252372194,"EpCAM"
"90","knn5-30","EpCAM",0.989716003683666,"EpCAM"
"91","knn1-10","SMA",0.428664876137999,"EpCAM"
"92","knn1-15","SMA",0.740123233520338,"EpCAM"
"93","knn1-20","SMA",0.869872431245495,"EpCAM"
"94","knn1-25","SMA",0.930827362766752,"EpCAM"
"95","knn1-30","SMA",0.960106867370052,"EpCAM"
"96","knn3-10","SMA",0.0883682332509895,"EpCAM"
"97","knn3-15","SMA",0.500709285353322,"EpCAM"
"98","knn3-20","SMA",0.74939653027353,"EpCAM"
"99","knn3-25","SMA",0.866705658121894,"EpCAM"
"100","knn3-30","SMA",0.923077811040225,"EpCAM"
"101","knn5-10","SMA",0.0102660397251102,"EpCAM"
"102","knn5-15","SMA",0.274994933676048,"EpCAM"
"103","knn5-20","SMA",0.606500542545578,"EpCAM"
"104","knn5-25","SMA",0.788332833114006,"EpCAM"
"105","knn5-30","SMA",0.878551877874658,"EpCAM"
"106","knn1-10","Unclass",0.0555538454040105,"EpCAM"
"107","knn1-15","Unclass",0.181551398177149,"EpCAM"
"108","knn1-20","Unclass",0.360266937554671,"EpCAM"
"109","knn1-25","Unclass",0.534157284347752,"EpCAM"
"110","knn1-30","Unclass",0.677176402986951,"EpCAM"
"111","knn3-10","Unclass",0.00343483937829151,"EpCAM"
"112","knn3-15","Unclass",0.045605893866285,"EpCAM"
"113","knn3-20","Unclass",0.151093171621403,"EpCAM"
"114","knn3-25","Unclass",0.305151746021974,"EpCAM"
"115","knn3-30","Unclass",0.469541773444254,"EpCAM"
"116","knn5-10","Unclass",0.000333479551290438,"EpCAM"
"117","knn5-15","Unclass",0.012091198961596,"EpCAM"
"118","knn5-20","Unclass",0.0659943205867188,"EpCAM"
"119","knn5-25","Unclass",0.172909147344092,"EpCAM"
"120","knn5-30","Unclass",0.315779482798868,"EpCAM"
"121","knn1-10","CD8",0.0387158102531151,"SMA"
"122","knn1-15","CD8",0.103496092758078,"SMA"
"123","knn1-20","CD8",0.1765126071759,"SMA"
"124","knn1-25","CD8",0.256804827800926,"SMA"
"125","knn1-30","CD8",0.338647138185423,"SMA"
"126","knn3-10","CD8",0.00143968450594753,"SMA"
"127","knn3-15","CD8",0.0152293006710431,"SMA"
"128","knn3-20","CD8",0.041117124517253,"SMA"
"129","knn3-25","CD8",0.0799433400238917,"SMA"
"130","knn3-30","CD8",0.131361274694895,"SMA"
"131","knn5-10","CD8",0.000110405253523584,"SMA"
"132","knn5-15","CD8",0.00266076660991837,"SMA"
"133","knn5-20","CD8",0.0102533358947352,"SMA"
"134","knn5-25","CD8",0.0251094668088686,"SMA"
"135","knn5-30","CD8",0.0489404407819342,"SMA"
