"","Var1","Var2","value","L1"
"1","knn1-10","CD8",0.377640920366094,"CD8"
"2","knn1-15","CD8",0.558463775553845,"CD8"
"3","knn1-20","CD8",0.626806945513643,"CD8"
"4","knn1-25","CD8",0.680181336070482,"CD8"
"5","knn1-30","CD8",0.723890171927123,"CD8"
"6","knn3-10","CD8",0.0538876058506544,"CD8"
"7","knn3-15","CD8",0.20391754340946,"CD8"
"8","knn3-20","CD8",0.317936874518861,"CD8"
"9","knn3-25","CD8",0.403216149174579,"CD8"
"10","knn3-30","CD8",0.471473783252074,"CD8"
"11","knn5-10","CD8",0.00804037293644684,"CD8"
"12","knn5-15","CD8",0.0833119493627577,"CD8"
"13","knn5-20","CD8",0.177658027542554,"CD8"
"14","knn5-25","CD8",0.255410144555641,"CD8"
"15","knn5-30","CD8",0.322983491574716,"CD8"
"16","knn1-10","EpCAM",0.246942092207681,"CD8"
"17","knn1-15","EpCAM",0.448122487383457,"CD8"
"18","knn1-20","EpCAM",0.569326832606278,"CD8"
"19","knn1-25","EpCAM",0.663758446668377,"CD8"
"20","knn1-30","EpCAM",0.736121803096399,"CD8"
"21","knn3-10","EpCAM",0.0646651270207852,"CD8"
"22","knn3-15","EpCAM",0.296210760413994,"CD8"
"23","knn3-20","EpCAM",0.456248396202207,"CD8"
"24","knn3-25","EpCAM",0.571892909075357,"CD8"
"25","knn3-30","EpCAM",0.666238987255154,"CD8"
"26","knn5-10","EpCAM",0.00958001881789411,"CD8"
"27","knn5-15","EpCAM",0.17817124283637,"CD8"
"28","knn5-20","EpCAM",0.352236763322214,"CD8"
"29","knn5-25","EpCAM",0.49089042853477,"CD8"
"30","knn5-30","EpCAM",0.599435463176803,"CD8"
"31","knn1-10","EpCAM: SMA",0.0938328628859807,"CD8"
"32","knn1-15","EpCAM: SMA",0.224959370455906,"CD8"
"33","knn1-20","EpCAM: SMA",0.332991189804123,"CD8"
"34","knn1-25","EpCAM: SMA",0.427508339748524,"CD8"
"35","knn1-30","EpCAM: SMA",0.509366179112138,"CD8"
"36","knn3-10","EpCAM: SMA",0.0106919852878282,"CD8"
"37","knn3-15","EpCAM: SMA",0.0879308870070995,"CD8"
"38","knn3-20","EpCAM: SMA",0.184158754597554,"CD8"
"39","knn3-25","EpCAM: SMA",0.2768796510136,"CD8"
"40","knn3-30","EpCAM: SMA",0.363869643315371,"CD8"
"41","knn5-10","EpCAM: SMA",0.00111196646993414,"CD8"
"42","knn5-15","EpCAM: SMA",0.0352407835086819,"CD8"
"43","knn5-20","EpCAM: SMA",0.106406637584467,"CD8"
"44","knn5-25","EpCAM: SMA",0.187066974595843,"CD8"
"45","knn5-30","EpCAM: SMA",0.270635531605509,"CD8"
"46","knn1-10","SMA",0.186724831066632,"CD8"
"47","knn1-15","SMA",0.377983063895304,"CD8"
"48","knn1-20","SMA",0.488752031477205,"CD8"
"49","knn1-25","SMA",0.579248994953383,"CD8"
"50","knn1-30","SMA",0.653151997262852,"CD8"
"51","knn3-10","SMA",0.0360961423317082,"CD8"
"52","knn3-15","SMA",0.200496108117355,"CD8"
"53","knn3-20","SMA",0.338551022153794,"CD8"
"54","knn3-25","SMA",0.444358908562142,"CD8"
"55","knn3-30","SMA",0.529467111453255,"CD8"
"56","knn5-10","SMA",0.00555983234967069,"CD8"
"57","knn5-15","SMA",0.103755025233085,"CD8"
