"","Var1","Var2","value","L1"
"1","knn1-10","CD8",0.495790991716135,"CD8"
"2","knn1-15","CD8",0.630680484287487,"CD8"
"3","knn1-20","CD8",0.678673240097931,"CD8"
"4","knn1-25","CD8",0.72049501961968,"CD8"
"5","knn1-30","CD8",0.759935607203944,"CD8"
"6","knn3-10","CD8",0.126605627662072,"CD8"
"7","knn3-15","CD8",0.26605627662072,"CD8"
"8","knn3-20","CD8",0.355568970721401,"CD8"
"9","knn3-25","CD8",0.436663648254352,"CD8"
"10","knn3-30","CD8",0.511386122010933,"CD8"
"11","knn5-10","CD8",0.0507093268940537,"CD8"
"12","knn5-15","CD8",0.147399134721803,"CD8"
"13","knn5-20","CD8",0.217862293322601,"CD8"
"14","knn5-25","CD8",0.281517255257068,"CD8"
"15","knn5-30","CD8",0.344602072643123,"CD8"
"16","knn1-10","EpCAM",0.189958748365027,"CD8"
"17","knn1-15","EpCAM",0.324412248046416,"CD8"
"18","knn1-20","EpCAM",0.405875842640105,"CD8"
"19","knn1-25","EpCAM",0.467250226380924,"CD8"
"20","knn1-30","EpCAM",0.513599624375356,"CD8"
"21","knn3-10","EpCAM",0.050373947747929,"CD8"
"22","knn3-15","EpCAM",0.232350672435188,"CD8"
"23","knn3-20","EpCAM",0.339101854646678,"CD8"
"24","knn3-25","EpCAM",0.414729852097797,"CD8"
"25","knn3-30","EpCAM",0.472113223999732,"CD8"
"26","knn5-10","EpCAM",0.00714357581245598,"CD8"
"27","knn5-15","EpCAM",0.140054331421672,"CD8"
"28","knn5-20","EpCAM",0.279672669953382,"CD8"
"29","knn5-25","EpCAM",0.368648757420264,"CD8"
"30","knn5-30","EpCAM",0.434886138779891,"CD8"
"31","knn1-10","EpCAM: SMA",0.126605627662072,"CD8"
"32","knn1-15","EpCAM: SMA",0.263004326390985,"CD8"
"33","knn1-20","EpCAM: SMA",0.355032364087601,"CD8"
"34","knn1-25","EpCAM: SMA",0.427205956333635,"CD8"
"35","knn1-30","EpCAM: SMA",0.48254351544421,"CD8"
"36","knn3-10","EpCAM: SMA",0.0162323506724352,"CD8"
"37","knn3-15","EpCAM: SMA",0.125129959419123,"CD8"
"38","knn3-20","EpCAM: SMA",0.238555186638495,"CD8"
"39","knn3-25","EpCAM: SMA",0.327262970788476,"CD8"
"40","knn3-30","EpCAM: SMA",0.398229198108462,"CD8"
"41","knn5-10","EpCAM: SMA",0.001643357816011,"CD8"
"42","knn5-15","EpCAM: SMA",0.0506757889794413,"CD8"
"43","knn5-20","EpCAM: SMA",0.149880940403126,"CD8"
"44","knn5-25","EpCAM: SMA",0.247912264815374,"CD8"
"45","knn5-30","EpCAM: SMA",0.328772176946037,"CD8"
"46","knn1-10","SMA",0.31482040446725,"CD8"
"47","knn1-15","SMA",0.560787470235101,"CD8"
"48","knn1-20","SMA",0.700271657108361,"CD8"
"49","knn1-25","SMA",0.788644062112218,"CD8"
"50","knn1-30","SMA",0.849347687560787,"CD8"
"51","knn3-10","SMA",0.0771707415232921,"CD8"
"52","knn3-15","SMA",0.344769762216185,"CD8"
"53","knn3-20","SMA",0.524801287855921,"CD8"
"54","knn3-25","SMA",0.653788107455478,"CD8"
"55","knn3-30","SMA",0.747828420028843,"CD8"
"56","knn5-10","SMA",0.0117382701143643,"CD8"
"57","knn5-15","SMA",0.202334238857028,"CD8"
"58","knn5-20","SMA",0.395948619914814,"CD8"
"59","knn5-25","SMA",0.543213602978167,"CD8"
"60","knn5-30","SMA",0.652379515041755,"CD8"
"61","knn1-10","Unclass",0.372840996746822,"CD8"
"62","knn1-15","Unclass",0.601569574403864,"CD8"
"63","knn1-20","Unclass",0.720696247107355,"CD8"
"64","knn1-25","Unclass",0.798269443605997,"CD8"
"65","knn1-30","Unclass",0.848509239695476,"CD8"
"66","knn3-10","Unclass",0.131401549451655,"CD8"
"67","knn3-15","Unclass",0.443371231176845,"CD8"
"68","knn3-20","Unclass",0.600664050709327,"CD8"
"69","knn3-25","Unclass",0.70677801254318,"CD8"
"70","knn3-30","Unclass",0.781902941275112,"CD8"
"71","knn5-10","Unclass",0.0261260354831137,"CD8"
"72","knn5-15","Unclass",0.315960693564074,"CD8"
"73","knn5-20","Unclass",0.500117382701144,"CD8"
"74","knn5-25","Unclass",0.625213804205655,"CD8"
"75","knn5-30","Unclass",0.717845524365295,"CD8"
"76","knn1-10","CD8",0.0211513827783947,"EpCAM"
"77","knn1-15","CD8",0.0529963275496264,"EpCAM"
"78","knn1-20","CD8",0.0950406298550618,"EpCAM"
"79","knn1-25","CD8",0.146423692275357,"EpCAM"
"80","knn1-30","CD8",0.204683013283875,"EpCAM"
"81","knn3-10","CD8",0.00057089135738651,"EpCAM"
"82","knn3-15","CD8",0.00668312121358437,"EpCAM"
"83","knn3-20","CD8",0.01738236371744,"EpCAM"
"84","knn3-25","CD8",0.0350544334968374,"EpCAM"
"85","knn3-30","CD8",0.0608581547996058,"EpCAM"
"86","knn5-10","CD8",1.70415330563137e-05,"EpCAM"
"87","knn5-15","CD8",0.000568051101877125,"EpCAM"
"88","knn5-20","CD8",0.00286865806447948,"EpCAM"
"89","knn5-25","CD8",0.00771981447451013,"EpCAM"
"90","knn5-30","CD8",0.0168313541486192,"EpCAM"
"91","knn1-10","EpCAM",0.820376561075434,"EpCAM"
"92","knn1-15","EpCAM",0.974520067825302,"EpCAM"
"93","knn1-20","EpCAM",0.990161354915488,"EpCAM"
"94","knn1-25","EpCAM",0.995526597572718,"EpCAM"
"95","knn1-30","EpCAM",0.997631226905172,"EpCAM"
"96","knn3-10","EpCAM",0.420440182798845,"EpCAM"
