"","Var1","Var2","value","L1"
"1","knn1-10","CD8",0.49047191722973,"CD8"
"2","knn1-15","CD8",0.637510557432432,"CD8"
"3","knn1-20","CD8",0.690007390202703,"CD8"
"4","knn1-25","CD8",0.739284206081081,"CD8"
"5","knn1-30","CD8",0.782384923986487,"CD8"
"6","knn3-10","CD8",0.074535472972973,"CD8"
"7","knn3-15","CD8",0.217271959459459,"CD8"
"8","knn3-20","CD8",0.324060388513513,"CD8"
"9","knn3-25","CD8",0.421954180743243,"CD8"
"10","knn3-30","CD8",0.515625,"CD8"
"11","knn5-10","CD8",0.0135663006756757,"CD8"
"12","knn5-15","CD8",0.0850401182432432,"CD8"
"13","knn5-20","CD8",0.160552153716216,"CD8"
"14","knn5-25","CD8",0.235483530405405,"CD8"
"15","knn5-30","CD8",0.311602618243243,"CD8"
"16","knn1-10","EpCAM",0.243058488175676,"CD8"
"17","knn1-15","EpCAM",0.467113597972973,"CD8"
"18","knn1-20","EpCAM",0.621436866554054,"CD8"
"19","knn1-25","EpCAM",0.726008234797297,"CD8"
"20","knn1-30","EpCAM",0.793364653716216,"CD8"
"21","knn3-10","EpCAM",0.0515466638513514,"CD8"
"22","knn3-15","EpCAM",0.290329391891892,"CD8"
"23","knn3-20","EpCAM",0.490207981418919,"CD8"
"24","knn3-25","EpCAM",0.635319890202703,"CD8"
"25","knn3-30","EpCAM",0.730363175675676,"CD8"
"26","knn5-10","EpCAM",0.00649282094594595,"CD8"
"27","knn5-15","EpCAM",0.155537373310811,"CD8"
"28","knn5-20","EpCAM",0.369430954391892,"CD8"
"29","knn5-25","EpCAM",0.544156461148649,"CD8"
"30","knn5-30","EpCAM",0.66820629222973,"CD8"
"31","knn1-10","EpCAM: SMA",0.128325591216216,"CD8"
"32","knn1-15","EpCAM: SMA",0.292097761824324,"CD8"
"33","knn1-20","EpCAM: SMA",0.414352829391892,"CD8"
"34","knn1-25","EpCAM: SMA",0.505753800675676,"CD8"
"35","knn1-30","EpCAM: SMA",0.573558910472973,"CD8"
