"","Var1","Var2","value","L1"
"1","knn1-10","CD8",0.84545216998836,"CD8"
"2","knn1-15","CD8",0.967052284010737,"CD8"
"3","knn1-20","CD8",0.98717248259971,"CD8"
"4","knn1-25","CD8",0.99472646506877,"CD8"
"5","knn1-30","CD8",0.997695797800318,"CD8"
"6","knn3-10","CD8",0.525334346865572,"CD8"
"7","knn3-15","CD8",0.895123167921705,"CD8"
"8","knn3-20","CD8",0.963916668646222,"CD8"
"9","knn3-25","CD8",0.986483597405991,"CD8"
"10","knn3-30","CD8",0.994560182435803,"CD8"
"11","knn5-10","CD8",0.216096158871178,"CD8"
"12","knn5-15","CD8",0.774948333610471,"CD8"
"13","knn5-20","CD8",0.922441029051951,"CD8"
"14","knn5-25","CD8",0.9701641447134,"CD8"
"15","knn5-30","CD8",0.987742594484168,"CD8"
"16","knn1-10","EpCAM",0.357270114259923,"CD8"
"17","knn1-15","EpCAM",0.564125709670523,"CD8"
"18","knn1-20","EpCAM",0.678504406489774,"CD8"
"19","knn1-25","EpCAM",0.748105565717272,"CD8"
"20","knn1-30","EpCAM",0.794379647005725,"CD8"
"21","knn3-10","EpCAM",0.128013872722522,"CD8"
"22","knn3-15","EpCAM",0.4326199016557,"CD8"
"23","knn3-20","EpCAM",0.590707176283346,"CD8"
"24","knn3-25","EpCAM",0.684062997363233,"CD8"
"25","knn3-30","EpCAM",0.743877235907547,"CD8"
"26","knn5-10","EpCAM",0.0271040691735753,"CD8"
"27","knn5-15","EpCAM",0.31536689075231,"CD8"
"28","knn5-20","EpCAM",0.515689954153503,"CD8"
"29","knn5-25","EpCAM",0.630163669620163,"CD8"
"30","knn5-30","EpCAM",0.704729553174811,"CD8"
"31","knn1-10","EpCAM: SMA",0.0337553744922441,"CD8"
"32","knn1-15","EpCAM: SMA",0.0796731358529111,"CD8"
"33","knn1-20","EpCAM: SMA",0.132503503812623,"CD8"
"34","knn1-25","EpCAM: SMA",0.185286362448631,"CD8"
"35","knn1-30","EpCAM: SMA",0.234981115043827,"CD8"
"36","knn3-10","EpCAM: SMA",0.00109271444520987,"CD8"
"37","knn3-15","EpCAM: SMA",0.0146566263629237,"CD8"
"38","knn3-20","EpCAM: SMA",0.0382450055823455,"CD8"
"39","knn3-25","EpCAM: SMA",0.0700762524645462,"CD8"
"40","knn3-30","EpCAM: SMA",0.107323562249091,"CD8"
"41","knn5-10","EpCAM: SMA",4.75093237047771e-05,"CD8"
"42","knn5-15","EpCAM: SMA",0.00220918355227213,"CD8"
"43","knn5-20","EpCAM: SMA",0.0127324987528803,"CD8"
"44","knn5-25","EpCAM: SMA",0.0301209112288287,"CD8"
"45","knn5-30","EpCAM: SMA",0.0553958714397701,"CD8"
"46","knn1-10","SMA",0.0274841437632135,"CD8"
"47","knn1-15","SMA",0.0667268451433594,"CD8"
"48","knn1-20","SMA",0.116041523148918,"CD8"
"49","knn1-25","SMA",0.168230515238616,"CD8"
"50","knn1-30","SMA",0.221322184478704,"CD8"
"51","knn3-10","SMA",0.00064137587001449,"CD8"
"52","knn3-15","SMA",0.00798156638240255,"CD8"
"53","knn3-20","SMA",0.0248711309594508,"CD8"
"54","knn3-25","SMA",0.0474618143810723,"CD8"
"55","knn3-30","SMA",0.0769888590635912,"CD8"
"56","knn5-10","SMA",0,"CD8"
"57","knn5-15","SMA",0.00102145045965271,"CD8"
"58","knn5-20","SMA",0.00589115613939236,"CD8"
"59","knn5-25","SMA",0.0152029835855287,"CD8"
"60","knn5-30","SMA",0.0304772311566145,"CD8"
"61","knn1-10","Unclass",0.276955602536998,"CD8"
"62","knn1-15","Unclass",0.487208114592489,"CD8"
"63","knn1-20","Unclass",0.62764567546381,"CD8"
"64","knn1-25","Unclass",0.726726370050122,"CD8"
"65","knn1-30","Unclass",0.798845523433974,"CD8"
"66","knn3-10","Unclass",0.0600517851628382,"CD8"
"67","knn3-15","Unclass",0.276599282609212,"CD8"
"68","knn3-20","Unclass",0.447704111931967,"CD8"
"69","knn3-25","Unclass",0.577642112264532,"CD8"
"70","knn3-30","Unclass",0.67767299332494,"CD8"
"71","knn5-10","Unclass",0.00757773713091194,"CD8"
"72","knn5-15","Unclass",0.149369313727819,"CD8"
"73","knn5-20","Unclass",0.319523956576478,"CD8"
"74","knn5-25","Unclass",0.458132408485165,"CD8"
"75","knn5-30","Unclass",0.569708055205834,"CD8"
"76","knn1-10","CD8",0.363628605564089,"EpCAM"
