"","Var1","Var2","value","L1"
"1","knn1-10","CD8",0.595096582466568,"CD8"
"2","knn1-15","CD8",0.796062407132244,"CD8"
"3","knn1-20","CD8",0.859583952451709,"CD8"
"4","knn1-25","CD8",0.906389301634473,"CD8"
"5","knn1-30","CD8",0.943164933135215,"CD8"
"6","knn3-10","CD8",0.201708766716196,"CD8"
"7","knn3-15","CD8",0.511887072808321,"CD8"
"8","knn3-20","CD8",0.673476968796434,"CD8"
"9","knn3-25","CD8",0.776002971768202,"CD8"
"10","knn3-30","CD8",0.849554234769688,"CD8"
"11","knn5-10","CD8",0.0546062407132244,"CD8"
"12","knn5-15","CD8",0.332095096582467,"CD8"
"13","knn5-20","CD8",0.510772659732541,"CD8"
"14","knn5-25","CD8",0.637815750371471,"CD8"
"15","knn5-30","CD8",0.742570579494799,"CD8"
"16","knn1-10","EpCAM",0.363298662704309,"CD8"
"17","knn1-15","EpCAM",0.567236255572065,"CD8"
"18","knn1-20","EpCAM",0.680906389301634,"CD8"
"19","knn1-25","EpCAM",0.75408618127786,"CD8"
"20","knn1-30","EpCAM",0.805349182763744,"CD8"
"21","knn3-10","EpCAM",0.141901931649331,"CD8"
"22","knn3-15","EpCAM",0.434249628528975,"CD8"
"23","knn3-20","EpCAM",0.567979197622585,"CD8"
"24","knn3-25","EpCAM",0.669390787518574,"CD8"
"25","knn3-30","EpCAM",0.740713224368499,"CD8"
"26","knn5-10","EpCAM",0.0300891530460624,"CD8"
"27","knn5-15","EpCAM",0.317236255572065,"CD8"
"28","knn5-20","EpCAM",0.485884101040119,"CD8"
"29","knn5-25","EpCAM",0.600668647845468,"CD8"
"30","knn5-30","EpCAM",0.683506686478455,"CD8"
"31","knn1-10","EpCAM: SMA",0.0156017830609212,"CD8"
"32","knn1-15","EpCAM: SMA",0.0382615156017831,"CD8"
"33","knn1-20","EpCAM: SMA",0.0605497771173848,"CD8"
"34","knn1-25","EpCAM: SMA",0.0850668647845468,"CD8"
"35","knn1-30","EpCAM: SMA",0.108469539375929,"CD8"
"36","knn3-10","EpCAM: SMA",0.00222882615156018,"CD8"
"37","knn3-15","EpCAM: SMA",0.0115156017830609,"CD8"
"38","knn3-20","EpCAM: SMA",0.0260029717682021,"CD8"
"39","knn3-25","EpCAM: SMA",0.0408618127786033,"CD8"
"40","knn3-30","EpCAM: SMA",0.0579494799405646,"CD8"
"41","knn5-10","EpCAM: SMA",0.000742942050520059,"CD8"
"42","knn5-15","EpCAM: SMA",0.00482912332838039,"CD8"
"43","knn5-20","EpCAM: SMA",0.0137444279346211,"CD8"
"44","knn5-25","EpCAM: SMA",0.024517087667162,"CD8"
"45","knn5-30","EpCAM: SMA",0.0352897473997028,"CD8"
"46","knn1-10","SMA",0.00631500742942051,"CD8"
"47","knn1-15","SMA",0.0170876671619614,"CD8"
"48","knn1-20","SMA",0.0312035661218425,"CD8"
"49","knn1-25","SMA",0.0531203566121842,"CD8"
"50","knn1-30","SMA",0.0698365527488856,"CD8"
"51","knn3-10","SMA",0.00037147102526003,"CD8"
"52","knn3-15","SMA",0.00185735512630015,"CD8"
"53","knn3-20","SMA",0.00520059435364042,"CD8"
"54","knn3-25","SMA",0.00928677563150074,"CD8"
"55","knn3-30","SMA",0.0196879643387816,"CD8"
"56","knn5-10","SMA",0,"CD8"
"57","knn5-15","SMA",0.000742942050520059,"CD8"
"58","knn5-20","SMA",0.00185735512630015,"CD8"
"59","knn5-25","SMA",0.00482912332838039,"CD8"
"60","knn5-30","SMA",0.00928677563150074,"CD8"
"61","knn1-10","Unclass",0.446508172362556,"CD8"
"62","knn1-15","Unclass",0.708766716196137,"CD8"
"63","knn1-20","Unclass",0.808692421991085,"CD8"
"64","knn1-25","Unclass",0.86924219910847,"CD8"
"65","knn1-30","Unclass",0.902674591381872,"CD8"
"66","knn3-10","Unclass",0.151560178306092,"CD8"
"67","knn3-15","Unclass",0.540118870728083,"CD8"
"68","knn3-20","Unclass",0.714710252600297,"CD8"
"69","knn3-25","Unclass",0.800148588410104,"CD8"
"70","knn3-30","Unclass",0.855497771173848,"CD8"
"71","knn5-10","Unclass",0.024517087667162,"CD8"
"72","knn5-15","Unclass",0.37518573551263,"CD8"
"73","knn5-20","Unclass",0.62221396731055,"CD8"
"74","knn5-25","Unclass",0.733283803863299,"CD8"
"75","knn5-30","Unclass",0.803863298662704,"CD8"
"76","knn1-10","CD8",0.0933351580676064,"EpCAM"
"77","knn1-15","CD8",0.215067743259888,"EpCAM"
"78","knn1-20","CD8",0.343643081976187,"EpCAM"
"79","knn1-25","CD8",0.472697413439168,"EpCAM"
"80","knn1-30","CD8",0.589708498699877,"EpCAM"
"81","knn3-10","CD8",0.00663747091829752,"EpCAM"
"82","knn3-15","CD8",0.0614479266456822,"EpCAM"
"83","knn3-20","CD8",0.141302860270973,"EpCAM"
"84","knn3-25","CD8",0.24996578623238,"EpCAM"
"85","knn3-30","CD8",0.36745586423977,"EpCAM"
"86","knn5-10","CD8",0.000821130422882168,"EpCAM"
"87","knn5-15","CD8",0.0171753113452853,"EpCAM"
"88","knn5-20","CD8",0.0589161078417955,"EpCAM"
"89","knn5-25","CD8",0.125632954700972,"EpCAM"
"90","knn5-30","CD8",0.217599562063774,"EpCAM"
"91","knn1-10","EpCAM",0.89003695086903,"EpCAM"
"92","knn1-15","EpCAM",0.986793485698645,"EpCAM"
"93","knn1-20","EpCAM",0.993909949363624,"EpCAM"
"94","knn1-25","EpCAM",0.996510195702751,"EpCAM"
"95","knn1-30","EpCAM",0.997947173942795,"EpCAM"
"96","knn3-10","EpCAM",0.646298070343506,"EpCAM"
"97","knn3-15","EpCAM",0.96578623237991,"EpCAM"
"98","knn3-20","EpCAM",0.987477761051047,"EpCAM"
"99","knn3-25","EpCAM",0.992678253729301,"EpCAM"
"100","knn3-30","EpCAM",0.995552210209388,"EpCAM"
"101","knn5-10","EpCAM",0.288764198713562,"EpCAM"
"102","knn5-15","EpCAM",0.922471602572875,"EpCAM"
"103","knn5-20","EpCAM",0.975571369919256,"EpCAM"
"104","knn5-25","EpCAM",0.988367319009169,"EpCAM"
"105","knn5-30","EpCAM",0.992678253729301,"EpCAM"
"106","knn1-10","EpCAM: SMA",0.0217599562063774,"EpCAM"
"107","knn1-15","EpCAM: SMA",0.0471465717804845,"EpCAM"
"108","knn1-20","EpCAM: SMA",0.0721226221431504,"EpCAM"
"109","knn1-25","EpCAM: SMA",0.0992883536335021,"EpCAM"
"110","knn1-30","EpCAM: SMA",0.12501710688381,"EpCAM"
"111","knn3-10","EpCAM: SMA",0.00109484056384289,"EpCAM"
"112","knn3-15","EpCAM: SMA",0.0081428766935815,"EpCAM"
"113","knn3-20","EpCAM: SMA",0.0194334200082113,"EpCAM"
"114","knn3-25","EpCAM: SMA",0.0349664705077323,"EpCAM"
"115","knn3-30","EpCAM: SMA",0.050773231148214,"EpCAM"
"116","knn5-10","EpCAM: SMA",0.000136855070480361,"EpCAM"
"117","knn5-15","EpCAM: SMA",0.00253181880388668,"EpCAM"
"118","knn5-20","EpCAM: SMA",0.0067058984535377,"EpCAM"
"119","knn5-25","EpCAM: SMA",0.0143013548651978,"EpCAM"
"120","knn5-30","EpCAM: SMA",0.0262761735322294,"EpCAM"
"121","knn1-10","SMA",0.00369508690296976,"EpCAM"
"122","knn1-15","SMA",0.00978513753934583,"EpCAM"
"123","knn1-20","SMA",0.0168331736690844,"EpCAM"
"124","knn1-25","SMA",0.0286711372656357,"EpCAM"
"125","knn1-30","SMA",0.0386615574107021,"EpCAM"
"126","knn3-10","SMA",6.84275352401807e-05,"EpCAM"
"127","knn3-15","SMA",0.00102641302860271,"EpCAM"
"128","knn3-20","SMA",0.00239496373340632,"EpCAM"
"129","knn3-25","SMA",0.00513206514301355,"EpCAM"
"130","knn3-30","SMA",0.00910086218694403,"EpCAM"
"131","knn5-10","SMA",0,"EpCAM"
"132","knn5-15","SMA",0.000205282605720542,"EpCAM"
"133","knn5-20","SMA",0.000889557958122348,"EpCAM"
"134","knn5-25","SMA",0.00198439852196524,"EpCAM"
"135","knn5-30","SMA",0.00472149993157246,"EpCAM"
"136","knn1-10","Unclass",0.138360476255645,"EpCAM"
"137","knn1-15","Unclass",0.29170658272889,"EpCAM"
"138","knn1-20","Unclass",0.430203914055016,"EpCAM"
"139","knn1-25","Unclass",0.54160394142603,"EpCAM"
"140","knn1-30","Unclass",0.635486519775558,"EpCAM"
"141","knn3-10","Unclass",0.0217599562063774,"EpCAM"
"142","knn3-15","Unclass",0.145271657314904,"EpCAM"
"143","knn3-20","Unclass",0.281031887231422,"EpCAM"
"144","knn3-25","Unclass",0.407280689749555,"EpCAM"
"145","knn3-30","Unclass",0.51909128233201,"EpCAM"
"146","knn5-10","Unclass",0.00362665936772957,"EpCAM"
"147","knn5-15","Unclass",0.062884904885726,"EpCAM"
"148","knn5-20","Unclass",0.183317366908444,"EpCAM"
"149","knn5-25","Unclass",0.312919118653346,"EpCAM"
"150","knn5-30","Unclass",0.426919392363487,"EpCAM"
"151","knn1-10","CD8",0.141868512110727,"EpCAM: SMA"
"152","knn1-15","CD8",0.349480968858132,"EpCAM: SMA"
"153","knn1-20","CD8",0.522491349480969,"EpCAM: SMA"
"154","knn1-25","CD8",0.685121107266436,"EpCAM: SMA"
"155","knn1-30","CD8",0.799307958477509,"EpCAM: SMA"
"156","knn3-10","CD8",0.0173010380622837,"EpCAM: SMA"
"157","knn3-15","CD8",0.1280276816609,"EpCAM: SMA"
"158","knn3-20","CD8",0.307958477508651,"EpCAM: SMA"
"159","knn3-25","CD8",0.463667820069204,"EpCAM: SMA"
"160","knn3-30","CD8",0.619377162629758,"EpCAM: SMA"
"161","knn5-10","CD8",0.00346020761245675,"EpCAM: SMA"
"162","knn5-15","CD8",0.041522491349481,"EpCAM: SMA"
"163","knn5-20","CD8",0.14878892733564,"EpCAM: SMA"
"164","knn5-25","CD8",0.301038062283737,"EpCAM: SMA"
"165","knn5-30","CD8",0.453287197231834,"EpCAM: SMA"
"166","knn1-10","EpCAM",0.698961937716263,"EpCAM: SMA"
"167","knn1-15","EpCAM",0.916955017301038,"EpCAM: SMA"
"168","knn1-20","EpCAM",0.972318339100346,"EpCAM: SMA"
"169","knn1-25","EpCAM",0.98961937716263,"EpCAM: SMA"
"170","knn1-30","EpCAM",0.996539792387543,"EpCAM: SMA"
"171","knn3-10","EpCAM",0.332179930795848,"EpCAM: SMA"
"172","knn3-15","EpCAM",0.792387543252595,"EpCAM: SMA"
"173","knn3-20","EpCAM",0.944636678200692,"EpCAM: SMA"
"174","knn3-25","EpCAM",0.975778546712803,"EpCAM: SMA"
"175","knn3-30","EpCAM",0.993079584775087,"EpCAM: SMA"
"176","knn5-10","EpCAM",0.0657439446366782,"EpCAM: SMA"
"177","knn5-15","EpCAM",0.615916955017301,"EpCAM: SMA"
"178","knn5-20","EpCAM",0.868512110726644,"EpCAM: SMA"
"179","knn5-25","EpCAM",0.965397923875433,"EpCAM: SMA"
"180","knn5-30","EpCAM",0.98961937716263,"EpCAM: SMA"
