"","Var1","Var2","value","L1"
"1","knn1-10","CD8",0.456561894148717,"CD8"
"2","knn1-15","CD8",0.618193475506434,"CD8"
"3","knn1-20","CD8",0.671363365747172,"CD8"
"4","knn1-25","CD8",0.717495840139222,"CD8"
"5","knn1-30","CD8",0.757903735478651,"CD8"
"6","knn3-10","CD8",0.0650159524936266,"CD8"
"7","knn3-15","CD8",0.205382630863877,"CD8"
"8","knn3-20","CD8",0.311737676889493,"CD8"
"9","knn3-25","CD8",0.403666783702505,"CD8"
"10","knn3-30","CD8",0.48477261972003,"CD8"
"11","knn5-10","CD8",0.0121208420474148,"CD8"
"12","knn5-15","CD8",0.0875326301005999,"CD8"
"13","knn5-20","CD8",0.162837559344803,"CD8"
"14","knn5-25","CD8",0.23359335643519,"CD8"
"15","knn5-30","CD8",0.305524600424382,"CD8"
"16","knn1-10","EpCAM",0.198619994809715,"CD8"
"17","knn1-15","EpCAM",0.388553895003587,"CD8"
"18","knn1-20","EpCAM",0.522218999496237,"CD8"
"19","knn1-25","EpCAM",0.618758300639626,"CD8"
"20","knn1-30","EpCAM",0.690628482452257,"CD8"
"21","knn3-10","EpCAM",0.041720732135497,"CD8"
"22","knn3-15","EpCAM",0.223655487199841,"CD8"
"23","knn3-20","EpCAM",0.37676889492726,"CD8"
"24","knn3-25","EpCAM",0.497244569282672,"CD8"
"25","knn3-30","EpCAM",0.588547788785931,"CD8"
"26","knn5-10","EpCAM",0.00554139252293648,"CD8"
"27","knn5-15","EpCAM",0.121147358297587,"CD8"
"28","knn5-20","EpCAM",0.274077579495321,"CD8"
"29","knn5-25","EpCAM",0.406460378280184,"CD8"
"30","knn5-30","EpCAM",0.512616972231975,"CD8"
"31","knn1-10","EpCAM: SMA",0.105897079701406,"CD8"
"32","knn1-15","EpCAM: SMA",0.271375578182484,"CD8"
"33","knn1-20","EpCAM: SMA",0.40771215289969,"CD8"
"34","knn1-25","EpCAM: SMA",0.514403040896393,"CD8"
"35","knn1-30","EpCAM: SMA",0.590975010304242,"CD8"
"36","knn3-10","EpCAM: SMA",0.00483917749248172,"CD8"
"37","knn3-15","EpCAM: SMA",0.0803883554429298,"CD8"
"38","knn3-20","EpCAM: SMA",0.216175370571084,"CD8"
"39","knn3-25","EpCAM: SMA",0.348054406399316,"CD8"
"40","knn3-30","EpCAM: SMA",0.45573755476514,"CD8"
"41","knn5-10","EpCAM: SMA",0.00016792098554353,"CD8"
"42","knn5-15","EpCAM: SMA",0.0172653304227029,"CD8"
"43","knn5-20","EpCAM: SMA",0.0974399682476682,"CD8"
"44","knn5-25","EpCAM: SMA",0.218419405559711,"CD8"
"45","knn5-30","EpCAM: SMA",0.339093531988948,"CD8"
"46","knn1-10","SMA",0.469507075579709,"CD8"
"47","knn1-15","SMA",0.77781000503763,"CD8"
"48","knn1-20","SMA",0.885569481124155,"CD8"
"49","knn1-25","SMA",0.933045323400553,"CD8"
"50","knn1-30","SMA",0.956065763964157,"CD8"
"51","knn3-10","SMA",0.140076633031584,"CD8"
"52","knn3-15","SMA",0.590501778435892,"CD8"
"53","knn3-20","SMA",0.794907414474789,"CD8"
"54","knn3-25","SMA",0.886119040713206,"CD8"
"55","knn3-30","SMA",0.929412123895156,"CD8"
"56","knn5-10","SMA",0.0222266322683072,"CD8"
"57","knn5-15","SMA",0.394980689086663,"CD8"
"58","knn5-20","SMA",0.687178469476544,"CD8"
"59","knn5-25","SMA",0.827163509243287,"CD8"
"60","knn5-30","SMA",0.896514876272765,"CD8"
"61","knn1-10","Unclass",0.28210725571313,"CD8"
"62","knn1-15","Unclass",0.500282412566596,"CD8"
"63","knn1-20","Unclass",0.631428702276093,"CD8"
"64","knn1-25","Unclass",0.721480147159846,"CD8"
"65","knn1-30","Unclass",0.786511365197612,"CD8"
