"","Var1","Var2","value","L1"
"1","knn1-10","CD8",0.708237176058239,"CD8"
"2","knn1-15","CD8",0.874402041845608,"CD8"
"3","knn1-20","CD8",0.916874264492366,"CD8"
"4","knn1-25","CD8",0.943451880607052,"CD8"
"5","knn1-30","CD8",0.960232917118797,"CD8"
"6","knn3-10","CD8",0.341616868660625,"CD8"
"7","knn3-15","CD8",0.692943711696291,"CD8"
"8","knn3-20","CD8",0.809544914999516,"CD8"
"9","knn3-25","CD8",0.871936340063069,"CD8"
"10","knn3-30","CD8",0.910592838257095,"CD8"
"11","knn5-10","CD8",0.120651271313801,"CD8"
"12","knn5-15","CD8",0.536178060348561,"CD8"
"13","knn5-20","CD8",0.702266509758371,"CD8"
"14","knn5-25","CD8",0.793201999052437,"CD8"
"15","knn5-30","CD8",0.851553544955755,"CD8"
"16","knn1-10","EpCAM",0.168059991950808,"CD8"
"17","knn1-15","EpCAM",0.295675342472732,"CD8"
"18","knn1-20","EpCAM",0.367639192431722,"CD8"
"19","knn1-25","EpCAM",0.420595742079442,"CD8"
"20","knn1-30","EpCAM",0.463658918045982,"CD8"
"21","knn3-10","EpCAM",0.0465936126097212,"CD8"
"22","knn3-15","EpCAM",0.208010474138151,"CD8"
"23","knn3-20","EpCAM",0.295680436897903,"CD8"
"24","knn3-25","EpCAM",0.354016699525709,"CD8"
"25","knn3-30","EpCAM",0.39975444870678,"CD8"
"26","knn5-10","EpCAM",0.00682143530334755,"CD8"
"27","knn5-15","EpCAM",0.139857254206722,"CD8"
"28","knn5-20","EpCAM",0.247069431920649,"CD8"
"29","knn5-25","EpCAM",0.312894499549143,"CD8"
"30","knn5-30","EpCAM",0.362290046002659,"CD8"
"31","knn1-10","EpCAM: SMA",5.09442517053588e-06,"CD8"
"32","knn1-15","EpCAM: SMA",1.52832755116076e-05,"CD8"
"33","knn1-20","EpCAM: SMA",2.03777006821435e-05,"CD8"
"34","knn1-25","EpCAM: SMA",4.58498265348229e-05,"CD8"
"35","knn1-30","EpCAM: SMA",6.62275272169665e-05,"CD8"
"36","knn3-10","EpCAM: SMA",0,"CD8"
"37","knn3-15","EpCAM: SMA",0,"CD8"
"38","knn3-20","EpCAM: SMA",0,"CD8"
"39","knn3-25","EpCAM: SMA",0,"CD8"
"40","knn3-30","EpCAM: SMA",0,"CD8"
"41","knn5-10","EpCAM: SMA",0,"CD8"
"42","knn5-15","EpCAM: SMA",0,"CD8"
"43","knn5-20","EpCAM: SMA",0,"CD8"
"44","knn5-25","EpCAM: SMA",0,"CD8"
"45","knn5-30","EpCAM: SMA",0,"CD8"
"46","knn1-10","SMA",1.52832755116076e-05,"CD8"
"47","knn1-15","SMA",3.05665510232153e-05,"CD8"
"48","knn1-20","SMA",7.13219523875024e-05,"CD8"
"49","knn1-25","SMA",9.67940782401818e-05,"CD8"
"50","knn1-30","SMA",0.000112077353751789,"CD8"
"51","knn3-10","SMA",0,"CD8"
"52","knn3-15","SMA",1.01888503410718e-05,"CD8"
"53","knn3-20","SMA",2.03777006821435e-05,"CD8"
"54","knn3-25","SMA",2.54721258526794e-05,"CD8"
"55","knn3-30","SMA",5.60386768758947e-05,"CD8"
"56","knn5-10","SMA",0,"CD8"
"57","knn5-15","SMA",5.09442517053588e-06,"CD8"
"58","knn5-20","SMA",1.52832755116076e-05,"CD8"
"59","knn5-25","SMA",2.03777006821435e-05,"CD8"
"60","knn5-30","SMA",4.07554013642871e-05,"CD8"
"61","knn1-10","Unclass",0.474122867346263,"CD8"
"62","knn1-15","Unclass",0.744066268282618,"CD8"
"63","knn1-20","Unclass",0.851594300357119,"CD8"
"64","knn1-25","Unclass",0.906354276515209,"CD8"
"65","knn1-30","Unclass",0.939676911555685,"CD8"
"66","knn3-10","Unclass",0.158609833259464,"CD8"
"67","knn3-15","Unclass",0.577473470780924,"CD8"
"68","knn3-20","Unclass",0.752507730790196,"CD8"
"69","knn3-25","Unclass",0.842128858390264,"CD8"
"70","knn3-30","Unclass",0.895197485391736,"CD8"
"71","knn5-10","Unclass",0.0286459527339233,"CD8"
"72","knn5-15","Unclass",0.415093762895264,"CD8"
"73","knn5-20","Unclass",0.656941409016114,"CD8"
"74","knn5-25","Unclass",0.779431767816478,"CD8"
"75","knn5-30","Unclass",0.85055503762233,"CD8"
"76","knn1-10","CD8",0.0701833519431357,"EpCAM"
"77","knn1-15","CD8",0.177893256896974,"EpCAM"
"78","knn1-20","CD8",0.293283109561807,"EpCAM"
"79","knn1-25","CD8",0.410892521582832,"EpCAM"
"80","knn1-30","CD8",0.520239862196683,"EpCAM"
"81","knn3-10","CD8",0.00496677469429995,"EpCAM"
"82","knn3-15","CD8",0.0423877965086195,"EpCAM"
"83","knn3-20","CD8",0.107228206105831,"EpCAM"
"84","knn3-25","CD8",0.194660802309431,"EpCAM"
"85","knn3-30","CD8",0.296047346060623,"EpCAM"
"86","knn5-10","CD8",0.000578719464037692,"EpCAM"
"87","knn5-15","CD8",0.0122841716822354,"EpCAM"
"88","knn5-20","CD8",0.0424609874996596,"EpCAM"
"89","knn5-25","CD8",0.0943261662899316,"EpCAM"
"90","knn5-30","CD8",0.167355456303276,"EpCAM"
"91","knn1-10","EpCAM",0.840091301506032,"EpCAM"
"92","knn1-15","EpCAM",0.989588155995534,"EpCAM"
"93","knn1-20","EpCAM",0.996034069555271,"EpCAM"
"94","knn1-25","EpCAM",0.997867248563414,"EpCAM"
"95","knn1-30","EpCAM",0.998645115607724,"EpCAM"
"96","knn3-10","EpCAM",0.510645033906152,"EpCAM"
"97","knn3-15","EpCAM",0.95960708352624,"EpCAM"
"98","knn3-20","EpCAM",0.990231555870258,"EpCAM"
"99","knn3-25","EpCAM",0.995577902448324,"EpCAM"
"100","knn3-30","EpCAM",0.997324273536861,"EpCAM"
"101","knn5-10","EpCAM",0.163120591519377,"EpCAM"
"102","knn5-15","EpCAM",0.869143018600724,"EpCAM"
"103","knn5-20","EpCAM",0.977751640839892,"EpCAM"
"104","knn5-25","EpCAM",0.991841757673139,"EpCAM"
"105","knn5-30","EpCAM",0.995559179171546,"EpCAM"
"106","knn1-10","EpCAM: SMA",1.19148124948937e-05,"EpCAM"
"107","knn1-15","EpCAM: SMA",3.744655355538e-05,"EpCAM"
"108","knn1-20","EpCAM: SMA",5.95740624744683e-05,"EpCAM"
"109","knn1-25","EpCAM: SMA",9.87227321005474e-05,"EpCAM"
"110","knn1-30","EpCAM: SMA",0.000125956589231733,"EpCAM"
"111","knn3-10","EpCAM: SMA",0,"EpCAM"
"112","knn3-15","EpCAM: SMA",5.10634821209728e-06,"EpCAM"
"113","knn3-20","EpCAM: SMA",1.70211607069909e-05,"EpCAM"
"114","knn3-25","EpCAM: SMA",3.744655355538e-05,"EpCAM"
"115","knn3-30","EpCAM: SMA",6.12761785451674e-05,"EpCAM"
"116","knn5-10","EpCAM: SMA",0,"EpCAM"
"117","knn5-15","EpCAM: SMA",0,"EpCAM"
"118","knn5-20","EpCAM: SMA",8.51058035349546e-06,"EpCAM"
"119","knn5-25","EpCAM: SMA",1.70211607069909e-05,"EpCAM"
"120","knn5-30","EpCAM: SMA",2.89359732018846e-05,"EpCAM"
"121","knn1-10","SMA",1.872327677769e-05,"EpCAM"
"122","knn1-15","SMA",4.76592499795746e-05,"EpCAM"
"123","knn1-20","SMA",0.000117446008878237,"EpCAM"
"124","knn1-25","SMA",0.000185530651706201,"EpCAM"
"125","knn1-30","SMA",0.000292763964160244,"EpCAM"
"126","knn3-10","SMA",0,"EpCAM"
"127","knn3-15","SMA",1.02126964241946e-05,"EpCAM"
"128","knn3-20","SMA",2.89359732018846e-05,"EpCAM"
"129","knn3-25","SMA",4.76592499795746e-05,"EpCAM"
"130","knn3-30","SMA",8.34036874642556e-05,"EpCAM"
"131","knn5-10","SMA",0,"EpCAM"
"132","knn5-15","SMA",1.70211607069909e-06,"EpCAM"
"133","knn5-20","SMA",1.53190446362918e-05,"EpCAM"
"134","knn5-25","SMA",3.5744437484681e-05,"EpCAM"
"135","knn5-30","SMA",5.27655981916719e-05,"EpCAM"
"136","knn1-10","Unclass",0.206030937661701,"EpCAM"
"137","knn1-15","Unclass",0.463355143113919,"EpCAM"
"138","knn1-20","Unclass",0.664700155232986,"EpCAM"
