"","Var1","Var2","value","L1"
"1","knn1-10","CD8",0.350330974663319,"CD8"
"2","knn1-15","CD8",0.540584341474549,"CD8"
"3","knn1-20","CD8",0.62866925359507,"CD8"
"4","knn1-25","CD8",0.69835653960283,"CD8"
"5","knn1-30","CD8",0.751312485733851,"CD8"
"6","knn3-10","CD8",0.0422506277105684,"CD8"
"7","knn3-15","CD8",0.177995891349007,"CD8"
"8","knn3-20","CD8",0.303446701666286,"CD8"
"9","knn3-25","CD8",0.410933576808948,"CD8"
"10","knn3-30","CD8",0.504359735220269,"CD8"
"11","knn5-10","CD8",0.00643688655558092,"CD8"
"12","knn5-15","CD8",0.064163433006163,"CD8"
"13","knn5-20","CD8",0.149897283725177,"CD8"
"14","knn5-25","CD8",0.241520200867382,"CD8"
"15","knn5-30","CD8",0.330312713992239,"CD8"
"16","knn1-10","EpCAM",0.238735448527733,"CD8"
"17","knn1-15","EpCAM",0.422643232138781,"CD8"
"18","knn1-20","EpCAM",0.533713763980826,"CD8"
"19","knn1-25","EpCAM",0.613604199954348,"CD8"
"20","knn1-30","EpCAM",0.671422049760329,"CD8"
"21","knn3-10","EpCAM",0.0676101346724492,"CD8"
"22","knn3-15","EpCAM",0.291075097009815,"CD8"
"23","knn3-20","EpCAM",0.431180095868523,"CD8"
"24","knn3-25","EpCAM",0.529376854599407,"CD8"
"25","knn3-30","EpCAM",0.602944533211596,"CD8"
"26","knn5-10","EpCAM",0.0105683633873545,"CD8"
"27","knn5-15","EpCAM",0.183907783611048,"CD8"
"28","knn5-20","EpCAM",0.353617895457658,"CD8"
"29","knn5-25","EpCAM",0.469344898425017,"CD8"
"30","knn5-30","EpCAM",0.55240812599863,"CD8"
"31","knn1-10","SMA",0.30052499429354,"CD8"
"32","knn1-15","SMA",0.528304040173476,"CD8"
"33","knn1-20","SMA",0.64106368409039,"CD8"
"34","knn1-25","SMA",0.71894544624515,"CD8"
"35","knn1-30","SMA",0.776329605112988,"CD8"
"36","knn3-10","SMA",0.0787263181921936,"CD8"
"37","knn3-15","SMA",0.359233051814654,"CD8"
"38","knn3-20","SMA",0.517073727459484,"CD8"
"39","knn3-25","SMA",0.617073727459484,"CD8"
"40","knn3-30","SMA",0.692627254051586,"CD8"
"41","knn5-10","SMA",0.0111846610362931,"CD8"
"42","knn5-15","SMA",0.228326866012326,"CD8"
"43","knn5-20","SMA",0.421182378452408,"CD8"
"44","knn5-25","SMA",0.542136498516321,"CD8"
"45","knn5-30","SMA",0.627139922392148,"CD8"
"46","knn1-10","Unclass",0.196941337594157,"CD8"
"47","knn1-15","Unclass",0.338735448527733,"CD8"
"48","knn1-20","Unclass",0.427185574069847,"CD8"
"49","knn1-25","Unclass",0.503469527505136,"CD8"
"50","knn1-30","Unclass",0.567496005478201,"CD8"
"51","knn3-10","Unclass",0.0501711937913718,"CD8"
"52","knn3-15","Unclass",0.205569504679297,"CD8"
"53","knn3-20","Unclass",0.299840219128053,"CD8"
"54","knn3-25","Unclass",0.371947044053869,"CD8"
"55","knn3-30","Unclass",0.438096325039945,"CD8"
"56","knn5-10","Unclass",0.00883359963478658,"CD8"
"57","knn5-15","Unclass",0.125199726089934,"CD8"
"58","knn5-20","Unclass",0.229445332115955,"CD8"
"59","knn5-25","Unclass",0.302876055695047,"CD8"
"60","knn5-30","Unclass",0.365213421593244,"CD8"
"61","knn1-10","CD8",0.0194649643184127,"EpCAM"
"62","knn1-15","CD8",0.0524653809868213,"EpCAM"
"63","knn1-20","CD8",0.0951522930001101,"EpCAM"
"64","knn1-25","CD8",0.146856801240808,"EpCAM"
"65","knn1-30","CD8",0.204931180035591,"EpCAM"
"66","knn3-10","CD8",0.000533725754148916,"EpCAM"
