"","Var1","Var2","value","L1"
"1","knn1-10","CD8",0.571787673405143,"CD8"
"2","knn1-15","CD8",0.810337941808699,"CD8"
"3","knn1-20","CD8",0.873803343004475,"CD8"
"4","knn1-25","CD8",0.908537229981323,"CD8"
"5","knn1-30","CD8",0.930320792172248,"CD8"
"6","knn3-10","CD8",0.244769948198701,"CD8"
"7","knn3-15","CD8",0.599144867442707,"CD8"
"8","knn3-20","CD8",0.738403439324351,"CD8"
"9","knn3-25","CD8",0.810296829666522,"CD8"
"10","knn3-30","CD8",0.85667132604278,"CD8"
"11","knn5-10","CD8",0.0876628334488389,"CD8"
"12","knn5-15","CD8",0.420970716408443,"CD8"
"13","knn5-20","CD8",0.613369668636134,"CD8"
"14","knn5-25","CD8",0.714247119213466,"CD8"
"15","knn5-30","CD8",0.778634607026652,"CD8"
"16","knn1-10","EpCAM",0.234227620311748,"CD8"
"17","knn1-15","EpCAM",0.451793076715257,"CD8"
"18","knn1-20","EpCAM",0.588291261907838,"CD8"
"19","knn1-25","EpCAM",0.692463557022541,"CD8"
"20","knn1-30","EpCAM",0.768309586176923,"CD8"
"21","knn3-10","EpCAM",0.051243348642712,"CD8"
"22","knn3-15","EpCAM",0.275662786463534,"CD8"
"23","knn3-20","EpCAM",0.447235502096719,"CD8"
"24","knn3-25","EpCAM",0.577455275862474,"CD8"
"25","knn3-30","EpCAM",0.677504610433087,"CD8"
"26","knn5-10","EpCAM",0.00750590252898406,"CD8"
"27","knn5-15","EpCAM",0.156860441896797,"CD8"
"28","knn5-20","EpCAM",0.340062020603056,"CD8"
"29","knn5-25","EpCAM",0.486509344202601,"CD8"
"30","knn5-30","EpCAM",0.60329132063947,"CD8"
"31","knn1-10","EpCAM: SMA",0.0609869263387875,"CD8"
"32","knn1-15","EpCAM: SMA",0.181304547002925,"CD8"
"33","knn1-20","EpCAM: SMA",0.307882959604384,"CD8"
"34","knn1-25","EpCAM: SMA",0.43031491900908,"CD8"
"35","knn1-30","EpCAM: SMA",0.536102333995043,"CD8"
"36","knn3-10","EpCAM: SMA",0.00123336426532602,"CD8"
"37","knn3-15","EpCAM: SMA",0.0305404484747395,"CD8"
"38","knn3-20","EpCAM: SMA",0.106979667109112,"CD8"
"39","knn3-25","EpCAM: SMA",0.217072110697379,"CD8"
"40","knn3-30","EpCAM: SMA",0.336009538016985,"CD8"
"41","knn5-10","EpCAM: SMA",4.1112142177534e-05,"CD8"
"42","knn5-15","EpCAM: SMA",0.00424629697062244,"CD8"
"43","knn5-20","EpCAM: SMA",0.0329778111895505,"CD8"
"44","knn5-25","EpCAM: SMA",0.099620593659333,"CD8"
"45","knn5-30","EpCAM: SMA",0.196815570930192,"CD8"
"46","knn1-10","SMA",0.200192639751918,"CD8"
"47","knn1-15","SMA",0.423378713307413,"CD8"
"48","knn1-20","SMA",0.572615789411861,"CD8"
"49","knn1-25","SMA",0.684376211339903,"CD8"
"50","knn1-30","SMA",0.763393748605124,"CD8"
"51","knn3-10","SMA",0.0284261097341806,"CD8"
"52","knn3-15","SMA",0.212908038011112,"CD8"
"53","knn3-20","SMA",0.38572586423596,"CD8"
"54","knn3-25","SMA",0.528402617081508,"CD8"
"55","knn3-30","SMA",0.639740171261438,"CD8"
"56","knn5-10","SMA",0.00257244546767998,"CD8"
"57","knn5-15","SMA",0.100372358544865,"CD8"
"58","knn5-20","SMA",0.26221911597148,"CD8"
"59","knn5-25","SMA",0.408766283344884,"CD8"
"60","knn5-30","SMA",0.535127388909119,"CD8"
"61","knn1-10","Unclass",0.0943758589501134,"CD8"
"62","knn1-15","Unclass",0.212925657500617,"CD8"
"63","knn1-20","Unclass",0.310484770887905,"CD8"
"64","knn1-25","Unclass",0.396638201402511,"CD8"
"65","knn1-30","Unclass",0.474122843080826,"CD8"
"66","knn3-10","Unclass",0.00983754830676706,"CD8"
"67","knn3-15","Unclass",0.079839780108771,"CD8"
"68","knn3-20","Unclass",0.15945638001715,"CD8"
"69","knn3-25","Unclass",0.229581948245686,"CD8"
"70","knn3-30","Unclass",0.295055971244993,"CD8"
"71","knn5-10","Unclass",0.000857481822559994,"CD8"
"72","knn5-15","Unclass",0.0325138312992612,"CD8"
"73","knn5-20","Unclass",0.0957149401524673,"CD8"
"74","knn5-25","Unclass",0.158358098504693,"CD8"
"75","knn5-30","Unclass",0.214669986961578,"CD8"
"76","knn1-10","CD8",0.0468791911057533,"EpCAM"
"77","knn1-15","CD8",0.118593695659047,"EpCAM"
"78","knn1-20","CD8",0.190529516093336,"EpCAM"
"79","knn1-25","CD8",0.266135916507819,"EpCAM"
"80","knn1-30","CD8",0.341704581034759,"EpCAM"
"81","knn3-10","CD8",0.00451912750548445,"EpCAM"
"82","knn3-15","CD8",0.0324477638426964,"EpCAM"
"83","knn3-20","CD8",0.0729801866192622,"EpCAM"
"84","knn3-25","CD8",0.122570242294995,"EpCAM"
"85","knn3-30","CD8",0.179768668810473,"EpCAM"
"86","knn5-10","CD8",0.000505864870846375,"EpCAM"
"87","knn5-15","CD8",0.0121897115652336,"EpCAM"
"88","knn5-20","CD8",0.0369536327930982,"EpCAM"
"89","knn5-25","CD8",0.0696461699603977,"EpCAM"
"90","knn5-30","CD8",0.110675278608137,"EpCAM"
"91","knn1-10","EpCAM",0.758791186936448,"EpCAM"
"92","knn1-15","EpCAM",0.96508308524537,"EpCAM"
"93","knn1-20","EpCAM",0.98766546421771,"EpCAM"
"94","knn1-25","EpCAM",0.994955629735471,"EpCAM"
"95","knn1-30","EpCAM",0.997541047976591,"EpCAM"
"96","knn3-10","EpCAM",0.409140651851761,"EpCAM"
"97","knn3-15","EpCAM",0.890389485353886,"EpCAM"
"98","knn3-20","EpCAM",0.967829645925187,"EpCAM"
"99","knn3-25","EpCAM",0.987683822217055,"EpCAM"
"100","knn3-30","EpCAM",0.994342676535111,"EpCAM"
"101","knn5-10","EpCAM",0.126465197822741,"EpCAM"
