"","Var1","Var2","value","L1"
"1","knn1-10","CD8",0.554814989579647,"CD8"
"2","knn1-15","CD8",0.699245015925445,"CD8"
"3","knn1-20","CD8",0.745645078840785,"CD8"
"4","knn1-25","CD8",0.784161063269238,"CD8"
"5","knn1-30","CD8",0.819570602807597,"CD8"
"6","knn3-10","CD8",0.128229326412646,"CD8"
"7","knn3-15","CD8",0.301384137470017,"CD8"
"8","knn3-20","CD8",0.414336832999096,"CD8"
"9","knn3-25","CD8",0.507884078486886,"CD8"
"10","knn3-30","CD8",0.588258424757186,"CD8"
"11","knn5-10","CD8",0.038869883213401,"CD8"
"12","knn5-15","CD8",0.156482246077622,"CD8"
"13","knn5-20","CD8",0.254964413511069,"CD8"
"14","knn5-25","CD8",0.337776729188785,"CD8"
"15","knn5-30","CD8",0.414749714914868,"CD8"
"16","knn1-10","EpCAM",0.22413589713342,"CD8"
"17","knn1-15","EpCAM",0.407789705477567,"CD8"
"18","knn1-20","EpCAM",0.528036648185286,"CD8"
"19","knn1-25","EpCAM",0.615429987023711,"CD8"
"20","knn1-30","EpCAM",0.683811096693012,"CD8"
"21","knn3-10","EpCAM",0.0460854862176084,"CD8"
"22","knn3-15","EpCAM",0.238645747316268,"CD8"
"23","knn3-20","EpCAM",0.386575439424325,"CD8"
"24","knn3-25","EpCAM",0.499587118084228,"CD8"
"25","knn3-30","EpCAM",0.588474696236876,"CD8"
"26","knn5-10","EpCAM",0.005957296213283,"CD8"
"27","knn5-15","EpCAM",0.125339153002241,"CD8"
"28","knn5-20","EpCAM",0.279560379064921,"CD8"
"29","knn5-25","EpCAM",0.406000550509221,"CD8"
"30","knn5-30","EpCAM",0.506665093783178,"CD8"
"31","knn1-10","SMA",0.543470567417718,"CD8"
"32","knn1-15","SMA",0.848924540914632,"CD8"
"33","knn1-20","SMA",0.940505682041603,"CD8"
"34","knn1-25","SMA",0.974617592701821,"CD8"
"35","knn1-30","SMA",0.98812472966065,"CD8"
"36","knn3-10","SMA",0.178148716133852,"CD8"
"37","knn3-15","SMA",0.684243639652393,"CD8"
"38","knn3-20","SMA",0.873894066297039,"CD8"
"39","knn3-25","SMA",0.945676536510558,"CD8"
"40","knn3-30","SMA",0.975580983838622,"CD8"
"41","knn5-10","SMA",0.0300813967205379,"CD8"
"42","knn5-15","SMA",0.484487436593134,"CD8"
"43","knn5-20","SMA",0.783610554048209,"CD8"
"44","knn5-25","SMA",0.904801226849121,"CD8"
"45","knn5-30","SMA",0.956372144233416,"CD8"
"46","knn1-10","Unclass",0.159667335142149,"CD8"
"47","knn1-15","Unclass",0.332881129330345,"CD8"
"48","knn1-20","Unclass",0.462506389839173,"CD8"
"49","knn1-25","Unclass",0.570071959419606,"CD8"
"50","knn1-30","Unclass",0.655066650937832,"CD8"
"51","knn3-10","Unclass",0.0300224135897133,"CD8"
"52","knn3-15","Unclass",0.174590067240769,"CD8"
"53","knn3-20","Unclass",0.304372616098463,"CD8"
"54","knn3-25","Unclass",0.417679210412489,"CD8"
"55","knn3-30","Unclass",0.515827140104597,"CD8"
"56","knn5-10","Unclass",0.003735598285557,"CD8"
"57","knn5-15","Unclass",0.0891235106759467,"CD8"
"58","knn5-20","Unclass",0.209272148165625,"CD8"
"59","knn5-25","Unclass",0.319138059848217,"CD8"
"60","knn5-30","Unclass",0.417384294758366,"CD8"
"61","knn1-10","CD8",0.0338713512870816,"EpCAM"
"62","knn1-15","CD8",0.0806630600638091,"EpCAM"
"63","knn1-20","CD8",0.134412837128193,"EpCAM"
"64","knn1-25","CD8",0.195700315082338,"EpCAM"
"65","knn1-30","CD8",0.261384578800309,"EpCAM"
"66","knn3-10","CD8",0.00148128331648931,"EpCAM"
"67","knn3-15","CD8",0.0142579711868101,"EpCAM"
"68","knn3-20","CD8",0.0352758456691041,"EpCAM"
"69","knn3-25","CD8",0.0644011453936548,"EpCAM"
"70","knn3-30","CD8",0.101970750847155,"EpCAM"
"71","knn5-10","CD8",7.4311872064681e-05,"EpCAM"
"72","knn5-15","CD8",0.00218724610110378,"EpCAM"
"73","knn5-20","CD8",0.00899173651982641,"EpCAM"
"74","knn5-25","CD8",0.0212061312248578,"EpCAM"
