"","Var1","Var2","value","L1"
"1","knn1-10","CD8",0.528692948745628,"CD8"
"2","knn1-15","CD8",0.702865696561452,"CD8"
"3","knn1-20","CD8",0.759445571915886,"CD8"
"4","knn1-25","CD8",0.797875555939376,"CD8"
"5","knn1-30","CD8",0.828648329663054,"CD8"
"6","knn3-10","CD8",0.162974797414972,"CD8"
"7","knn3-15","CD8",0.367229442837198,"CD8"
"8","knn3-20","CD8",0.487902471321444,"CD8"
"9","knn3-25","CD8",0.571412121997208,"CD8"
"10","knn3-30","CD8",0.637131712653108,"CD8"
"11","knn5-10","CD8",0.062581861623271,"CD8"
"12","knn5-15","CD8",0.220418267916001,"CD8"
"13","knn5-20","CD8",0.338327791931143,"CD8"
"14","knn5-25","CD8",0.427004620234034,"CD8"
"15","knn5-30","CD8",0.497358838176663,"CD8"
"16","knn1-10","EpCAM",0.155087295076068,"CD8"
"17","knn1-15","EpCAM",0.295090461591606,"CD8"
"18","knn1-20","EpCAM",0.407602515940527,"CD8"
"19","knn1-25","EpCAM",0.499431466528491,"CD8"
"20","knn1-30","EpCAM",0.576492940109677,"CD8"
"21","knn3-10","EpCAM",0.0336082444549995,"CD8"
"22","knn3-15","EpCAM",0.176547634468961,"CD8"
"23","knn3-20","EpCAM",0.29979705514055,"CD8"
"24","knn3-25","EpCAM",0.406048044676656,"CD8"
"25","knn3-30","EpCAM",0.493199188220562,"CD8"
"26","knn5-10","EpCAM",0.00470659354894425,"CD8"
"27","knn5-15","EpCAM",0.0971832404968551,"CD8"
"28","knn5-20","EpCAM",0.219525886264519,"CD8"
"29","knn5-25","EpCAM",0.329663053960303,"CD8"
"30","knn5-30","EpCAM",0.427407631302445,"CD8"
"31","knn1-10","EpCAM: SMA",0.113807447068814,"CD8"
"32","knn1-15","EpCAM: SMA",0.234422902543288,"CD8"
"33","knn1-20","EpCAM: SMA",0.327705571628021,"CD8"
"34","knn1-25","EpCAM: SMA",0.403068641420902,"CD8"
"35","knn1-30","EpCAM: SMA",0.467233760812931,"CD8"
"36","knn3-10","EpCAM: SMA",0.0185241158944687,"CD8"
"37","knn3-15","EpCAM: SMA",0.118283748578666,"CD8"
"38","knn3-20","EpCAM: SMA",0.209738474603106,"CD8"
"39","knn3-25","EpCAM: SMA",0.285274263425306,"CD8"
"40","knn3-30","EpCAM: SMA",0.350202225196828,"CD8"
"41","knn5-10","EpCAM: SMA",0.00241806641046677,"CD8"
"42","knn5-15","EpCAM: SMA",0.0582207061329649,"CD8"
"43","knn5-20","EpCAM: SMA",0.143601479626351,"CD8"
"44","knn5-25","EpCAM: SMA",0.217467651165134,"CD8"
"45","knn5-30","EpCAM: SMA",0.2814456582754,"CD8"
"46","knn1-10","SMA",0.311973746707544,"CD8"
"47","knn1-15","SMA",0.555881802610936,"CD8"
"48","knn1-20","SMA",0.693236610676915,"CD8"
"49","knn1-25","SMA",0.77949537256934,"CD8"
"50","knn1-30","SMA",0.838435741324467,"CD8"
"51","knn3-10","SMA",0.077334945377607,"CD8"
"52","knn3-15","SMA",0.334643119305669,"CD8"
"53","knn3-20","SMA",0.52702333146221,"CD8"
"54","knn3-25","SMA",0.654072570778819,"CD8"
"55","knn3-30","SMA",0.74110856830318,"CD8"
"56","knn5-10","SMA",0.0139902413748435,"CD8"
"57","knn5-15","SMA",0.189602314434993,"CD8"
"58","knn5-20","SMA",0.388589029462988,"CD8"
"59","knn5-25","SMA",0.544352807403889,"CD8"
"60","knn5-30","SMA",0.655641435295134,"CD8"
"61","knn1-10","Unclass",0.276163334628726,"CD8"
"62","knn1-15","Unclass",0.513508067417994,"CD8"
"63","knn1-20","Unclass",0.660031377290326,"CD8"
"64","knn1-25","Unclass",0.749917238798451,"CD8"
"65","knn1-30","Unclass",0.810354505807677,"CD8"
"66","knn3-10","Unclass",0.0642514789066885,"CD8"
"67","knn3-15","Unclass",0.32107028225168,"CD8"
"68","knn3-20","Unclass",0.510471091152468,"CD8"
"69","knn3-25","Unclass",0.638283172848569,"CD8"
"70","knn3-30","Unclass",0.72386545187616,"CD8"
"71","knn5-10","Unclass",0.00895260301970436,"CD8"
"72","knn5-15","Unclass",0.183513968651496,"CD8"
"73","knn5-20","Unclass",0.389452624609583,"CD8"
"74","knn5-25","Unclass",0.544309627646559,"CD8"
"75","knn5-30","Unclass",0.651222706795054,"CD8"
"76","knn1-10","CD8",0.0179820193104255,"EpCAM"
"77","knn1-15","CD8",0.0470660041035652,"EpCAM"
