"","Var1","Var2","value","L1"
"1","knn1-10","CD8",0.554433744491338,"CD8"
"2","knn1-15","CD8",0.784596730944109,"CD8"
"3","knn1-20","CD8",0.836034229486791,"CD8"
"4","knn1-25","CD8",0.871068155851423,"CD8"
"5","knn1-30","CD8",0.897404807983771,"CD8"
"6","knn3-10","CD8",0.134854384778604,"CD8"
"7","knn3-15","CD8",0.389057290087905,"CD8"
"8","knn3-20","CD8",0.542845151211323,"CD8"
"9","knn3-25","CD8",0.651327908223937,"CD8"
"10","knn3-30","CD8",0.731212255462028,"CD8"
"11","knn5-10","CD8",0.0331802177816121,"CD8"
"12","knn5-15","CD8",0.179261780959265,"CD8"
"13","knn5-20","CD8",0.321764170960897,"CD8"
"14","knn5-25","CD8",0.446324060904237,"CD8"
"15","knn5-30","CD8",0.549712033949682,"CD8"
"16","knn1-10","EpCAM",0.470573833562618,"CD8"
"17","knn1-15","EpCAM",0.786345512626204,"CD8"
"18","knn1-20","EpCAM",0.884836896961783,"CD8"
"19","knn1-25","EpCAM",0.928171707044093,"CD8"
"20","knn1-30","EpCAM",0.950416210040339,"CD8"
"21","knn3-10","EpCAM",0.135588873085084,"CD8"
"22","knn3-15","EpCAM",0.627556135891995,"CD8"
"23","knn3-20","EpCAM",0.812798750204024,"CD8"
"24","knn3-25","EpCAM",0.885361531466412,"CD8"
"25","knn3-30","EpCAM",0.920616970177443,"CD8"
"26","knn5-10","EpCAM",0.0178842073355562,"CD8"
"27","knn5-15","EpCAM",0.443852449460209,"CD8"
"28","knn5-20","EpCAM",0.734954648261711,"CD8"
"29","knn5-25","EpCAM",0.845384382213724,"CD8"
"30","knn5-30","EpCAM",0.895434513955278,"CD8"
"31","knn1-10","EpCAM: SMA",0.092149136101849,"CD8"
"32","knn1-15","EpCAM: SMA",0.236843332478373,"CD8"
"33","knn1-20","EpCAM: SMA",0.35606360901905,"CD8"
"34","knn1-25","EpCAM: SMA",0.446673817240656,"CD8"
"35","knn1-30","EpCAM: SMA",0.51653181616807,"CD8"
"36","knn3-10","EpCAM: SMA",0.00500151561079115,"CD8"
"37","knn3-15","EpCAM: SMA",0.078800102595192,"CD8"
"38","knn3-20","EpCAM: SMA",0.191678130902138,"CD8"
"39","knn3-25","EpCAM: SMA",0.290717466831441,"CD8"
"40","knn3-30","EpCAM: SMA",0.37242054701891,"CD8"
"41","knn5-10","EpCAM: SMA",0.000151561079114883,"CD8"
"42","knn5-15","EpCAM: SMA",0.0221395760953203,"CD8"
"43","knn5-20","EpCAM: SMA",0.103061533798121,"CD8"
