"","Var1","Var2","value","L1"
"1","knn1-10","CD8",0.601981339539253,"CD8"
"2","knn1-15","CD8",0.833294190490424,"CD8"
"3","knn1-20","CD8",0.882678224480646,"CD8"
"4","knn1-25","CD8",0.912190148813972,"CD8"
"5","knn1-30","CD8",0.93328458270171,"CD8"
"6","knn3-10","CD8",0.148744582274697,"CD8"
"7","knn3-15","CD8",0.482081474048295,"CD8"
"8","knn3-20","CD8",0.652059269381045,"CD8"
"9","knn3-25","CD8",0.754980037150116,"CD8"
"10","knn3-30","CD8",0.822021051732605,"CD8"
"11","knn5-10","CD8",0.0270726135320366,"CD8"
"12","knn5-15","CD8",0.246717338856033,"CD8"
"13","knn5-20","CD8",0.445192903046737,"CD8"
"14","knn5-25","CD8",0.583534385208275,"CD8"
"15","knn5-30","CD8",0.684693725046438,"CD8"
"16","knn1-10","EpCAM",0.155832995281508,"CD8"
"17","knn1-15","EpCAM",0.33181565856054,"CD8"
"18","knn1-20","EpCAM",0.46668232380383,"CD8"
"19","knn1-25","EpCAM",0.567398637829067,"CD8"
"20","knn1-30","EpCAM",0.643353545274035,"CD8"
"21","knn3-10","EpCAM",0.0260264320942844,"CD8"
"22","knn3-15","EpCAM",0.193431475115827,"CD8"
"23","knn3-20","EpCAM",0.34192518735188,"CD8"
"24","knn3-25","EpCAM",0.454923457949911,"CD8"
"25","knn3-30","EpCAM",0.540165894485129,"CD8"
"26","knn5-10","EpCAM",0.00216709012105814,"CD8"
"27","knn5-15","EpCAM",0.101137989196575,"CD8"
"28","knn5-20","EpCAM",0.259047334372398,"CD8"
"29","knn5-25","EpCAM",0.385096184640348,"CD8"
"30","knn5-30","EpCAM",0.47979695539851,"CD8"
"31","knn1-10","SMA",0.407925358157013,"CD8"
"32","knn1-15","SMA",0.713981467643103,"CD8"
"33","knn1-20","SMA",0.834671306872772,"CD8"
"34","knn1-25","SMA",0.890887546170762,"CD8"
"35","knn1-30","SMA",0.919892392766403,"CD8"
"36","knn3-10","SMA",0.102072079765997,"CD8"
"37","knn3-15","SMA",0.521307940303606,"CD8"
"38","knn3-20","SMA",0.736511732177552,"CD8"
"39","knn3-25","SMA",0.834511177060871,"CD8"
"40","knn3-30","SMA",0.884231483656084,"CD8"
"41","knn5-10","SMA",0.0125221512906463,"CD8"
