"","Var1","Var2","value","L1"
"1","knn1-10","CD8",0.593390481694331,"CD8"
"2","knn1-15","CD8",0.772573067497137,"CD8"
"3","knn1-20","CD8",0.829293350884515,"CD8"
"4","knn1-25","CD8",0.867477873738509,"CD8"
"5","knn1-30","CD8",0.894050791408482,"CD8"
"6","knn3-10","CD8",0.268896951017219,"CD8"
"7","knn3-15","CD8",0.529703235196541,"CD8"
"8","knn3-20","CD8",0.651908691045687,"CD8"
"9","knn3-25","CD8",0.731263578086707,"CD8"
"10","knn3-30","CD8",0.78553311715414,"CD8"
"11","knn5-10","CD8",0.128316263738616,"CD8"
"12","knn5-15","CD8",0.378442011536692,"CD8"
"13","knn5-20","CD8",0.52140923149367,"CD8"
"14","knn5-25","CD8",0.616260528033733,"CD8"
"15","knn5-30","CD8",0.687246497790049,"CD8"
"16","knn1-10","EpCAM",0.116811677957214,"CD8"
"17","knn1-15","EpCAM",0.213471602401515,"CD8"
"18","knn1-20","EpCAM",0.288759752143064,"CD8"
"19","knn1-25","EpCAM",0.357230765937865,"CD8"
"20","knn1-30","EpCAM",0.417964276923406,"CD8"
"21","knn3-10","EpCAM",0.0244111257370961,"CD8"
"22","knn3-15","EpCAM",0.116854485718261,"CD8"
"23","knn3-20","EpCAM",0.192431587846877,"CD8"
"24","knn3-25","EpCAM",0.260784880298798,"CD8"
"25","knn3-30","EpCAM",0.32375509679905,"CD8"
"26","knn5-10","EpCAM",0.00374567909161931,"CD8"
"27","knn5-15","EpCAM",0.0640297085861667,"CD8"
"28","knn5-20","EpCAM",0.136556757740178,"CD8"
"29","knn5-25","EpCAM",0.201196476921266,"CD8"
"30","knn5-30","EpCAM",0.263610192527905,"CD8"
"31","knn1-10","SMA",0.378195866910671,"CD8"
"32","knn1-15","SMA",0.63753598527413,"CD8"
"33","knn1-20","SMA",0.757279994863069,"CD8"
"34","knn1-25","SMA",0.826307509551482,"CD8"
"35","knn1-30","SMA",0.869735983133742,"CD8"
"36","knn3-10","SMA",0.104536552476964,"CD8"
"37","knn3-15","SMA",0.451653984867456,"CD8"
"38","knn3-20","SMA",0.64207360794512,"CD8"
"39","knn3-25","SMA",0.751383225778834,"CD8"
"40","knn3-30","SMA",0.817799467043375,"CD8"
"41","knn5-10","SMA",0.0179792596397727,"CD8"
"42","knn5-15","SMA",0.285538468124271,"CD8"
"43","knn5-20","SMA",0.528686550871673,"CD8"
"44","knn5-25","SMA",0.674479083057758,"CD8"
"45","knn5-30","SMA",0.765627508267249,"CD8"
"46","knn1-10","Unclass",0.101861067411522,"CD8"
"47","knn1-15","Unclass",0.2124121103156,"CD8"
"48","knn1-20","Unclass",0.298380796438394,"CD8"
"49","knn1-25","Unclass",0.378634646461403,"CD8"
"50","knn1-30","Unclass",0.448058132939502,"CD8"
"51","knn3-10","Unclass",0.0230091715628043,"CD8"
"52","knn3-15","Unclass",0.106666238589056,"CD8"
"53","knn3-20","Unclass",0.184822508320759,"CD8"
"54","knn3-25","Unclass",0.256760950760373,"CD8"
"55","knn3-30","Unclass",0.325050031570724,"CD8"
"56","knn5-10","Unclass",0.00397041983711647,"CD8"
"57","knn5-15","Unclass",0.0598131441230295,"CD8"
"58","knn5-20","Unclass",0.127085540608512,"CD8"
"59","knn5-25","Unclass",0.191885788893526,"CD8"
"60","knn5-30","Unclass",0.254620562708019,"CD8"
"61","knn1-10","CD8",0.0259963592703048,"EpCAM"
"62","knn1-15","CD8",0.0633448235795345,"EpCAM"
"63","knn1-20","CD8",0.107577752817692,"EpCAM"
"64","knn1-25","CD8",0.157213679848174,"EpCAM"
"65","knn1-30","CD8",0.209762190634804,"EpCAM"
"66","knn3-10","CD8",0.000979898524342538,"EpCAM"
"67","knn3-15","CD8",0.0102308377551416,"EpCAM"
"68","knn3-20","CD8",0.0271970254463767,"EpCAM"
"69","knn3-25","CD8",0.0507823695727952,"EpCAM"
"70","knn3-30","CD8",0.0800805608272977,"EpCAM"
"71","knn5-10","CD8",3.09849335760486e-05,"EpCAM"
"72","knn5-15","CD8",0.00182617452263837,"EpCAM"
"73","knn5-20","CD8",0.00831558154847205,"EpCAM"
"74","knn5-25","CD8",0.020360974476161,"EpCAM"
"75","knn5-30","CD8",0.0380611177814788,"EpCAM"
"76","knn1-10","EpCAM",0.781809907432511,"EpCAM"
"77","knn1-15","EpCAM",0.950083272008986,"EpCAM"
"78","knn1-20","EpCAM",0.973908749370619,"EpCAM"
"79","knn1-25","EpCAM",0.984495913861885,"EpCAM"
"80","knn1-30","EpCAM",0.989972500871451,"EpCAM"
"81","knn3-10","EpCAM",0.396407684263527,"EpCAM"
"82","knn3-15","EpCAM",0.853737557612611,"EpCAM"
"83","knn3-20","EpCAM",0.935500987644758,"EpCAM"
"84","knn3-25","EpCAM",0.963801851349781,"EpCAM"
"85","knn3-30","EpCAM",0.977621131724699,"EpCAM"
"86","knn5-10","EpCAM",0.105829040628994,"EpCAM"
"87","knn5-15","EpCAM",0.691233200356327,"EpCAM"
"88","knn5-20","EpCAM",0.876569580541462,"EpCAM"
