"","Var1","Var2","value","L1"
"1","knn1-10","CD8",0.542844957679942,"CD8"
"2","knn1-15","CD8",0.717833475493734,"CD8"
"3","knn1-20","CD8",0.77826258119546,"CD8"
"4","knn1-25","CD8",0.82586444459025,"CD8"
"5","knn1-30","CD8",0.860048553244538,"CD8"
"6","knn3-10","CD8",0.159044682107473,"CD8"
"7","knn3-15","CD8",0.390197493602782,"CD8"
"8","knn3-20","CD8",0.522701922446034,"CD8"
"9","knn3-25","CD8",0.61764319926514,"CD8"
"10","knn3-30","CD8",0.692507053342956,"CD8"
"11","knn5-10","CD8",0.0474378321632439,"CD8"
"12","knn5-15","CD8",0.227084836952956,"CD8"
"13","knn5-20","CD8",0.363558821599633,"CD8"
"14","knn5-25","CD8",0.467653041139033,"CD8"
"15","knn5-30","CD8",0.552096319139164,"CD8"
"16","knn1-10","EpCAM",0.221179712617282,"CD8"
"17","knn1-15","EpCAM",0.394659143100846,"CD8"
"18","knn1-20","EpCAM",0.507053342956499,"CD8"
"19","knn1-25","EpCAM",0.587559871399514,"CD8"
"20","knn1-30","EpCAM",0.64985893314087,"CD8"
"21","knn3-10","EpCAM",0.049110950725018,"CD8"
"22","knn3-15","EpCAM",0.247129453447936,"CD8"
"23","knn3-20","EpCAM",0.384817269208057,"CD8"
"24","knn3-25","EpCAM",0.489862869890427,"CD8"
"25","knn3-30","EpCAM",0.56767928613608,"CD8"
"26","knn5-10","EpCAM",0.00679089298602454,"CD8"
"27","knn5-15","EpCAM",0.138311134439997,"CD8"
"28","knn5-20","EpCAM",0.294337641887015,"CD8"
"29","knn5-25","EpCAM",0.413358703497146,"CD8"
"30","knn5-30","EpCAM",0.503477462108786,"CD8"
"31","knn1-10","SMA",0.4855324453776,"CD8"
"32","knn1-15","SMA",0.789219867462765,"CD8"
"33","knn1-20","SMA",0.904665048225182,"CD8"
"34","knn1-25","SMA",0.952135686634735,"CD8"
"35","knn1-30","SMA",0.977396496292894,"CD8"
"36","knn3-10","SMA",0.148743520766354,"CD8"
"37","knn3-15","SMA",0.582442096975264,"CD8"
"38","knn3-20","SMA",0.797913522734729,"CD8"
"39","knn3-25","SMA",0.898825536382127,"CD8"
"40","knn3-30","SMA",0.948887868250115,"CD8"
"41","knn5-10","SMA",0.0295584279246769,"CD8"
"42","knn5-15","SMA",0.393018830785382,"CD8"
"43","knn5-20","SMA",0.676858473853422,"CD8"
"44","knn5-25","SMA",0.828292106817138,"CD8"
"45","knn5-30","SMA",0.907781641624565,"CD8"
"46","knn1-10","Unclass",0.193064759530215,"CD8"
"47","knn1-15","Unclass",0.372285283117906,"CD8"
"48","knn1-20","Unclass",0.511514992454563,"CD8"
"49","knn1-25","Unclass",0.613575224722787,"CD8"
