"","Var1","Var2","value","L1"
"1","knn1-10","CD8",0.460278276481149,"CD8"
"2","knn1-15","CD8",0.612657091561939,"CD8"
"3","knn1-20","CD8",0.642728904847397,"CD8"
"4","knn1-25","CD8",0.668087971274686,"CD8"
"5","knn1-30","CD8",0.690529622980251,"CD8"
"6","knn3-10","CD8",0.0962746858168761,"CD8"
"7","knn3-15","CD8",0.267504488330341,"CD8"
"8","knn3-20","CD8",0.327199281867145,"CD8"
"9","knn3-25","CD8",0.367369838420108,"CD8"
"10","knn3-30","CD8",0.40237881508079,"CD8"
"11","knn5-10","CD8",0.0213195691202873,"CD8"
"12","knn5-15","CD8",0.182675044883303,"CD8"
"13","knn5-20","CD8",0.25,"CD8"
"14","knn5-25","CD8",0.28770197486535,"CD8"
"15","knn5-30","CD8",0.314407540394973,"CD8"
"16","knn1-10","EpCAM",0.546903052064632,"CD8"
"17","knn1-15","EpCAM",0.802513464991023,"CD8"
"18","knn1-20","EpCAM",0.888689407540395,"CD8"
"19","knn1-25","EpCAM",0.934470377019749,"CD8"
"20","knn1-30","EpCAM",0.96072710951526,"CD8"
"21","knn3-10","EpCAM",0.202199281867145,"CD8"
"22","knn3-15","EpCAM",0.685143626570916,"CD8"
"23","knn3-20","EpCAM",0.819344703770198,"CD8"
"24","knn3-25","EpCAM",0.888464991023339,"CD8"
"25","knn3-30","EpCAM",0.936265709156194,"CD8"
"26","knn5-10","EpCAM",0.0334380610412926,"CD8"
"27","knn5-15","EpCAM",0.544883303411131,"CD8"
"28","knn5-20","EpCAM",0.758527827648115,"CD8"
"29","knn5-25","EpCAM",0.848743267504488,"CD8"
"30","knn5-30","EpCAM",0.897441651705566,"CD8"
"31","knn1-10","SMA",0.218132854578097,"CD8"
"32","knn1-15","SMA",0.450179533213645,"CD8"
"33","knn1-20","SMA",0.607046678635548,"CD8"
"34","knn1-25","SMA",0.704667863554758,"CD8"
"35","knn1-30","SMA",0.772666068222621,"CD8"
"36","knn3-10","SMA",0.0278276481149013,"CD8"
"37","knn3-15","SMA",0.218806104129264,"CD8"
"38","knn3-20","SMA",0.401032315978456,"CD8"
"39","knn3-25","SMA",0.549820466786355,"CD8"
"40","knn3-30","SMA",0.661804308797127,"CD8"
"41","knn5-10","SMA",0.00291741472172352,"CD8"
"42","knn5-15","SMA",0.0872980251346499,"CD8"
"43","knn5-20","SMA",0.254039497307002,"CD8"
"44","knn5-25","SMA",0.410457809694794,"CD8"
"45","knn5-30","SMA",0.543312387791742,"CD8"
"46","knn1-10","Unclass",0.0958258527827648,"CD8"
"47","knn1-15","Unclass",0.206014362657092,"CD8"
"48","knn1-20","Unclass",0.29443447037702,"CD8"
"49","knn1-25","Unclass",0.371184919210054,"CD8"
"50","knn1-30","Unclass",0.431328545780969,"CD8"
"51","knn3-10","Unclass",0.0109964093357271,"CD8"
"52","knn3-15","Unclass",0.0832585278276481,"CD8"
"53","knn3-20","Unclass",0.156867145421903,"CD8"
"54","knn3-25","Unclass",0.233842010771993,"CD8"
"55","knn3-30","Unclass",0.305206463195691,"CD8"
"56","knn5-10","Unclass",0.00134649910233393,"CD8"
"57","knn5-15","Unclass",0.0356822262118492,"CD8"
"58","knn5-20","Unclass",0.0935816876122083,"CD8"
"59","knn5-25","Unclass",0.151705565529623,"CD8"
"60","knn5-30","Unclass",0.219928186714542,"CD8"
"61","knn1-10","CD8",0.00877919245564968,"EpCAM"
"62","knn1-15","CD8",0.0228188326046789,"EpCAM"
"63","knn1-20","CD8",0.0401096515584455,"EpCAM"
"64","knn1-25","CD8",0.0612700800678507,"EpCAM"
"65","knn1-30","CD8",0.0866863218263144,"EpCAM"
"66","knn3-10","CD8",0.000363485829101079,"EpCAM"
"67","knn3-15","CD8",0.0029987580900839,"EpCAM"
"68","knn3-20","CD8",0.00648216395230258,"EpCAM"
"69","knn3-25","CD8",0.011237770216375,"EpCAM"
"70","knn3-30","CD8",0.0173640209610161,"EpCAM"
"71","knn5-10","CD8",3.28146929049585e-05,"EpCAM"
"72","knn5-15","CD8",0.000701729586736806,"EpCAM"
