"Var1","Var2","MH.mean","MH.lower","MH.upper","gridsize"
"EpCAM","CD8",0.107728578216298,0.107900634520819,0.108250337705948,50
"SMA","CD8",0.143325325241679,0.142737884609523,0.144481790768455,50
"Unclass","CD8",0.360777531274406,0.357179284161609,0.365620640037299,50
"SMA","EpCAM",0.504583549431139,0.503075570295173,0.504879982171054,50
"Unclass","EpCAM",0.144432561396746,0.144834615952984,0.143805151013215,50
"Unclass","SMA",0.240586625879724,0.241505657015829,0.239740133562069,50
"EpCAM","CD8",0.19551918130413,0.192821564383851,0.197407929280227,100
"SMA","CD8",0.230581449746153,0.22694503036287,0.23321322803618,100
"Unclass","CD8",0.516532394634982,0.511137344627281,0.521290547164355,100
"SMA","EpCAM",0.704768743193874,0.705442408468046,0.705399375630394,100
"Unclass","EpCAM",0.272104287804982,0.27220410803117,0.271472399151652,100
"Unclass","SMA",0.336356965804562,0.335647137918815,0.336710072368654,100
"EpCAM","CD8",0.254948603683486,0.254700777648506,0.256664405859488,150
"SMA","CD8",0.284322422056222,0.282072137802795,0.286645460488663,150
"Unclass","CD8",0.577082082759762,0.571834364007765,0.581996353657838,150
"SMA","EpCAM",0.773801833438596,0.772870111252225,0.773931452050992,150
"Unclass","EpCAM",0.352579821853608,0.352432693520375,0.354214702206533,150
"Unclass","SMA",0.399531010896674,0.399036126144084,0.400168300839353,150
"EpCAM","CD8",0.30394425787058,0.300036948073922,0.306579411234156,200
"SMA","CD8",0.32866261065087,0.324196844407448,0.331341470775384,200
"Unclass","CD8",0.613918501736772,0.607063197601893,0.62022394583133,200
"SMA","EpCAM",0.80564171488129,0.806629604134945,0.806070935995976,200
"Unclass","EpCAM",0.414788154655145,0.414639722259185,0.414361905183212,200
"Unclass","SMA",0.450824728818333,0.450827176875407,0.450374225196294,200
"EpCAM","CD8",0.351023217860883,0.346790260541368,0.35564752391715,250
"SMA","CD8",0.371194520581586,0.367824692832498,0.376704039894279,250
"Unclass","CD8",0.645045518454209,0.640038976427619,0.651638694143369,250
"SMA","EpCAM",0.825522536713871,0.825098759419864,0.82481290366642,250
"Unclass","EpCAM",0.467054042525129,0.466827744905732,0.466059445903741,250
"Unclass","SMA",0.493009737644387,0.493260534870096,0.493020318439434,250
"EpCAM","CD8",0.377947409606896,0.374109349279738,0.38298465776238,300
"SMA","CD8",0.394266742141976,0.390528703773672,0.399588449893542,300
"Unclass","CD8",0.653302857624675,0.647055284152297,0.658272947618044,300
"SMA","EpCAM",0.8392482721105,0.839011522270947,0.838656993469226,300
"Unclass","EpCAM",0.507039107360297,0.507075562166569,0.507058456743331,300
"Unclass","SMA",0.526825874049815,0.526995484581963,0.527076009601936,300
"EpCAM","CD8",0.418733557117779,0.41509285551239,0.420741713106438,350
"SMA","CD8",0.434818559140787,0.431624603565904,0.437130258580307,350
"Unclass","CD8",0.684691501089952,0.679715217876688,0.68942636751051,350
"SMA","EpCAM",0.84865764784758,0.847466006988135,0.850321544499599,350
"Unclass","EpCAM",0.539300850122261,0.539141291701461,0.538953205693745,350
"Unclass","SMA",0.553448235264479,0.55440044889879,0.554791057420942,350
"EpCAM","CD8",0.44649497086501,0.442987645141779,0.451434631769427,400
"SMA","CD8",0.449528805420917,0.446585121142902,0.455378061752134,400
"Unclass","CD8",0.688891504191971,0.683109622541541,0.693294803571087,400
"SMA","EpCAM",0.856206825767022,0.855722447227729,0.856050487893393,400
"Unclass","EpCAM",0.575601279862151,0.575455377291856,0.574749654681597,400
"Unclass","SMA",0.576817822343907,0.576167971317826,0.577472584212629,400
"EpCAM","CD8",0.484224302388433,0.480458947026802,0.487234786318785,450
"SMA","CD8",0.484806415490521,0.481230915353637,0.486611701889056,450
"Unclass","CD8",0.711459774802428,0.707195007815091,0.715875105663064,450
"SMA","EpCAM",0.863719346624254,0.862104879454945,0.864343395781178,450
"Unclass","EpCAM",0.607112842142388,0.606549746600183,0.609091783985128,450
"Unclass","SMA",0.600738798889366,0.601147770747086,0.601847174138097,450
"EpCAM","CD8",0.506231618350491,0.50409421131217,0.512173617641345,500
"SMA","CD8",0.504343665778306,0.500773433225724,0.508680178317683,500
"Unclass","CD8",0.721046559625541,0.716257840154955,0.723679254872644,500
"SMA","EpCAM",0.867442867597756,0.866826206764748,0.868765083142613,500
"Unclass","EpCAM",0.631847097061313,0.630911432733756,0.631677222964419,500
"Unclass","SMA",0.622912685734715,0.623160640016836,0.622387654991583,500
