"Var1","Var2","MH.mean","MH.lower","MH.upper","gridsize"
"EpCAM","CD8",0.146833680448956,0.145569568050256,0.149002336729653,50
"EpCAM: SMA","CD8",0.169843367975247,0.169442383825984,0.172013087844326,50
"SMA","CD8",0.214013339754305,0.210807359500638,0.21820796410841,50
"Unclass","CD8",0.222996311720388,0.220381564652542,0.222946797814821,50
"EpCAM: SMA","EpCAM",0.369415705123726,0.367630771215608,0.370659104549107,50
"SMA","EpCAM",0.358047884537995,0.35567398797988,0.357904298548368,50
"Unclass","EpCAM",0.433406959927936,0.433118007053905,0.434074052706327,50
"SMA","EpCAM: SMA",0.492232980359015,0.490824965997722,0.49496812716848,50
"Unclass","EpCAM: SMA",0.201817364532486,0.201483549382703,0.202203180354464,50
"Unclass","SMA",0.414872621641416,0.414976609280758,0.415020601990989,50
"EpCAM","CD8",0.319843290212952,0.318308261207774,0.326200237554027,100
"EpCAM: SMA","CD8",0.320052190599304,0.31730564822593,0.325888722583257,100
"SMA","CD8",0.401503512069586,0.395742275526628,0.408566969007545,100
"Unclass","CD8",0.418175976088648,0.414417652841297,0.425826020837934,100
"EpCAM: SMA","EpCAM",0.48962638532573,0.487955131067543,0.489789868635236,100
"SMA","EpCAM",0.524001662683403,0.522048052600171,0.522096910903768,100
"Unclass","EpCAM",0.603086266968079,0.603653806214981,0.602095522114175,100
"SMA","EpCAM: SMA",0.660345776569227,0.656968976868664,0.662251884321816,100
"Unclass","EpCAM: SMA",0.297566970443012,0.296160113109419,0.299535481686642,100
"Unclass","SMA",0.552021772178263,0.551689819172685,0.550527820759491,100
"EpCAM","CD8",0.426523893586721,0.419542194497935,0.436058380454833,150
"EpCAM: SMA","CD8",0.404055772908531,0.395982557358963,0.414865515381541,150
"SMA","CD8",0.504962603101072,0.495037150228629,0.514771456458001,150
"Unclass","CD8",0.531253082479252,0.522034701122698,0.540297432464425,150
"EpCAM: SMA","EpCAM",0.533311731123021,0.534227058188634,0.533024687971952,150
"SMA","EpCAM",0.586997001122967,0.586034067191821,0.584605689662297,150
"Unclass","EpCAM",0.671030894930339,0.672191525446003,0.671401953549366,150
"SMA","EpCAM: SMA",0.721409115237745,0.722569185715612,0.722212574767972,150
"Unclass","EpCAM: SMA",0.34327987248475,0.343214943971392,0.342970733498965,150
"Unclass","SMA",0.606515052733209,0.60617391002948,0.603037287710642,150
"EpCAM","CD8",0.496627482445952,0.48785383037096,0.505110591955502,200
"EpCAM: SMA","CD8",0.456820340992883,0.446693038321809,0.460168430731835,200
"SMA","CD8",0.571244388175496,0.564890787369765,0.579575887363167,200
"Unclass","CD8",0.601268929848173,0.588567469353802,0.607454270652957,200
"EpCAM: SMA","EpCAM",0.558264821720446,0.559215528822832,0.557481011649215,200
"SMA","EpCAM",0.62324445106197,0.62419430104084,0.624095213589102,200
"Unclass","EpCAM",0.708598748261198,0.709918919570447,0.711335274500273,200
"SMA","EpCAM: SMA",0.752030756362823,0.751306225788378,0.753983090621359,200
"Unclass","EpCAM: SMA",0.374014569414134,0.374339572215551,0.375401679350984,200
"Unclass","SMA",0.637372974418193,0.638557188693938,0.636405648925438,200
"EpCAM","CD8",0.544725807150661,0.531266748094158,0.553084435177357,250
"EpCAM: SMA","CD8",0.488928950662081,0.485420364856285,0.49833181868289,250
"SMA","CD8",0.609496415591105,0.601921059541463,0.619140354697887,250
"Unclass","CD8",0.645739428397967,0.63390368994002,0.652049620616857,250
"EpCAM: SMA","EpCAM",0.575971404015578,0.574893875535419,0.575819182632024,250
"SMA","EpCAM",0.646692103918609,0.646918668428646,0.64752313658592,250
"Unclass","EpCAM",0.730905076355118,0.732010660024485,0.728601449397892,250
"SMA","EpCAM: SMA",0.770157045761807,0.771944481627558,0.771919278673886,250
"Unclass","EpCAM: SMA",0.392606546224574,0.392532792120576,0.39376955031906,250
"Unclass","SMA",0.658950332548708,0.657087011133675,0.659078062718868,250
"EpCAM","CD8",0.584067339152982,0.572288745937894,0.590358866616052,300
"EpCAM: SMA","CD8",0.520243936204651,0.511601477408891,0.528365808855029,300
"SMA","CD8",0.645710818593855,0.638556756015207,0.652827574703369,300
"Unclass","CD8",0.682694387906021,0.676843726692218,0.689362693068947,300
"EpCAM: SMA","EpCAM",0.58926365380796,0.590076862050405,0.590627596540944,300
"SMA","EpCAM",0.666025396822425,0.664043711070915,0.664802118620718,300
"Unclass","EpCAM",0.751108509957239,0.751119536719143,0.750433059838121,300
"SMA","EpCAM: SMA",0.783844284068473,0.783738490385029,0.786049246740295,300
"Unclass","EpCAM: SMA",0.408702052396434,0.411910242929199,0.410758416450995,300
"Unclass","SMA",0.675411360840489,0.674984729870538,0.674753345322774,300
"EpCAM","CD8",0.610060544992445,0.60273787145776,0.614887232551397,350
"EpCAM: SMA","CD8",0.536661679728776,0.525766781295696,0.542292097960726,350
