"Var1","Var2","MH.mean","MH.lower","MH.upper","gridsize"
"EpCAM","CD8",0.134546582669161,0.134473899260046,0.137089254499679,50
"SMA","CD8",0.222844375991692,0.219913687926451,0.228162287306497,50
"Unclass","CD8",0.256071161012434,0.253911191391935,0.257996931382387,50
"SMA","EpCAM",0.466056058369525,0.465259797616549,0.465888199361022,50
"Unclass","EpCAM",0.231040062835052,0.227378540334827,0.234606777524081,50
"Unclass","SMA",0.286043645401326,0.283342235061499,0.287217891142234,50
"EpCAM","CD8",0.236211264208227,0.233274313426312,0.239875954920269,100
"SMA","CD8",0.348502612324508,0.343393470211999,0.355139678483763,100
"Unclass","CD8",0.399502594636536,0.393243640730042,0.403357449976319,100
"SMA","EpCAM",0.592343198493507,0.59194484149595,0.596039849153716,100
"Unclass","EpCAM",0.387962921130392,0.386645775010514,0.38876944407796,100
"Unclass","SMA",0.408014292476166,0.403737750052184,0.40996496839327,100
"EpCAM","CD8",0.294621237187523,0.289491214612367,0.301561261046309,150
"SMA","CD8",0.414413693027053,0.407825975506047,0.420346957446263,150
"Unclass","CD8",0.469926344422034,0.458438097357901,0.475890571340403,150
"SMA","EpCAM",0.638759380489955,0.638635900490081,0.637888173040865,150
"Unclass","EpCAM",0.478039948576067,0.477688301909722,0.485328441082725,150
"Unclass","SMA",0.475294478158436,0.474184746712529,0.478180834479226,150
"EpCAM","CD8",0.346107123544953,0.344577968673439,0.34802666048048,200
"SMA","CD8",0.461222343214358,0.463764226318012,0.46382877878483,200
"Unclass","CD8",0.517246821387525,0.505162381731734,0.528699836160863,200
"SMA","EpCAM",0.673270664384371,0.667813833150469,0.673908201569918,200
"Unclass","EpCAM",0.537253934241364,0.53514289670724,0.543078074025941,200
"Unclass","SMA",0.51964243216886,0.516699272298655,0.522040797386852,200
"EpCAM","CD8",0.372492969362899,0.362871394422708,0.38043611007498,250
"SMA","CD8",0.477465654451352,0.472480605475734,0.486169861986904,250
"Unclass","CD8",0.534745022844513,0.528243070900165,0.544006700926677,250
"SMA","EpCAM",0.691171647906715,0.690504103284854,0.69215031687147,250
"Unclass","EpCAM",0.574051811712815,0.569794673465591,0.575030895866472,250
"Unclass","SMA",0.544975973088918,0.54260579592441,0.546623150361022,250
"EpCAM","CD8",0.412734816149843,0.404983590962173,0.417867560006014,300
"SMA","CD8",0.521105386114694,0.515175989095965,0.524944481712842,300
"Unclass","CD8",0.581248232786681,0.570985918797222,0.588219872380619,300
"SMA","EpCAM",0.708460644884103,0.706044709619861,0.712013879522071,300
"Unclass","EpCAM",0.60505044609644,0.604537175710544,0.60833437052109,300
"Unclass","SMA",0.57355369645274,0.571403077164708,0.57649484666371,300
"EpCAM","CD8",0.443139589474498,0.43855494999924,0.450181248242024,350
"SMA","CD8",0.546824040657901,0.538306535794817,0.555153034478076,350
"Unclass","CD8",0.597181634601885,0.583510216999961,0.605672149630927,350
"SMA","EpCAM",0.722558030047565,0.721363654429751,0.723394350055806,350
"Unclass","EpCAM",0.638675476286559,0.639029926981681,0.642313565269727,350
"Unclass","SMA",0.602052487039076,0.602029219683105,0.601350705771862,350
"EpCAM","CD8",0.464410777765746,0.456897965989674,0.469287139051799,400
"SMA","CD8",0.561509303991592,0.554628422489261,0.569892934555033,400
"Unclass","CD8",0.61316689015895,0.603023008905232,0.626889874490627,400
"SMA","EpCAM",0.738405085126637,0.737592788755372,0.738410892172698,400
"Unclass","EpCAM",0.659927469613835,0.657932399358076,0.660382934567315,400
"Unclass","SMA",0.611613766578712,0.611640941285317,0.612504386733205,400
"EpCAM","CD8",0.487635084567533,0.474540346304728,0.497083529305014,450
"SMA","CD8",0.580052346403964,0.567770092359683,0.589791335285681,450
"Unclass","CD8",0.623555199198826,0.614636022311214,0.629805490427322,450
"SMA","EpCAM",0.74833305470794,0.749081843339817,0.74974700586542,450
"Unclass","EpCAM",0.696722351981428,0.696141875487572,0.698332326090996,450
"Unclass","SMA",0.6331289143961,0.634640651326928,0.633920616510362,450
"EpCAM","CD8",0.509005978648157,0.499436450191884,0.516418533358379,500
"SMA","CD8",0.603653322122707,0.594317905061916,0.611096120610334,500
"Unclass","CD8",0.630621888637152,0.619873164547693,0.641372621017717,500
"SMA","EpCAM",0.754196935670516,0.75525602470613,0.756351094752747,500
"Unclass","EpCAM",0.707015198717608,0.708016286873966,0.708279586162197,500
"Unclass","SMA",0.642300398438238,0.641331579639201,0.639129114247245,500
