""	"Basal"	"Her2"	"LumA"	"LumB"	"Normal"	"Call"	"Confidence"	"ROR-S (Subtype Only)"	"ROR-S Group (Subtype Only)"	"Proliferation Score"	"ROR-P (Subtype + Proliferation)"	"ROR-P Group (Subtype + Proliferation)"	"ER"	"Her2"
"C2N__Ep"	"-0.073201710727509"	"-0.171932341766539"	"0.254301896804815"	"-0.216079038216848"	"0.435543126640747"	"Normal"	"1"	"24.1372638906861"	"med"	"-0.481621934550898"	"16.5024183715801"	"med"	"-1.39299523117847"	"-0.129464379529228"
"C2R__Ep"	"-0.154728179733325"	"-0.302537083967501"	"0.447907767311502"	"-0.399341043093674"	"0.589917659698774"	"Normal"	"1"	"10.7277937832666"	"low"	"-0.944964792287841"	"-6.23619531919191"	"low"	"-0.969606466050766"	"-0.689467494231447"
"C5R__Ep"	"-0.115152591124033"	"0.175564832515564"	"-0.0322506397821604"	"0.0112778310894671"	"-0.0795383876836102"	"Her2"	"0.75"	"44.7065948695339"	"med"	"0.629682635209015"	"68.1225136548041"	"high"	"0.045207066963882"	"0.215778205878159"
"NMU12_LA_Ep"	"-0.0599472990777339"	"0.300790513833992"	"-0.283662714097497"	"0.38695652173913"	"-0.572595520421607"	"LumB"	"0.99"	"63.5205698896381"	"high"	"0.918541632666824"	"85.6356088240928"	"high"	"0.352329793157422"	"0.71517338774444"
"NMU13_LAU_Ep"	"-0.0635026737967914"	"0.299131016042781"	"-0.0795454545454545"	"0.333890374331551"	"-0.262366310160428"	"LumB"	"0.94"	"54.1298781358131"	"high"	"0.32070314874218"	"59.2206109946341"	"high"	"0.969785029036916"	"-0.0209435435498922"
"NMU13_LLU_Ep"	"0.524331611930409"	"0.0603962311614632"	"-0.379303719268807"	"-0.124254666657023"	"-0.113098674913823"	"Basal"	"0.99"	"58.3051834683621"	"high"	"0.93195574707316"	"82.25065404361"	"high"	"0.145408503327115"	"0.495952688187415"
"NMU14__Ep"	"-0.0961051255510574"	"-0.157578618945533"	"0.0978883261228056"	"0.0100422347987921"	"-0.117221974427022"	"LumA"	"0.45"	"34.4993400464481"	"med"	"0.0331377852084466"	"40.1858056256891"	"med"	"0.706229506061705"	"0.548788273405804"
"NMU7_RLU_Ep"	"0.34082152866462"	"0.086776124863479"	"-0.293877067672902"	"0.114516033631312"	"-0.199395412596136"	"Basal"	"0.96"	"58.2345048486063"	"high"	"0.0220858910422753"	"46.6800685268093"	"med"	NA	"-0.466320764265638"
"NMU10_LL_CD45"	"-0.0111637506572459"	"0.195506356047904"	"-0.211923636426207"	"0.290914208303527"	"-0.215207092501867"	"LumB"	"0.93"	"57.6381861936008"	"high"	"-0.261487361017116"	"36.4175845829473"	"med"	"-1.95081545548029"	"NaN"
