""	"Basal"	"Her2"	"LumA"	"LumB"	"Normal"	"Call"	"Confidence"	"ROR-S (Subtype Only)"	"ROR-S Group (Subtype Only)"	"Proliferation Score"	"ROR-P (Subtype + Proliferation)"	"ROR-P Group (Subtype + Proliferation)"	"ER"	"Her2"
"10R_DN_B"	"0.193295077016007"	"0.00166112956810631"	"-0.0295983086680761"	"-0.172455451525219"	"0.258230141951072"	"Normal"	"0.91"	"40.5014984149093"	"med"	"-0.468649859208354"	"21.8350162688278"	"med"	"-1.23501409492743"	"-1.29631740261216"
"10R_DN_BU"	"0.422077922077922"	"0.0264270613107822"	"-0.443370582905467"	"0.00392630625188765"	"-0.129568106312292"	"Basal"	"0.99"	"62.0996599639348"	"high"	"0.915780782289796"	"82.8023718050356"	"high"	"-1.48770608430676"	"-0.842948576249735"
"11L_DN_B"	"-0.236786469344609"	"-0.388553307157958"	"0.466475385080036"	"-0.467985502869224"	"0.431893687707641"	"LumA"	"1"	"7.14221293655728"	"low"	"-0.703327488501533"	"2.0890167903921"	"low"	"0.752046879297194"	"0.993228369487164"
"11R_DN_D"	"0.0107218363032317"	"0.260495318634854"	"-0.254605859257022"	"0.325732407127756"	"-0.193295077016007"	"LumB"	"0.97"	"61.0513260664097"	"high"	"0.241131306965961"	"57.6411732157584"	"high"	"-1.79387786054409"	"-1.96300816967586"
"11R_DN_C"	"0.464059196617336"	"0.10193295077016"	"-0.400634249471459"	"-0.012987012987013"	"-0.0536091815161583"	"Basal"	"1"	"61.3606529454403"	"high"	"0.586660341128617"	"69.7289615566954"	"high"	"-1.89228544874471"	"-0.404210368538481"
"12L_DN_D"	"-0.154525565189207"	"-0.256786322016044"	"0.480755206223159"	"-0.237014828620047"	"0.454825378818572"	"LumA"	"1"	"12.752517837624"	"low"	"-1.75442965766073"	"-37.5257298170903"	"low"	"-1.00171739368484"	"-0.0313504348571"
"14N_DN_C"	"-0.125490788281486"	"-0.262609483539716"	"0.419812745394141"	"-0.464210208396255"	"0.53760193295077"	"Normal"	"1"	"11.5381585291453"	"low"	"-1.06488371992816"	"-10.7520723455162"	"low"	"-0.728334810194124"	"0.378477131441622"
"14N_DN_D"	"0.353669586227726"	"-0.253095741467835"	"-0.0102688009664754"	"-0.398218061008759"	"0.453790395650861"	"Normal"	"1"	"32.9829756062679"	"med"	"-0.137050505491469"	"31.4213966609986"	"med"	"-2.02692427304572"	"0.131752921042354"
"14R_DN_B"	"-0.204926667206871"	"-0.207357588526051"	"0.442832833643951"	"-0.182238068227858"	"0.354509359047079"	"LumA"	"1"	"15.7158122593745"	"low"	"-0.333438763327055"	"20.2157084332694"	"med"	"0.40337079092877"	"0.277902565143219"
"15L_DN_B"	"0.16015403794402"	"-0.0428889644281958"	"-0.0126099596118111"	"-0.288216861307084"	"0.341677049361947"	"Normal"	"0.98"	"37.0439959235804"	"med"	"-0.359905195138467"	"24.9442946332402"	"med"	"-0.750080862402799"	"-0.349256289959572"
"15N_DN_C"	"0.651162790697674"	"-0.0478707339172455"	"-0.421322863183328"	"-0.212775596496527"	"0.137722742373905"	"Basal"	"1"	"57.6070908581022"	"high"	"1.10833968056713"	"88.3359017153029"	"high"	"-3.67259169213549"	"-0.294911616998954"
"16L_DN_C"	"0.151615826034431"	"-0.0774690425853217"	"-0.177589852008457"	"-0.0762609483539716"	"-0.0883418906674721"	"Basal"	"0.67"	"46.8777526602946"	"med"	"0.895359619103532"	"77.7317579179206"	"high"	"1.25938654969585"	"0.497364758157602"
"16L_DN_D"	"-0.00588945937783147"	"0.0223497432799758"	"-0.0516460283902144"	"0.061159770462096"	"0.000151011778918756"	"LumB"	"0.3"	"44.6387000149235"	"med"	"0.105238993381532"	"46.4834890517087"	"med"	"-0.603578518802854"	"0.244221752803174"
"16R_DN_D"	"0.225309574146783"	"-0.281787979462398"	"0.0576864995469647"	"-0.06553911205074"	"0.296285110238599"	"Normal"	"0.95"	"34.6722604729334"	"med"	"-0.897129180197608"	"2.10244066155086"	"low"	"-0.949337480355627"	"-0.262886018961277"
"17N_DN_D"	"-0.0504379341588644"	"-0.178646934460888"	"0.344155844155844"	"-0.256266988825128"	"0.263817577771066"	"LumA"	"0.98"	"19.7547609774904"	"low"	"-0.508767642301206"	"14.1250030813758"	"med"	"-0.840171187318155"	"0.632810708507819"
"17N_DN_A"	"0.0807876185074143"	"0.0486994570942387"	"0.0349242362855522"	"-0.100397050482133"	"0.0185560327364071"	"Basal"	"0.39"	"39.1643739167862"	"med"	"0.212818029620623"	"49.0658975442024"	"med"	"0.372654508319385"	"0.896925087468026"
"2N_DN_"	"0.278767743884023"	"-0.0225007550588946"	"-0.250679553005134"	"-0.120960434913923"	"0.171549380851706"	"Basal"	"0.93"	"50.5961650279816"	"med"	"0.61018387495462"	"67.3671107754204"	"high"	"-0.30752788561213"	"-0.617356529536434"
"2R_DN_A"	"-0.138930836605255"	"-0.352612503775295"	"0.42721232256116"	"-0.331772878284506"	"0.540320144971308"	"Normal"	"1"	"12.0593276227193"	"low"	"-1.25779885009223"	"-18.4803999123136"	"low"	"-0.174718302766112"	"-0.600958671845664"
"2R_DN_C"	"0.03397765025672"	"-0.0836605255209906"	"-0.0563273935366959"	"-0.109785563273935"	"0.179250981576563"	"Normal"	"0.75"	"40.6169128368895"	"med"	"0.193312217923496"	"48.183165820672"	"med"	"0.105776598531361"	"-0.411817678833789"
"2R_DN_D"	"0.24884531237339"	"0.32404181184669"	"-0.574588769143505"	"0.350295762093834"	"-0.374442913864355"	"LumB"	"0.98"	"76.8380075239398"	"high"	"0.659814663623058"	"78.5312574293014"	"high"	NA	"-1.96529282092663"
"3L_DN_D"	"0.321353065539112"	"0.301570522500755"	"-0.568408335850196"	"0.402748414376321"	"-0.425249169435216"	"LumB"	"0.99"	"77.4884508421127"	"high"	"0.945653875801944"	"89.9591643322347"	"high"	"-0.0484373202764343"	"-2.0874976883016"
"3L_DN_A"	"0.0623678646934461"	"0.17109634551495"	"-0.114617940199336"	"0.100120809423135"	"-0.0813953488372093"	"Her2"	"0.73"	"50.4203542365022"	"med"	"-0.064707290842496"	"41.8505225924006"	"med"	"-0.610235989691304"	"0.00969722262723328"
"3N_DN_B"	"-0.207188160676533"	"-0.0377529447296889"	"0.318936877076412"	"-0.123074599818786"	"0.295530051344005"	"LumA"	"0.96"	"24.3174356826621"	"med"	"-0.906946768824218"	"0.487817542310042"	"low"	"-2.58553738704084"	"0.116273801832062"
"3R_DN_C"	"-0.277408637873754"	"-0.124131682271217"	"0.413772274237391"	"0.133041377227424"	"0.0113258834189067"	"LumA"	"0.99"	"23.0540831108426"	"low"	"-0.846735876843268"	"2.6152119322035"	"low"	"1.80784338475149"	"0.144526774574293"
"3R_DN_B"	"-0.0486276286826727"	"-0.150262392979066"	"0.197983916779453"	"-0.131913769112778"	"0.212783629856788"	"Normal"	"0.83"	"28.3187697087224"	"med"	"-0.419498171749203"	"20.2693700933433"	"med"	"1.77567948736005"	"0.282353872015361"
"4N_DN_C"	"-0.0161582603443069"	"-0.321353065539112"	"0.268649954696466"	"-0.370431893687708"	"0.547870733917246"	"Normal"	"1"	"19.0524666560662"	"low"	"-1.68921347740227"	"-33.8697492064961"	"low"	"-1.01910441722084"	"0.227287413121305"
"6R_DN_B"	"-0.418989547038328"	"-0.33588850174216"	"0.629616724738676"	"-0.283449477351916"	"0.43623693379791"	"LumA"	"1"	"3.33508925517523"	"low"	"-1.45958070477551"	"-28.3346897484354"	"low"	"0.612239653926896"	"-0.250884441115386"
"6R_DN_D"	"-0.0984596798550287"	"-0.177438840229538"	"0.333434007852613"	"-0.417396556931441"	"0.525974025974026"	"Normal"	"1"	"17.2847494295308"	"low"	"-1.44202050065824"	"-23.8420577337239"	"low"	"-1.19390450440871"	"-0.139822800265681"
"8R_DN_CU"	"0.495664856980796"	"0.441536342273722"	"-0.685924965561948"	"0.18450692812576"	"-0.361153877319504"	"Basal"	"1"	"81.6268836064386"	"high"	"1.2559551333286"	"103.486221631391"	"high"	"-0.855353331925759"	"0.758235891969487"
"8R_DN_CL"	"0.206871404262215"	"-0.342516813872458"	"0.265213515922535"	"-0.502309375253221"	"0.703751721902601"	"Normal"	"1"	"17.7840239215051"	"low"	"-0.541856808210429"	"10.8996646676286"	"low"	"-2.09764007930515"	"0.324478405908141"
"9L_DN_A"	"0.336756266988825"	"-0.0194805194805195"	"-0.264119601328904"	"-0.0974025974025974"	"0.181818181818182"	"Basal"	"0.97"	"51.8787506958978"	"med"	"0.475548177854084"	"62.3107328520605"	"high"	"-1.29669126657849"	"-0.300678020789167"
"10L_Ep_D"	"-0.134916133214488"	"-0.216595089538935"	"0.347216595089539"	"-0.374929098128191"	"0.308159792561381"	"LumA"	"0.98"	"16.6686524645252"	"low"	"-0.606350380141021"	"9.21576770468431"	"low"	"0.199008420125428"	"0.415385744256112"
"10R_Ep_B"	"-0.327607163114821"	"-0.296977554493153"	"0.499878453934041"	"0.0114253302001459"	"0.0686330119115145"	"LumA"	"1"	"14.6672982954952"	"low"	"-0.619807387353837"	"8.58039225874138"	"low"	"2.34444831399204"	"-0.0389814026385324"
"10R_Ep_BU"	"0.106463304137723"	"0.356538810027182"	"-0.519027484143763"	"0.463757173059499"	"-0.708245243128964"	"LumB"	"1"	"76.2034291991046"	"high"	"1.79880302501386"	"124.208369650925"	"high"	"1.44492501759461"	"0.289982782931194"
"11L_Ep_B"	"-0.454545454545455"	"-0.00936273029296285"	"0.278767743884023"	"0.180157052250076"	"-0.240108728480821"	"LumA"	"0.93"	"30.2442784172189"	"med"	"-0.0787175415186709"	"35.9403958947565"	"med"	"2.10665571115757"	"1.21392696867968"
"11N_Ep_D"	"0.0924953095684803"	"0.302251407129456"	"-0.345966228893058"	"0.278424015009381"	"-0.514446529080675"	"Her2"	"0.94"	"65.0649483992937"	"high"	"0.932955989081415"	"86.2722045590862"	"high"	"1.16893751056546"	"0.755148295633563"
"11R_Ep_D"	"-0.598006644518272"	"0.146179401993355"	"0.37254605859257"	"0.226366656599215"	"-0.272123225611598"	"LumA"	"0.99"	"28.7002707435109"	"med"	"-0.398346662287552"	"23.7122289211531"	"med"	"2.13716780664592"	"0.989360734475151"
"11R_Ep_C"	"-0.105104198127454"	"0.122923588039867"	"-0.0160072485653881"	"0.074146783449109"	"-0.284808215040773"	"Her2"	"0.57"	"44.3621945783218"	"med"	"0.660138873725814"	"69.0887592751229"	"high"	"0.854503464476424"	"0.897767721887863"
"12L_Ep_D"	"-0.304741769858049"	"-0.175022651766838"	"0.386137118695258"	"-0.00392630625188765"	"0.171247357293869"	"LumA"	"0.99"	"21.0275506864818"	"low"	"-0.978432830660961"	"-3.52694636928599"	"low"	"0.559298643475133"	"0.24734575583656"
"14N_Ep_C"	"-0.531410450015101"	"-0.307157958320749"	"0.613258834189067"	"-0.152068861371187"	"0.165810933252794"	"LumA"	"1"	"6.07461576189883"	"low"	"-1.09629239538931"	"-12.674597085212"	"low"	"1.76144436329629"	"0.70169260951044"
"14N_Ep_D"	"-0.059951676230746"	"-0.253397765025672"	"0.152068861371187"	"-0.1723044397463"	"0.253850800362428"	"Normal"	"0.9"	"27.9779461660774"	"med"	"0.00598739388022892"	"36.6550182575819"	"med"	"0.249590964505263"	"0.176634170440493"
"14R_Ep_B"	"-0.526078710289237"	"-0.204836415362731"	"0.688952110004742"	"-0.0381697486960645"	"0.1683262209578"	"LumA"	"1"	"6.3685796089588"	"low"	"-1.008529903499"	"-8.53273819344255"	"low"	"1.94589945719942"	"0.37946907140756"
"15N_Ep_C"	"0.492585689976501"	"0.177052102746941"	"-0.577019690462685"	"0.140912405801799"	"-0.259055181913945"	"Basal"	"1"	"72.4889633116775"	"high"	"1.57581280420493"	"112.598541276962"	"high"	"-3.10247047054826"	"-0.430592710278143"
"16L_Ep_C"	"0.00166112956810631"	"0.262005436424041"	"-0.363787375415282"	"0.336001208094231"	"-0.583509513742072"	"LumB"	"0.97"	"65.72627261659"	"high"	"1.4132767816379"	"105.61685422663"	"high"	"1.53713993585194"	"0.560498117431739"
"17N_Ep_D"	"-0.236333434007853"	"0.27544548474781"	"-0.106916339474479"	"0.301570522500755"	"-0.554364240410752"	"LumB"	"0.95"	"53.520607992254"	"high"	"0.421316484316936"	"63.1722815084579"	"high"	"0.971433969575523"	"1.3350325093328"
"2N_Ep_"	"-0.0288432497734823"	"0.246149199637572"	"-0.209000302023558"	"0.221987315010571"	"-0.349592268196919"	"Her2"	"0.89"	"57.0196500987795"	"high"	"0.683783628054205"	"74.0444090065529"	"high"	"0.830882974435515"	"0.775302916259436"
"3N_Ep_B"	"-0.340682573240713"	"-0.093929326487466"	"0.327242524916944"	"-0.104047115675023"	"0.175022651766838"	"LumA"	"0.97"	"22.8061464426955"	"low"	"-0.99750667180333"	"-3.54415527036211"	"low"	"2.0200940045636"	"-0.139480230904007"
"3R_Ep_C"	"-0.611144669284204"	"-0.0400181214134703"	"0.536695862277258"	"0.181214134702507"	"-0.124735729386892"	"LumA"	"1"	"18.3446206344271"	"low"	"-1.00271428108254"	"-3.97137968073415"	"low"	"3.75386317260421"	"1.27791984771777"
"6R_Ep_B"	"-0.453337360314105"	"-0.278616732105104"	"0.627604953186349"	"-0.1674720628209"	"0.326638477801269"	"LumA"	"1"	"6.0276755984508"	"low"	"-1.19744571057917"	"-16.7291232371286"	"low"	"0.726963531751389"	"0.276294854691768"
"7N_Ep_A"	"-0.258230141951072"	"0.153881002718212"	"0.0388100271821202"	"0.178948958018725"	"-0.302778616732105"	"LumB"	"0.75"	"43.5378650434381"	"med"	"0.239991930794976"	"52.6201576422776"	"med"	"2.48512651107985"	"0.787369965448348"
"8L_Ep_D"	"-0.438935574229692"	"-0.225210084033613"	"0.541456582633053"	"-0.0257703081232493"	"0.104201680672269"	"LumA"	"1"	"12.8229520408634"	"low"	"-1.56302044978705"	"-29.0676574488131"	"low"	"1.04792722243906"	"0.194549604538682"
"8R_Ep_CU"	"0.46723044397463"	"0.332074901842344"	"-0.684536393838719"	"0.276049531863485"	"-0.52189670794322"	"Basal"	"1"	"81.3537429852364"	"high"	"1.89788475834388"	"128.67852591106"	"high"	"0.266597617604462"	"0.556182648531615"
"NMU12_Ep_RL"	"0.268951978254304"	"0.369827846572033"	"-0.540622168529145"	"0.275747508305648"	"-0.42962851102386"	"Her2"	"0.98"	"74.9545451050864"	"high"	"1.55588931814345"	"113.775011897007"	"high"	"1.04563978819053"	"-0.519568674890384"
"NMU10_Ep_LL"	"0.218363032316521"	"0.318936877076412"	"-0.495922681969194"	"0.327846572032619"	"-0.391120507399577"	"LumB"	"0.97"	"72.9757727096843"	"high"	"0.704071981352334"	"79.2446214924198"	"high"	"-0.308697261753617"	"-1.53732000231828"
"NMU13_Ep_LLU"	"0.444664031620553"	"-0.0316205533596838"	"-0.347826086956522"	"-0.0770750988142292"	"-0.0652173913043478"	"Basal"	"0.97"	"56.0450200325506"	"high"	"0.977183382709915"	"83.2326642688788"	"high"	NA	"-0.246267590307505"
"NMU14_Ep_"	"-0.128137651821862"	"-0.189676113360324"	"0.0712550607287449"	"0.0892712550607287"	"-0.179554655870445"	"LumB"	"0.41"	"36.2987776270541"	"med"	"0.281698032905331"	"50.5848968719685"	"med"	"0.27923073060872"	"-0.402637791642358"
"NMU7_Ep_RLU"	"0.364993564993565"	"0.188674388674389"	"-0.412612612612613"	"0.115830115830116"	"-0.227284427284427"	"Basal"	NA	"64.7927627711409"	"high"	"0.150558517878548"	"53.9605281979756"	"high"	NA	"-0.816695068495555"
