""	"Basal"	"Her2"	"LumA"	"LumB"	"Normal"	"Call"	"Confidence"	"ROR-S (Subtype Only)"	"ROR-S Group (Subtype Only)"	"Proliferation Score"	"ROR-P (Subtype + Proliferation)"	"ROR-P Group (Subtype + Proliferation)"	"ER"	"Her2"
"D9N_Ep_"	"-0.109311740890688"	"0.27914979757085"	"-0.262145748987854"	"0.168218623481781"	"-0.272267206477733"	"Her2"	"0.91"	"58.4090719099786"	"high"	"0.725670628312841"	"76.2728873799906"	"high"	"-1.37545880351384"	NA
"D9R_Ep_"	"-0.182724252491694"	"0.208094231350045"	"-0.180006040471157"	"0.412262156448203"	"-0.623376623376623"	"LumB"	"0.99"	"57.6790659185958"	"high"	"0.654279065216486"	"73.3564057631762"	"high"	"1.3416298576638"	"0.431874254024618"
"10L_DN_C"	"0.124735729386892"	"-0.249622470552703"	"0.0717305949864089"	"-0.237994563575959"	"0.397009966777409"	"Normal"	"0.99"	"31.1799785778244"	"med"	"-0.711750721053331"	"8.59965394215103"	"low"	"-0.740287655840745"	"-1.2945392267198"
"10R_DN_B"	"0.171247357293869"	"-0.0134400483237693"	"0.00120809423135005"	"-0.182120205376019"	"0.290848686197523"	"Normal"	"0.94"	"38.7321579750209"	"med"	"-0.464052048281946"	"21.4965795953338"	"med"	"-1.22719247982906"	"-1.31961957756955"
"10R_DN_BU"	"0.404560555723346"	"0.0200845665961945"	"-0.429326487466022"	"0.00558743581999396"	"-0.124282694050136"	"Basal"	"0.99"	"61.3654664833798"	"high"	"0.922050028691006"	"82.8547354330336"	"high"	"-1.48669359956935"	"-0.86655780214081"
"11L_DN_B"	"-0.240108728480821"	"-0.393536695862277"	"0.468891573542736"	"-0.472213832678949"	"0.43929326487466"	"LumA"	"1"	"6.88180216675253"	"low"	"-0.695727642124526"	"2.29985995782665"	"low"	"0.757476156278157"	"0.959093494882315"
"11R_DN_D"	"0.0169133192389006"	"0.251585623678647"	"-0.25732407127756"	"0.315312594382362"	"-0.190123829658713"	"LumB"	"0.96"	"60.8897598329987"	"high"	"0.246384149949695"	"57.7470575035039"	"high"	"-1.78954672268614"	"-1.99272979767194"
"11R_DN_C"	"0.457414678344911"	"0.0936273029296285"	"-0.396254907882815"	"-0.0116279069767442"	"-0.0445484747810329"	"Basal"	"1"	"61.0471095332848"	"high"	"0.5908943022077"	"69.7895270584884"	"high"	"-1.88778363674795"	"-0.427092813269036"
"12L_DN_D"	"-0.157773185980967"	"-0.25874154228928"	"0.484907419060147"	"-0.235403752067134"	"0.461407560850347"	"LumA"	"1"	"12.5625700941318"	"low"	"-1.75185052920946"	"-37.4757125546079"	"low"	"-0.996061251132698"	"-0.0532373098810414"
"14N_DN_C"	"-0.129568106312292"	"-0.281636967683479"	"0.435366958622773"	"-0.474327997583812"	"0.548776804590758"	"Normal"	"1"	"10.4249241867572"	"low"	"-1.05817758062439"	"-10.8723837000682"	"low"	"-0.719287104454179"	"0.351135406430285"
"14N_DN_D"	"0.350498338870432"	"-0.271217154938085"	"0.00317124735729387"	"-0.405919661733615"	"0.472817879794624"	"Normal"	"1"	"32.0155605770426"	"med"	"-0.132840668617764"	"31.2466448500998"	"med"	"-2.01344880453215"	"0.10804320345208"
"14R_DN_B"	"-0.210760878372903"	"-0.204926667206871"	"0.451097966129163"	"-0.185965480917268"	"0.356292034681144"	"LumA"	"1"	"15.3176212465383"	"low"	"-0.328019985794592"	"20.3377860649046"	"med"	"0.408606293846713"	"0.248075575591883"
"15L_DN_B"	"0.187778546513843"	"-0.0657149378387142"	"-0.0218294448682625"	"-0.299342872017039"	"0.364906741033136"	"Normal"	"0.98"	"37.0421737042523"	"med"	"-0.357540651943825"	"24.888141924825"	"med"	"-0.74624082301498"	"-0.369360272728966"
"15N_DN_C"	"0.646179401993356"	"-0.0625188764723649"	"-0.409241920869828"	"-0.211567502265177"	"0.151917849592268"	"Basal"	"1"	"56.8869657899693"	"high"	"1.10887836199661"	"88.1103745338174"	"high"	"-3.6560163095212"	"-0.318215910667452"
"16L_DN_C"	"0.145273331319843"	"-0.100573844759891"	"-0.163545756569012"	"-0.093325279371791"	"-0.0560253699788584"	"Basal"	"0.65"	"45.6399397066818"	"med"	"0.899151199425467"	"77.4389890754099"	"high"	"1.26612964159144"	"0.470432689293182"
"16L_DN_D"	"0.00845665961945032"	"0.0138930836605255"	"-0.0607067351253398"	"0.053156146179402"	"0.00770160072485654"	"LumB"	"0.27"	"44.8274912931938"	"med"	"0.108838174425265"	"46.6113408106"	"med"	"-0.594385164167332"	"0.216799651495655"
"16R_DN_D"	"0.223044397463002"	"-0.295983086680761"	"0.0688613711869526"	"-0.0771670190274841"	"0.310782241014799"	"Normal"	"0.96"	"33.7951664064526"	"med"	"-0.892431017073853"	"1.98157706943972"	"low"	"-0.941905229686281"	"-0.284688716451518"
"17N_DN_D"	"-0.0620658411356086"	"-0.194050135910601"	"0.367562669888251"	"-0.266686801570523"	"0.29009362730293"	"LumA"	"0.98"	"18.3267152441949"	"low"	"-0.502377316922978"	"13.9328017814661"	"med"	"-0.8291254451179"	"0.605876650871859"
"17N_DN_A"	"0.0867838910947249"	"0.0605299408475812"	"0.0180698484725711"	"-0.0913216108905275"	"0.0159630499959485"	"Basal"	"0.42"	"40.2180221209074"	"med"	"0.215600236232744"	"49.5137576089849"	"med"	"0.37798130730109"	"0.865825574530074"
"2N_DN_"	"0.271972213832679"	"-0.0468136514648143"	"-0.233615221987315"	"-0.135759589247961"	"0.195862277257626"	"Basal"	"0.92"	"49.2510665452058"	"med"	"0.615085122223338"	"67.0880864079184"	"high"	"-0.302109550205755"	"-0.63957979285386"
"2R_DN_A"	"-0.137873754152824"	"-0.359408033826638"	"0.428571428571429"	"-0.337964361220175"	"0.549682875264271"	"Normal"	"1"	"11.8050228079308"	"low"	"-1.25928309429484"	"-18.64613237554"	"low"	"-0.169687809952248"	"-0.622215152635034"
"2R_DN_C"	"0.0214436726064633"	"-0.0986106916339475"	"-0.0404711567502265"	"-0.131682271217155"	"0.200996677740864"	"Normal"	"0.8"	"39.3121119377476"	"med"	"0.197760990457992"	"47.9353221173116"	"med"	"0.112354888866832"	"-0.433370508864766"
"2R_DN_D"	"0.244307592577587"	"0.318207600680658"	"-0.576533506198849"	"0.345758042298031"	"-0.368770764119601"	"LumB"	"0.97"	"76.7346999715916"	"high"	"0.662207777766424"	"78.5749671626681"	"high"	NA	"-1.97739883301584"
"3L_DN_D"	"0.317879794623981"	"0.291905768649955"	"-0.56191482935669"	"0.398822108124434"	"-0.419359710057384"	"LumB"	"0.99"	"76.9946613432942"	"high"	"0.949962006879082"	"89.9569152753574"	"high"	"-0.0447624660322113"	"-2.10438106287197"
"3L_DN_A"	"0.0388100271821202"	"0.134249471458774"	"-0.0742977952280278"	"0.0810933252793718"	"-0.0427363334340079"	"Her2"	"0.61"	"47.7736522582479"	"med"	"-0.0606482580577253"	"41.1528287038599"	"med"	"-0.60565807230254"	"-0.0141707733984462"
"3N_DN_B"	"-0.206433101781939"	"-0.0815463606161281"	"0.340833585019632"	"-0.151313802476593"	"0.3276955602537"	"LumA"	"0.97"	"22.298958712669"	"low"	"-0.903473303978653"	"-0.139678740554036"	"low"	"-2.57892490629091"	"0.0925484038020896"
"3R_DN_C"	"-0.264421624886741"	"-0.140138930836605"	"0.415584415584416"	"0.122923588039867"	"0.0244639081848384"	"LumA"	"0.99"	"22.6393273905165"	"low"	"-0.844932639416635"	"2.47620582218261"	"low"	"1.82075990588285"	"0.12119228409284"
"3R_DN_B"	"-0.0613107822410148"	"-0.166565992147388"	"0.221685291452733"	"-0.141347025067955"	"0.228933856840834"	"Normal"	"0.86"	"26.8765776452822"	"med"	"-0.417162430269654"	"19.9109079491695"	"med"	"1.79140213486936"	"0.260214832856134"
"4N_DN_C"	"-0.020386590154032"	"-0.324675324675325"	"0.269102990033223"	"-0.381304741769858"	"0.565086076713984"	"Normal"	"1"	"18.7822051216089"	"low"	"-1.68335501122181"	"-33.7312284311708"	"low"	"-1.01152513496809"	"0.204081623807311"
"6R_DN_B"	"-0.421777003484321"	"-0.34808362369338"	"0.635017421602788"	"-0.295644599303136"	"0.451567944250871"	"LumA"	"1"	"2.71461765259274"	"low"	"-1.46036315713727"	"-28.5961280539999"	"low"	"0.619243420235818"	"-0.270580829887439"
"6R_DN_D"	"-0.11038961038961"	"-0.191482935668982"	"0.354273633343401"	"-0.414074297795228"	"0.539565086076714"	"Normal"	"1"	"16.2113495906692"	"low"	"-1.44328547645688"	"-24.2195076680168"	"low"	"-1.19247289635077"	"-0.156554989193769"
"8R_DN_CU"	"0.489182400129649"	"0.430192042784215"	"-0.68203549145126"	"0.180617454015072"	"-0.348026902195932"	"Basal"	"1"	"81.2021176400997"	"high"	"1.25306677480359"	"103.213386996133"	"high"	"-0.843911147755485"	"0.729797952669624"
"8R_DN_CL"	"0.201037193096183"	"-0.33976176971072"	"0.266510007292764"	"-0.494854549874402"	"0.707317073170732"	"Normal"	"1"	"17.8664459824497"	"low"	"-0.537775829560675"	"11.1140338150612"	"low"	"-2.08734587689334"	"0.301005357328145"
"9L_DN_A"	"0.336303231652069"	"-0.0433403805496829"	"-0.247508305647841"	"-0.114919963757173"	"0.200392630625189"	"Basal"	"0.97"	"50.5450396576474"	"med"	"0.479191077737578"	"61.9738809195508"	"high"	"-1.28956821950512"	"-0.324575884274932"
"10L_Ep_D"	"-0.148853415444453"	"-0.237014828620047"	"0.370715501174945"	"-0.389028441779434"	"0.329876023012722"	"LumA"	"0.98"	"15.0902461475617"	"low"	"-0.602804930509957"	"8.84727144217468"	"low"	"0.205823366620553"	"0.393302293666151"
"10R_Ep_B"	"-0.347864840774654"	"-0.327283040272263"	"0.52548415849607"	"0.00202576776598331"	"0.104448586014099"	"LumA"	"1"	"12.9038449414434"	"low"	"-0.615179983046101"	"8.17886280602821"	"low"	"2.34213873840764"	"-0.0651277707158013"
"10R_Ep_BU"	"0.100422832980973"	"0.355179704016913"	"-0.523708849290245"	"0.467381455753549"	"-0.707188160676533"	"LumB"	"1"	"76.4082386615027"	"high"	"1.79647303910112"	"124.178615421008"	"high"	"1.44590428397858"	"0.269628968442164"
"11L_Ep_B"	"-0.466777408637874"	"-0.0140440954394443"	"0.290546662639686"	"0.176079734219269"	"-0.23180308064029"	"LumA"	"0.94"	"29.558572462025"	"med"	"-0.0762762288863809"	"35.8453042587416"	"med"	"2.10640765406839"	"1.1921667685583"
"11N_Ep_D"	"0.0885553470919324"	"0.296060037523452"	"-0.327954971857411"	"0.261163227016886"	"-0.486491557223264"	"Her2"	"0.94"	"63.9193664769893"	"high"	"0.934805492370777"	"85.9940329134744"	"high"	"1.1731292069626"	"0.735705654335627"
"11R_Ep_D"	"-0.596345514950166"	"0.131531259438236"	"0.372244035034733"	"0.21972213832679"	"-0.257475083056478"	"LumA"	"0.99"	"28.3950680869472"	"med"	"-0.392647730336333"	"23.784508193802"	"med"	"2.13785049093265"	"0.962018067073345"
"11R_Ep_C"	"-0.125490788281486"	"0.104500151011779"	"-0.0078526125037753"	"0.0776200543642404"	"-0.26457263666566"	"Her2"	"0.5"	"43.7110393780091"	"med"	"0.661179605328895"	"68.9112660620057"	"high"	"0.857477860508188"	"0.873800375697417"
"12L_Ep_D"	"-0.319993959528843"	"-0.192086982784657"	"0.403201449713078"	"-0.0235578375113259"	"0.190727876774388"	"LumA"	"0.99"	"19.6660749158776"	"low"	"-0.971103304944682"	"-3.67735856126893"	"low"	"0.562989502148822"	"0.222759655343634"
"14N_Ep_C"	"-0.543944427665358"	"-0.320295983086681"	"0.631833282996074"	"-0.157203261854425"	"0.188764723648445"	"LumA"	"1"	"4.96400491925311"	"low"	"-1.08915555770177"	"-12.7337403425589"	"low"	"1.76043600967962"	"0.678521324500896"
"14N_Ep_D"	"-0.0789791603745092"	"-0.262005436424041"	"0.167321051041981"	"-0.178948958018725"	"0.262609483539716"	"Normal"	"0.91"	"27.0140866786292"	"med"	"0.00880774071350382"	"36.4900020825426"	"med"	"0.253982185295626"	"0.155122420917573"
"14R_Ep_B"	"-0.526078710289237"	"-0.200806069227122"	"0.671882408724514"	"-0.0296348980559507"	"0.161925082977715"	"LumA"	"1"	"7.2780088132095"	"low"	"-0.996201444039525"	"-7.76830062637132"	"low"	"1.94555022166008"	"0.354353259048169"
"15N_Ep_C"	"0.489506522972206"	"0.1553358722956"	"-0.558868811279475"	"0.130378413418686"	"-0.243011101207358"	"Basal"	"1"	"71.2266364745921"	"high"	"1.57433247332189"	"112.098712746644"	"high"	"-3.09081380721556"	"-0.452720958680947"
"16L_Ep_C"	"0.00286922379945636"	"0.26336454243431"	"-0.365750528541226"	"0.328148595590456"	"-0.57037148897614"	"LumB"	"0.97"	"65.7022627320696"	"high"	"1.41225679207411"	"105.563556102509"	"high"	"1.53795491594898"	"0.541196129629814"
"17N_Ep_D"	"-0.245394140742978"	"0.262609483539716"	"-0.0912111144669284"	"0.30338266384778"	"-0.541679250981577"	"LumB"	"0.95"	"52.6667269436993"	"med"	"0.422491886540703"	"62.9502529486162"	"high"	"0.973082279963475"	"1.3084601695836"
"2N_Ep_"	"-0.0422832980972516"	"0.229688915735427"	"-0.189217758985201"	"0.211416490486258"	"-0.33131984294775"	"Her2"	"0.86"	"55.7148387355873"	"high"	"0.686428775267362"	"73.7343392848621"	"high"	"0.83582597889621"	"0.754449596466555"
"3N_Ep_B"	"-0.360918151615826"	"-0.114768951978254"	"0.361069163394745"	"-0.114013893083661"	"0.200543642404108"	"LumA"	"0.98"	"20.8313661829552"	"low"	"-0.992474796570435"	"-3.94780341603865"	"low"	"2.02972750693978"	"-0.167767645376618"
"3R_Ep_C"	"-0.615372999093929"	"-0.0330715795832075"	"0.539867109634552"	"0.184687405617638"	"-0.128057988523105"	"LumA"	"1"	"18.3521805455967"	"low"	"-0.996363850419943"	"-3.67676977176475"	"low"	"3.7493592000497"	"1.25381115455254"
"6R_Ep_B"	"-0.454847478103292"	"-0.312443370582905"	"0.650256720024162"	"-0.196013289036545"	"0.357595892479613"	"LumA"	"1"	"4.10781121075915"	"low"	"-1.19288250792"	"-17.2420035248438"	"low"	"0.732320727392976"	"0.252340631955267"
"7N_Ep_A"	"-0.258230141951072"	"0.140138930836605"	"0.0567804288734521"	"0.175777710661432"	"-0.290395650860767"	"LumB"	"0.74"	"42.5383443619308"	"med"	"0.242759856622835"	"52.398891241643"	"med"	"2.48043837754564"	"0.756981854227274"
"8L_Ep_D"	"-0.453781512605042"	"-0.215966386554622"	"0.552100840336134"	"-0.011484593837535"	"0.092436974789916"	"LumA"	"1"	"12.6826306831438"	"low"	"-1.5499779970218"	"-28.5075474449591"	"low"	"1.05061186293574"	"0.17227488372913"
"8R_Ep_CU"	"0.465267290848686"	"0.329054666263969"	"-0.683932346723044"	"0.273482331621867"	"-0.516611295681063"	"Basal"	"1"	"81.2317540137154"	"high"	"1.89039596160069"	"128.334235275796"	"high"	"0.271554429179043"	"0.528116830306635"
"NMU12_Ep_RL"	"0.259438236182422"	"0.36046511627907"	"-0.532014497130776"	"0.27423739051646"	"-0.424041075203866"	"Her2"	"0.98"	"74.3880284809992"	"high"	"1.56537014741892"	"113.972247165464"	"high"	"1.05664229130075"	"-0.546116051765142"
"NMU10_Ep_LL"	"0.20869827846572"	"0.313349441256418"	"-0.48671096345515"	"0.326034430685594"	"-0.376925400181214"	"LumB"	"0.97"	"72.4337900715974"	"high"	"0.706958810184059"	"79.2015007839782"	"high"	"-0.30517787363651"	"-1.55645927922752"
"NMU13_Ep_LLU"	"0.421936758893281"	"-0.00691699604743083"	"-0.345849802371542"	"-0.041501976284585"	"-0.0899209486166008"	"Basal"	"0.95"	"56.807686943734"	"high"	"0.985632975841125"	"83.9572604100982"	"high"	NA	"-0.258321701666687"
"NMU14_Ep_"	"-0.12834008097166"	"-0.192307692307692"	"0.0748987854251012"	"0.088663967611336"	"-0.169838056680162"	"LumB"	"0.41"	"36.0979773569898"	"med"	"0.281625109987504"	"50.5162675002595"	"med"	"0.281050433534771"	"-0.419996923839671"
"NMU7_Ep_RLU"	"0.38043758043758"	"0.190990990990991"	"-0.422393822393822"	"0.117374517374517"	"-0.226512226512227"	"Basal"	"0.98"	"65.3345282455901"	"high"	"0.156166576877304"	"54.319505651879"	"high"	NA	"-0.832379951757668"
